500 438
47 31 8
86 69 49
68 51 33
45 28 12
35 18 2
43 26 6
40 24 0
54 38 13
49 33 7
37 21 0
39 23 0
67 47 20
48 29 0
45 28 0
51 34 4
39 23 0
41 27 1
30 23 0
28 24 0
37 35 10
26 28 4
31 33 12
46 50 33
54 58 44
56 62 50
36 44 33
72 82 71
102 119 103
54 73 54
72 91 72
92 107 84
44 49 26
66 65 37
69 62 33
50 44 10
99 96 61
67 77 40
53 74 43
93 122 91
98 125 92
95 115 80
57 60 29
39 34 5
38 34 7
61 59 34
114 114 88
41 45 18
44 53 26
65 75 50
128 138 114
134 141 123
97 99 86
114 114 104
75 75 65
18 18 8
77 77 67
57 58 50
53 59 57
93 103 102
69 85 82
48 71 65
134 167 158
173 205 194
136 156 145
68 76 65
55 53 40
76 67 52
69 58 38
58 47 25
68 57 37
39 34 14
57 62 42
73 85 63
49 61 37
39 55 26
88 112 80
172 191 161
230 235 213
246 245 225
249 244 225
241 236 214
144 139 110
68 63 33
70 63 35
69 59 34
52 34 14
57 36 17
52 34 10
44 30 1
104 101 66
146 144 106
168 154 119
150 134 101
191 176 145
198 187 159
216 211 182
176 170 144
185 174 154
221 208 189
228 215 199
224 212 198
231 223 212
222 215 207
221 216 210
236 231 227
240 230 228
228 221 215
211 211 203
232 235 224
238 246 233
234 242 227
244 246 232
217 218 202
206 209 192
226 229 212
193 196 179
123 127 110
103 107 93
149 153 138
109 106 87
81 75 51
65 51 22
104 95 56
168 164 119
142 146 96
65 72 28
45 50 9
40 30 0
120 111 72
182 186 135
169 183 124
171 189 131
191 210 154
147 160 114
156 168 128
197 211 178
220 232 208
223 234 217
206 217 201
168 176 161
181 189 166
212 217 185
184 186 146
157 159 109
178 180 130
221 221 183
216 214 173
174 162 110
179 165 102
160 150 81
151 144 72
174 171 104
161 160 95
191 181 122
183 171 113
168 156 98
192 183 124
161 160 96
160 165 98
156 161 94
171 177 107
184 187 116
173 173 103
174 170 99
182 175 107
152 146 84
86 77 18
69 58 4
121 105 53
134 114 63
139 118 65
130 109 56
182 162 103
122 102 39
118 99 30
151 133 61
188 169 100
174 154 91
163 141 81
138 112 51
116 86 22
195 158 90
183 146 78
123 91 30
173 141 80
144 109 45
142 107 41
199 168 101
98 73 6
94 76 14
79 67 7
101 92 35
110 100 49
63 49 10
101 84 56
56 39 21
25 7 0
48 29 25
78 59 55
33 12 7
32 12 5
25 6 0
28 9 2
32 13 6
33 15 5
33 13 6
40 20 13
36 16 7
31 11 4
24 5 0
23 4 0
28 9 3
25 7 3
18 2 2
18 4 4
19 5 5
19 5 5
18 2 3
21 5 5
29 10 4
26 7 0
31 11 4
39 18 13
42 21 18
30 8 10
24 4 6
26 6 8
22 4 4
20 5 0
24 10 0
34 26 3
48 42 10
58 57 26
51 52 34
41 45 31
46 52 38
45 51 37
49 51 38
57 74 66
46 95 100
95 155 165
90 138 150
93 131 140
152 175 183
85 104 110
52 78 79
54 84 84
50 80 82
50 88 89
70 115 121
76 121 127
78 113 117
67 98 100
54 90 88
59 98 93
61 102 96
52 93 87
45 84 79
59 104 97
78 135 128
85 145 135
90 141 132
65 101 89
60 71 57
178 176 161
77 81 44
76 74 36
84 71 37
99 81 45
102 87 46
99 86 44
94 82 44
69 55 20
78 58 21
108 84 46
130 105 65
142 120 81
118 102 69
136 123 91
109 98 66
67 57 22
68 57 25
61 50 18
51 40 10
62 55 26
120 116 89
72 72 44
104 100 71
87 82 52
67 58 27
57 46 14
88 75 41
58 45 11
46 36 1
120 110 74
80 71 32
73 64 21
81 73 27
83 76 30
98 91 49
103 103 65
87 94 63
94 104 77
112 121 92
79 86 55
72 78 44
62 64 27
56 56 20
61 57 19
67 63 18
89 82 36
100 92 46
94 85 42
85 80 38
93 89 51
100 100 66
115 118 89
124 128 105
54 53 35
100 91 74
106 91 72
62 50 24
81 70 40
220 212 176
232 223 190
230 221 192
225 215 188
223 212 184
222 211 183
232 221 193
183 172 144
105 94 66
79 68 36
76 67 26
77 68 25
56 47 6
69 60 21
83 73 38
68 57 27
68 58 33
83 75 52
81 75 51
60 58 33
84 84 58
76 79 52
74 77 50
65 68 41
151 151 125
241 239 214
241 239 214
219 217 192
124 122 97
45 41 16
43 35 12
32 21 3
34 17 7
33 13 6
35 12 4
36 11 4
33 10 4
28 5 0
29 9 2
29 9 2
28 8 1
27 7 0
24 5 0
26 7 1
24 5 0
22 3 0
25 4 0
32 12 5
29 9 2
28 8 1
32 13 7
21 2 0
32 12 3
55 36 21
57 40 14
60 45 14
42 31 1
42 36 4
42 36 4
53 47 15
55 43 17
43 28 5
36 17 0
37 18 1
37 19 0
42 24 2
52 36 13
44 28 3
47 29 5
45 29 6
53 38 19
38 25 9
26 14 0
59 47 31
60 48 26
41 29 5
46 31 8
41 26 3
47 30 10
45 27 7
38 19 2
35 16 0
35 16 0
36 18 0
40 22 2
42 24 2
33 16 0
31 14 0
43 25 3
61 45 20
147 133 106
189 175 146
174 163 131
206 195 163
124 113 83
34 23 0
55 41 14
34 20 0
53 37 11
48 34 7
55 41 14
72 63 34
123 119 84
120 116 81
92 79 47
60 45 16
48 30 8
43 22 5
43 25 5
45 27 5
41 25 2
39 23 0
52 36 11
43 27 2
38 22 0
58 42 19
46 29 9
31 14 0
27 10 0
31 14 0
44 27 7
42 26 3
35 19 0
51 35 9
44 28 3
39 23 0
57 40 12
51 34 4
83 66 36
62 47 16
52 37 8
52 41 13
33 26 0
29 25 0
41 39 14
48 50 26
33 35 14
45 49 32
59 63 48
47 53 39
38 46 33
70 81 67
181 198 182
86 105 86
57 76 56
125 139 116
57 63 37
52 51 23
59 52 23
50 44 12
60 60 24
43 53 18
67 91 59
119 148 117
120 147 114
95 115 80
53 56 25
46 41 12
46 40 14
57 53 28
124 122 97
58 61 34
34 40 14
73 82 55
128 138 114
122 130 109
86 88 74
119 121 107
67 69 55
41 43 29
92 94 80
62 64 53
41 44 37
73 80 73
80 93 86
65 86 77
119 147 135
117 143 130
66 80 67
50 53 42
61 57 45
93 87 71
55 50 30
30 28 5
26 28 4
83 88 65
100 112 90
121 135 112
119 133 108
101 115 89
184 200 171
238 253 224
251 255 232
241 240 220
221 219 198
129 127 104
49 45 18
74 70 41
92 87 58
91 81 56
60 43 23
36 15 0
49 31 7
42 28 0
75 72 37
122 120 82
137 124 90
166 151 118
193 179 150
209 200 171
228 222 196
185 179 155
158 147 127
205 194 176
237 225 209
233 224 209
221 215 203
203 199 188
202 198 189
217 212 206
209 200 195
199 192 184
213 210 201
217 219 208
228 231 220
228 232 218
228 230 216
219 220 204
203 206 189
182 185 168
145 148 131
97 101 84
124 128 113
138 142 125
89 86 67
60 54 30
67 53 24
70 60 24
112 107 65
144 146 99
93 100 56
59 61 21
35 25 0
102 93 52
147 149 99
138 149 91
149 164 107
192 209 154
198 212 163
156 169 126
160 172 136
197 208 178
223 232 211
230 239 220
214 223 202
193 201 177
176 181 149
199 201 162
199 200 156
174 175 131
181 183 146
207 205 164
158 146 94
180 166 105
161 151 82
154 147 75
174 173 106
165 164 99
201 191 132
190 178 120
174 162 104
182 173 114
156 155 91
148 153 86
151 157 87
174 180 110
179 182 113
178 177 110
178 173 107
188 180 115
115 106 47
109 100 43
119 106 51
103 86 32
145 124 71
119 96 42
165 143 86
152 128 68
144 121 54
175 153 80
201 179 104
231 209 136
197 173 109
223 197 136
205 177 112
160 131 63
172 135 65
147 110 40
129 98 33
161 130 66
169 135 72
216 182 119
156 126 66
97 73 13
91 72 14
71 58 3
113 103 50
71 60 14
59 45 10
84 67 41
27 10 0
67 49 39
119 100 96
55 36 32
31 10 5
27 6 1
24 5 0
25 6 0
25 6 0
30 11 4
35 15 8
29 9 2
35 15 8
32 12 5
24 5 0
25 6 2
24 5 0
25 7 3
17 1 1
21 7 6
18 4 3
15 1 0
16 0 0
18 3 0
28 9 3
26 7 0
26 6 0
37 17 10
29 8 3
28 7 4
22 2 3
21 1 2
20 0 0
21 4 0
23 11 0
39 31 10
48 44 15
68 68 40
121 128 112
70 80 69
33 43 34
38 48 39
37 45 34
53 74 69
55 100 105
100 153 161
84 129 135
135 168 173
131 152 155
78 98 99
63 87 87
43 71 72
43 74 76
48 88 90
56 103 109
76 124 128
75 110 112
50 82 81
48 84 82
53 94 90
65 106 102
53 94 90
50 91 87
62 107 102
85 140 134
98 154 145
83 129 119
58 90 77
58 66 51
172 169 154
91 95 58
92 90 52
95 82 48
94 76 40
87 72 31
77 64 22
64 52 14
78 64 27
112 93 53
112 89 47
146 121 80
128 105 64
102 86 52
115 102 70
89 78 46
66 55 23
64 53 21
58 47 15
61 50 18
55 49 17
96 92 65
79 79 51
81 77 48
83 78 48
63 54 23
60 49 17
106 93 61
113 100 68
62 52 17
66 56 20
79 71 32
78 71 27
74 66 20
88 81 35
105 98 56
96 96 58
131 138 107
138 148 121
76 85 56
76 83 52
91 97 63
68 70 33
72 72 36
66 62 24
78 73 31
84 77 33
68 60 14
90 83 39
91 88 45
102 100 62
98 99 68
111 115 90
129 134 114
101 108 90
55 58 41
60 62 41
40 38 13
81 76 47
127 116 86
164 151 119
231 218 186
208 195 163
219 208 178
218 207 177
191 182 151
134 125 92
85 74 42
97 87 51
78 69 26
73 65 19
72 63 22
69 59 23
67 57 22
83 72 42
63 53 26
66 59 33
65 59 35
60 58 33
76 76 50
83 86 59
71 75 48
119 121 97
219 219 195
221 219 196
221 219 196
237 235 212
228 223 201
102 98 73
67 60 34
39 28 8
30 13 3
31 12 6
36 13 7
35 10 3
37 14 6
32 9 3
24 4 0
28 9 3
28 7 2
24 3 0
22 3 0
23 4 0
23 4 0
19 0 0
19 0 0
30 9 4
35 15 8
33 13 6
23 4 0
21 2 0
21 2 0
35 17 3
51 33 11
50 34 8
49 38 8
49 43 11
60 54 20
82 76 44
97 85 59
54 39 16
32 13 0
29 10 0
32 14 0
41 23 1
45 29 6
53 37 14
54 36 14
43 25 5
44 28 12
37 24 8
36 24 8
40 29 11
34 21 2
58 46 24
58 46 24
37 22 1
63 46 28
40 23 5
34 17 1
32 15 0
31 14 0
45 28 8
41 24 4
33 17 0
32 15 0
37 20 0
42 26 3
78 62 37
207 193 164
194 181 149
198 187 155
149 138 108
52 41 13
36 24 0
37 23 0
40 26 0
43 27 1
49 35 8
67 53 26
46 37 6
38 33 1
46 41 9
60 46 17
41 25 0
67 49 29
55 36 19
44 25 8
45 26 9
60 44 21
82 66 43
56 38 14
42 24 0
73 57 34
60 44 21
39 22 2
43 26 6
41 22 5
41 22 5
38 20 0
44 26 4
38 22 0
48 32 6
81 67 40
67 53 24
70 55 24
67 52 21
54 39 8
53 40 8
58 44 15
49 38 10
47 40 11
47 42 13
35 34 6
35 37 13
42 44 22
53 58 38
58 62 45
49 56 40
57 65 50
35 48 31
101 118 100
95 114 94
81 99 75
119 132 106
68 71 44
44 40 11
51 44 16
44 39 9
56 57 25
92 103 69
111 136 106
114 143 112
127 154 121
108 127 95
46 49 20
43 37 11
67 61 37
42 36 12
87 83 58
117 115 90
55 59 32
86 92 66
107 116 89
152 160 136
76 81 59
68 73 51
44 49 27
63 68 46
72 77 55
61 64 45
54 52 39
53 54 40
69 77 62
69 83 66
75 92 74
40 54 37
34 36 22
27 24 9
35 32 17
26 27 9
72 82 57
66 82 55
76 99 70
156 182 153
143 167 143
121 143 120
187 202 179
237 247 222
238 247 220
202 206 179
150 152 128
136 138 116
85 87 63
48 50 26
57 57 29
78 78 50
66 65 37
44 36 13
36 21 2
38 20 0
43 25 1
47 33 4
66 63 28
87 85 47
153 143 108
222 209 177
203 192 164
200 193 167
190 185 163
217 212 192
201 192 175
226 217 202
244 235 220
232 224 211
223 219 207
229 227 215
233 231 218
205 201 189
209 201 190
221 213 202
226 220 208
207 203 192
214 210 201
202 200 188
199 200 186
228 231 214
185 188 171
90 93 76
89 92 75
105 109 92
125 130 110
100 105 83
108 106 83
69 63 37
87 73 46
57 46 14
38 33 0
89 90 50
147 149 109
89 90 50
48 39 0
84 75 32
125 125 73
95 103 46
129 140 82
162 175 119
182 192 140
195 204 157
177 185 144
161 171 134
174 184 150
202 211 180
220 229 198
225 232 199
211 216 184
192 196 163
209 210 176
195 196 162
182 183 151
200 198 159
145 133 83
184 170 109
173 163 94
159 152 82
170 169 102
175 174 109
201 191 132
184 172 114
170 158 100
173 164 105
148 147 83
131 136 69
141 147 77
148 154 84
187 190 123
189 188 124
174 168 106
124 115 56
139 128 72
121 108 53
103 86 30
147 128 70
148 126 68
162 138 78
160 131 71
145 114 50
187 154 83
195 163 86
218 187 107
185 153 76
163 130 61
203 172 105
185 156 86
135 107 33
114 78 0
132 96 18
143 113 40
140 111 43
165 135 75
132 102 48
94 67 20
102 80 33
54 36 0
122 108 63
128 115 73
64 50 15
53 36 8
50 32 10
28 11 0
56 38 28
41 23 19
21 3 1
21 2 0
22 3 0
20 1 0
21 2 0
23 4 0
24 5 0
26 7 0
36 17 10
42 23 16
28 9 3
22 3 0
24 5 1
26 7 1
28 10 6
20 5 2
19 4 1
15 1 0
16 2 0
16 1 0
16 1 0
31 12 5
44 26 16
31 13 3
34 16 6
32 12 3
35 15 8
28 7 2
24 3 0
24 3 0
27 10 2
31 19 5
34 29 10
39 39 15
56 64 43
94 107 98
126 145 141
73 92 90
64 83 81
76 95 91
47 72 69
85 123 126
137 178 182
150 184 185
160 186 183
164 183 177
116 133 127
71 91 89
47 76 74
42 77 79
68 112 115
49 100 104
57 106 110
70 106 104
45 77 74
45 81 81
74 114 113
50 90 90
48 90 89
65 107 106
67 111 110
67 116 112
83 130 122
71 107 97
76 98 85
108 110 96
192 186 170
117 121 84
111 109 71
86 73 39
98 80 44
91 76 35
96 83 41
150 138 98
132 119 77
117 98 55
155 132 88
127 103 57
104 81 39
112 96 60
120 107 73
76 65 33
53 42 10
64 53 21
70 59 27
65 54 22
54 48 16
114 110 83
111 111 85
80 76 49
63 58 28
71 62 31
63 52 20
104 91 59
161 148 116
91 81 46
71 61 25
82 74 35
84 77 33
86 78 32
84 76 30
106 99 57
107 107 69
127 134 103
157 167 140
46 55 26
55 62 31
93 99 65
95 97 60
73 73 37
74 70 32
98 93 51
74 67 23
96 88 42
102 95 51
96 94 53
91 93 56
89 93 66
86 94 71
139 148 129
164 175 159
116 129 112
94 105 88
123 128 108
142 142 116
91 84 55
117 104 72
163 150 115
224 211 176
204 194 159
131 120 88
56 48 12
97 89 53
148 138 103
135 126 87
96 87 44
67 59 13
82 73 32
63 53 17
57 47 12
66 55 25
83 73 46
69 62 36
65 59 35
81 79 54
82 82 56
85 88 61
66 70 45
134 136 114
241 240 220
217 214 195
214 211 192
208 205 186
234 229 209
184 178 156
46 39 13
39 27 5
30 13 3
32 13 7
34 11 5
35 10 3
32 9 1
26 6 0
25 5 0
28 9 3
35 14 9
26 5 0
24 5 0
25 6 2
24 5 1
22 2 1
23 4 0
26 7 1
30 9 4
25 5 0
28 8 0
30 12 2
34 16 6
22 4 0
55 36 19
53 37 12
38 27 0
36 27 0
59 53 19
83 77 45
52 41 13
44 29 6
38 19 2
38 19 4
42 24 4
46 28 6
36 20 0
40 22 0
41 23 1
35 17 0
36 20 4
28 15 0
41 29 13
40 29 11
36 23 4
31 19 0
32 20 0
28 13 0
37 20 2
45 28 10
37 20 2
36 19 1
39 22 4
46 29 9
49 33 10
42 26 3
50 34 11
38 22 0
40 24 1
54 38 13
184 170 141
213 200 168
208 197 165
109 98 68
33 22 0
39 27 1
59 45 19
68 54 27
55 39 13
45 30 1
41 27 0
40 31 0
45 40 8
48 43 11
50 39 9
35 19 0
67 49 29
55 36 19
38 19 4
27 8 0
30 14 0
36 20 0
49 31 9
63 45 23
42 26 3
33 17 0
37 20 0
43 26 6
44 25 8
47 29 9
42 21 0
42 24 0
40 24 0
47 31 5
57 43 14
61 50 20
98 87 55
81 70 38
48 37 5
55 44 12
44 33 3
52 43 12
81 74 45
58 53 24
54 53 25
38 40 16
47 49 28
53 58 38
47 52 32
52 61 42
42 51 32
48 61 41
46 64 42
55 73 49
91 107 80
47 57 30
35 35 7
43 38 9
46 39 11
44 40 11
69 74 44
111 126 95
122 147 117
119 150 118
113 140 107
96 115 83
45 48 19
29 22 0
39 31 8
48 40 17
32 24 1
74 70 45
70 70 44
75 79 52
70 76 50
28 37 10
61 71 46
79 89 64
28 38 14
95 105 81
94 102 78
52 55 34
47 44 27
91 90 72
71 80 59
83 98 75
156 169 149
93 100 82
35 32 15
61 54 36
21 15 0
18 21 0
129 145 119
154 179 150
98 128 100
111 144 115
176 204 181
221 243 220
220 235 212
184 194 169
120 129 102
109 113 86
134 134 108
93 93 67
56 56 32
68 68 42
78 76 51
74 72 47
46 42 17
31 23 2
40 25 6
50 32 12
50 32 8
67 53 24
77 74 39
114 112 74
214 205 174
228 219 190
223 216 190
212 207 185
161 159 138
185 182 165
235 229 215
237 229 216
247 241 227
232 228 216
230 228 215
244 245 231
213 216 197
231 234 213
226 225 204
215 212 193
200 197 180
198 194 182
200 193 185
194 190 179
178 179 165
159 162 145
152 155 138
115 118 101
125 128 111
136 141 121
95 100 78
113 117 92
122 120 95
104 97 71
103 89 63
84 70 43
42 36 4
56 54 16
118 116 78
153 150 109
81 72 31
74 66 20
139 136 85
143 146 91
106 114 57
115 124 67
141 148 94
165 174 121
190 198 149
202 209 165
200 207 165
194 200 162
190 196 160
209 215 181
233 238 206
228 233 201
215 220 190
222 227 195
214 217 186
207 205 166
153 141 91
169 155 94
165 155 86
170 163 93
170 169 102
173 172 107
199 189 130
167 155 97
162 150 92
175 166 107
158 157 93
141 146 79
136 142 72
167 173 103
174 176 111
167 165 106
155 148 94
127 117 66
87 74 22
86 71 16
131 112 54
139 119 58
136 112 48
136 108 43
159 128 64
120 85 19
162 125 54
222 186 110
202 166 88
145 109 33
194 157 89
146 111 45
110 81 11
138 108 35
153 117 39
131 96 15
150 118 43
164 137 70
103 78 24
67 43 0
49 27 0
49 29 0
91 72 39
114 98 65
85 70 41
56 40 15
55 36 19
39 20 5
43 25 11
31 13 3
20 1 0
29 10 6
27 8 4
20 1 0
36 17 13
39 20 14
24 5 0
23 4 0
26 7 0
27 8 1
24 5 0
22 3 0
23 4 0
23 4 0
27 8 2
24 7 0
26 8 4
19 4 0
18 5 0
27 14 8
26 11 6
32 17 12
39 20 13
40 22 12
27 9 0
24 6 0
27 9 0
36 18 8
38 20 10
28 10 0
27 10 0
31 21 9
32 29 14
30 32 18
53 64 47
71 88 72
61 82 77
99 121 119
124 148 148
118 142 142
99 121 119
53 79 78
125 156 159
76 107 109
109 135 132
118 141 133
97 117 106
94 114 105
51 76 72
53 85 84
58 99 101
72 121 125
78 133 138
64 115 116
42 78 74
34 65 59
45 80 76
62 98 96
56 92 92
50 86 86
62 98 98
71 110 107
62 103 97
73 111 100
71 97 84
93 105 91
120 118 103
192 183 166
108 112 75
106 104 66
92 79 45
95 77 41
96 81 40
110 97 53
124 112 70
107 94 50
124 106 60
154 132 83
110 87 37
156 135 88
167 152 113
112 99 64
56 46 11
66 56 21
72 61 29
57 46 14
52 41 9
59 53 21
121 117 90
94 94 68
103 99 72
72 67 38
75 66 35
100 89 57
83 70 36
89 76 42
106 96 61
62 52 16
81 72 33
87 78 35
87 76 31
83 75 29
87 80 38
70 70 32
92 99 68
119 129 102
62 71 42
57 64 33
90 96 62
72 74 37
74 74 38
82 78 40
88 83 41
92 85 41
93 86 42
93 88 46
100 100 62
96 101 69
97 103 77
58 67 46
81 92 75
122 136 121
175 193 179
155 171 158
129 141 127
138 143 123
104 103 75
63 57 21
95 86 47
140 131 90
56 46 10
52 42 7
71 61 25
103 94 55
113 104 65
132 123 84
133 124 81
96 87 44
93 84 43
92 82 46
74 64 29
82 71 41
81 71 44
83 76 50
70 64 40
82 80 55
76 76 50
84 87 60
67 71 46
180 182 161
215 214 196
224 221 206
219 216 199
215 212 195
217 211 195
202 195 176
76 69 43
38 26 4
28 11 1
30 9 4
34 9 4
34 9 2
31 8 0
28 8 0
26 6 0
24 5 0
34 14 7
32 12 5
34 14 7
34 14 7
25 6 2
24 5 1
23 4 0
24 5 0
27 6 1
27 7 0
37 18 4
42 23 8
35 16 2
33 14 0
51 34 18
61 44 24
45 33 7
48 39 8
43 37 3
45 39 7
39 27 1
35 20 0
38 19 2
41 22 5
56 38 16
58 40 16
51 33 9
46 28 4
45 27 3
42 25 5
29 13 0
32 18 5
22 8 0
52 39 22
56 43 24
37 25 1
46 31 8
45 30 7
35 18 0
39 21 1
45 27 7
40 22 2
42 24 4
40 22 2
46 28 4
52 34 10
51 35 10
43 27 2
34 16 0
82 66 41
213 199 172
206 192 163
188 177 145
150 139 107
77 66 36
86 75 45
68 54 27
60 46 19
44 29 0
70 55 26
76 62 33
43 34 3
47 42 10
81 76 44
45 34 4
39 25 0
37 20 2
29 10 0
30 11 0
43 25 5
40 24 0
33 17 0
30 13 0
40 23 3
35 19 0
39 23 0
41 23 3
39 21 1
40 23 5
35 18 0
39 21 0
47 29 5
44 28 2
41 27 0
49 38 8
59 50 17
73 67 33
53 47 13
70 64 30
61 52 19
56 47 14
49 43 11
45 38 9
41 37 8
59 57 32
41 43 19
46 48 27
57 62 42
55 60 40
58 67 46
46 55 34
48 62 39
94 112 86
84 103 75
72 87 58
32 38 10
27 26 0
48 43 14
83 76 48
57 56 28
43 52 23
116 135 105
129 155 126
119 150 118
110 137 104
82 102 67
44 45 14
43 36 8
42 30 6
45 33 11
45 34 12
64 58 34
52 50 25
70 73 46
59 63 38
52 60 36
96 108 84
66 80 57
34 46 24
64 76 54
66 78 56
45 53 32
48 46 31
70 71 53
87 102 79
146 166 141
153 166 146
97 102 82
42 37 18
54 46 27
54 49 27
22 26 3
84 98 73
162 185 159
187 213 188
211 236 214
214 233 213
157 172 151
129 143 120
97 111 85
127 144 112
137 151 118
80 81 50
37 31 5
47 39 16
63 55 32
61 53 32
50 42 21
43 32 12
40 27 10
44 27 11
46 27 10
44 26 4
60 46 19
95 92 57
193 193 157
230 223 194
212 205 179
213 207 183
222 220 199
228 229 211
237 238 224
236 234 222
243 239 228
249 247 235
214 215 201
194 197 180
141 149 128
139 149 124
189 202 172
206 220 187
181 192 160
153 158 135
202 203 187
207 204 195
198 198 188
141 142 128
113 116 99
102 105 88
120 123 106
141 143 129
131 136 116
93 98 75
113 117 90
127 126 98
101 94 66
75 61 35
67 53 27
46 37 8
48 42 10
73 67 31
120 112 73
100 93 49
83 76 30
64 58 8
151 148 95
147 150 93
113 118 60
131 136 78
133 138 80
147 152 96
199 206 152
226 229 182
221 224 181
205 209 172
195 199 166
194 199 167
197 204 171
213 223 189
228 238 204
225 228 197
229 227 189
175 163 111
165 151 90
167 157 88
175 168 98
158 157 90
192 191 126
203 193 134
158 146 88
183 171 113
176 167 108
163 162 98
143 148 81
143 149 79
148 154 84
137 138 78
147 144 91
157 150 108
74 62 22
90 73 27
142 122 71
124 102 45
145 121 59
132 105 36
131 102 32
147 114 47
142 107 39
179 145 74
198 164 92
145 111 37
145 111 40
126 90 28
126 92 31
135 104 39
123 93 23
116 80 6
135 99 25
184 151 80
146 117 57
58 35 0
52 33 1
35 15 0
59 41 21
87 69 49
61 44 26
31 14 0
40 22 10
39 21 11
20 1 0
33 15 5
35 16 9
27 8 1
28 9 3
34 15 9
37 18 12
41 20 15
32 12 5
40 20 13
44 24 17
26 7 0
31 12 6
31 13 9
19 1 0
25 6 0
23 4 0
30 11 5
33 16 8
25 8 1
24 9 2
24 11 5
18 5 0
18 3 0
31 16 9
30 11 5
27 8 1
24 5 0
25 6 0
26 7 0
30 13 5
26 12 0
23 11 0
20 14 0
30 33 16
41 52 36
61 79 65
65 91 78
56 83 74
49 74 70
77 99 97
111 133 131
96 118 116
104 126 124
128 149 150
133 157 159
121 145 147
145 167 164
69 95 86
80 106 95
93 123 113
56 86 86
60 98 101
90 139 144
81 139 143
66 125 129
83 137 137
74 111 104
40 67 58
49 76 69
42 69 64
54 81 76
54 81 76
57 84 79
69 96 89
81 109 97
83 107 93
122 136 119
163 166 149
168 161 143
206 193 176
90 94 57
75 75 37
103 94 55
120 105 66
105 90 47
93 80 35
85 72 27
130 116 69
153 133 83
141 118 66
133 110 58
103 81 32
93 78 37
63 50 15
56 46 11
63 52 20
70 59 27
73 62 30
51 40 8
62 53 22
121 117 88
92 91 61
93 86 57
111 102 69
86 73 39
72 59 24
76 63 29
86 76 41
134 126 90
65 57 20
80 72 35
78 71 29
78 71 29
76 71 29
83 79 41
89 90 56
98 107 76
94 107 79
98 108 81
87 96 67
65 70 38
62 66 31
83 83 47
92 88 50
76 71 29
80 73 29
78 71 27
85 83 42
114 120 84
122 133 101
94 108 82
71 84 64
61 75 58
97 111 96
192 209 193
205 219 204
179 190 174
101 106 86
106 107 76
97 95 57
89 84 42
78 71 29
49 41 4
59 51 14
65 56 17
59 50 11
104 95 56
101 92 51
139 130 87
128 119 76
84 75 36
82 74 37
69 60 27
84 75 46
57 50 24
70 64 42
94 89 67
81 79 56
69 69 45
68 70 48
110 112 90
224 226 205
217 215 200
223 219 207
229 225 213
206 203 188
221 215 201
210 205 186
72 65 39
35 24 2
31 15 2
30 11 4
33 10 4
35 10 3
32 9 1
31 11 4
29 9 2
28 9 2
37 17 10
31 11 2
28 8 1
29 9 2
25 6 0
22 3 0
23 4 0
20 1 0
27 7 0
42 24 12
50 33 17
69 52 34
40 24 8
34 18 2
28 12 0
56 44 22
71 61 34
67 58 29
79 73 41
67 61 29
50 38 12
36 21 0
38 21 3
33 16 0
47 29 7
56 38 14
54 36 12
48 30 6
48 30 8
45 28 8
35 19 3
27 14 0
43 29 16
43 31 15
29 18 0
44 32 8
50 38 14
47 32 9
61 44 24
53 35 15
54 36 16
45 27 7
38 20 0
40 23 3
