500 428
238 216 202
239 216 202
237 216 199
244 221 205
239 218 201
248 225 209
241 220 203
242 219 203
250 227 209
245 220 200
245 220 198
236 209 190
250 221 203
241 212 194
238 209 191
243 214 196
239 212 193
244 217 198
238 216 195
255 247 228
132 120 104
12 0 0
18 7 3
16 5 1
11 2 0
19 8 6
19 8 6
19 8 6
14 0 0
33 15 11
41 21 14
189 167 156
250 223 212
246 217 203
249 220 204
245 218 201
244 221 205
243 224 209
244 225 210
250 228 214
243 221 207
245 222 208
252 230 216
253 230 216
247 225 211
250 227 213
251 228 214
244 220 208
249 226 212
241 218 202
236 215 196
228 207 190
232 211 192
243 220 204
241 218 200
246 224 203
248 226 205
239 216 198
245 222 206
250 227 211
241 220 203
240 217 201
233 212 193
247 224 208
247 224 208
240 217 201
244 221 205
238 215 199
238 217 198
240 217 199
251 230 211
244 223 206
239 217 203
241 219 205
240 218 204
239 216 202
243 222 205
241 218 202
237 214 196
244 222 199
245 220 198
243 218 196
239 214 192
242 220 197
239 217 194
238 213 191
243 218 196
245 220 198
246 221 199
238 213 193
245 223 202
244 219 197
248 223 201
248 223 203
246 221 201
248 223 203
246 221 201
243 218 198
245 220 200
247 224 206
243 220 202
242 219 203
239 216 200
241 218 202
241 218 202
242 219 203
240 217 201
242 219 203
243 220 202
242 216 199
247 220 201
241 214 193
249 222 201
244 219 197
243 221 200
253 234 217
123 107 92
21 9 0
27 17 8
19 6 0
21 8 0
20 7 0
18 5 0
35 22 13
35 21 8
48 31 15
114 96 76
247 227 203
248 226 203
243 220 204
247 225 211
240 218 204
246 227 213
247 228 214
249 231 217
246 228 214
248 232 217
246 230 215
248 232 217
244 227 211
246 227 212
250 231 216
245 226 211
247 228 213
242 223 208
247 225 211
243 221 207
245 226 211
250 231 216
241 224 208
245 228 212
249 232 216
243 226 210
241 222 207
244 225 210
247 228 213
242 225 209
241 224 208
255 239 223
239 221 207
237 220 204
248 231 215
255 238 222
242 225 209
239 222 206
251 234 218
251 234 218
245 228 212
248 231 215
247 229 215
247 229 215
248 231 215
248 231 215
251 234 218
244 227 211
252 235 219
247 230 214
251 234 218
247 230 214
245 228 212
247 230 212
245 226 209
246 227 210
244 225 208
242 223 206
242 223 208
245 228 210
245 228 210
245 228 210
241 223 209
249 231 219
254 236 222
246 230 215
255 239 224
186 172 159
32 20 8
33 21 9
44 31 23
46 33 25
35 24 18
24 14 5
29 19 9
32 20 8
50 32 18
109 86 70
245 218 201
252 226 209
253 235 213
251 236 215
243 228 209
245 232 215
250 234 219
241 225 210
252 236 221
254 238 223
250 234 219
246 230 215
248 232 217
250 234 218
249 232 216
251 234 216
252 233 218
250 231 216
245 228 210
250 233 215
244 227 209
253 236 216
244 227 207
246 230 207
255 237 217
249 231 211
244 226 204
244 226 204
254 236 216
240 222 202
242 224 204
248 230 210
247 229 209
246 229 211
249 232 214
254 237 221
246 229 213
248 231 215
252 235 217
247 230 212
246 231 212
251 236 217
246 215 212
246 218 214
245 222 216
77 60 52
55 45 35
24 16 5
27 20 10
33 26 18
24 15 8
22 9 1
42 28 17
64 46 34
220 196 184
239 211 200
246 213 206
233 198 192
240 207 200
235 205 197
237 206 203
240 211 205
245 217 206
242 216 203
244 217 206
234 208 195
242 215 204
241 213 201
232 204 193
247 219 207
238 210 199
236 208 196
239 211 199
247 219 207
241 211 200
230 202 190
239 209 198
240 212 200
240 211 197
234 206 192
236 208 196
240 210 199
238 209 195
237 205 190
238 206 191
241 209 194
240 208 195
238 209 195
240 208 195
237 208 194
245 213 200
234 205 191
240 208 195
237 208 194
238 209 195
238 209 195
234 205 191
241 212 198
235 206 192
234 205 191
241 212 198
242 214 200
240 212 198
237 211 196
240 214 201
244 218 205
244 218 205
250 224 211
241 215 202
243 217 204
238 212 199
242 216 201
241 213 199
246 219 202
248 221 204
235 209 192
237 211 194
244 218 201
246 223 205
245 224 205
238 217 198
243 220 202
232 206 189
246 220 203
240 214 197
234 208 191
233 207 190
239 214 194
239 213 196
244 219 199
242 216 199
244 218 201
241 214 197
237 209 195
248 220 206
242 214 200
239 211 199
246 218 204
241 213 201
244 216 202
243 215 201
245 217 203
237 209 195
244 216 202
243 214 200
249 220 206
246 218 204
243 216 199
240 211 195
235 206 188
243 216 197
248 221 200
245 220 198
242 217 195
242 220 197
243 221 200
239 214 194
244 218 201
239 216 198
242 219 203
241 218 202
244 221 203
238 212 195
246 221 201
247 220 203
245 218 199
244 219 199
237 212 192
244 217 198
243 216 197
246 219 200
242 215 196
242 215 196
243 216 197
238 211 192
242 213 195
239 210 194
246 217 203
238 211 194
242 215 196
240 213 196
240 212 191
241 213 191
238 208 182
236 208 184
232 204 180
242 214 190
249 221 197
246 220 197
250 224 201
242 218 194
244 219 197
246 221 201
244 221 203
243 217 200
239 216 198
246 220 203
242 219 201
250 224 207
249 226 208
252 226 209
243 220 202
245 219 204
245 222 206
244 218 203
245 222 206
245 219 206
243 220 204
248 222 209
243 220 204
250 227 211
240 217 201
248 222 207
238 212 195
247 220 203
251 224 205
228 201 184
233 206 187
241 214 195
240 215 195
232 207 187
241 215 198
239 213 198
238 215 199
243 217 202
239 216 198
243 217 200
241 218 200
248 222 205
241 218 200
246 220 203
250 224 207
247 222 202
246 221 201
236 209 188
244 216 195
237 206 186
237 206 186
242 214 193
242 215 194
248 221 200
243 221 200
255 245 226
126 114 100
11 0 0
20 10 8
14 4 2
7 0 0
17 7 6
15 5 4
13 3 2
17 6 4
18 3 0
61 43 33
194 172 159
253 227 214
239 212 195
244 215 197
243 216 197
244 222 201
242 223 206
242 225 207
243 220 204
243 220 204
247 221 206
249 226 210
247 221 206
246 223 207
247 221 206
253 230 214
247 224 210
255 234 218
244 221 203
241 219 198
243 220 202
239 217 196
239 213 196
247 222 202
244 219 199
244 219 199
246 221 201
250 224 207
249 223 206
244 221 203
248 222 205
239 217 196
246 220 203
250 224 207
250 224 207
248 222 205
243 217 200
243 221 200
246 221 201
241 219 198
235 212 194
251 228 210
239 216 200
241 218 202
245 219 204
247 224 206
248 223 203
245 220 198
250 225 203
251 225 202
251 225 202
246 220 197
249 225 201
247 223 199
243 217 194
244 218 195
244 218 195
250 223 202
242 215 198
245 219 202
246 218 204
250 222 208
250 222 208
249 221 207
248 220 206
247 221 206
246 220 203
245 219 204
253 227 214
251 225 212
252 225 214
246 219 208
246 219 208
250 223 212
250 223 214
246 219 210
245 218 207
244 218 205
245 219 202
245 220 200
236 211 189
246 221 199
248 223 201
245 222 204
254 235 220
119 103 90
17 2 0
24 11 5
18 7 1
19 8 2
16 5 0
16 6 0
30 20 11
31 19 7
28 12 0
93 74 57
255 235 214
248 226 205
244 221 203
248 225 209
239 218 201
249 227 213
250 228 214
252 233 218
246 227 212
245 226 211
245 226 211
244 227 211
247 229 215
253 235 221
250 232 218
243 225 211
246 228 214
245 227 213
248 230 216
248 229 215
249 231 217
250 232 218
246 227 213
250 231 217
253 234 220
254 235 221
251 229 216
249 230 216
253 234 220
252 233 219
248 229 215
252 233 219
251 232 217
248 229 212
239 220 203
252 233 216
251 232 215
250 231 214
254 235 218
254 235 218
252 234 214
251 233 213
245 226 209
245 226 209
246 227 210
247 228 211
251 232 215
246 228 208
254 237 217
246 229 209
250 232 212
246 228 208
244 226 206
245 227 207
248 227 208
251 230 211
250 229 208
252 231 210
248 227 206
245 227 205
243 225 203
244 226 204
244 225 208
251 232 215
251 232 215
247 230 212
255 241 225
174 158 143
20 6 0
38 26 14
35 22 14
28 18 9
38 27 21
30 21 12
23 15 4
27 15 1
58 41 25
93 72 53
229 202 183
252 225 204
250 230 206
250 234 211
247 230 212
246 230 214
249 232 216
245 228 212
251 234 218
246 229 213
244 227 211
246 229 213
249 232 216
247 230 214
247 230 214
248 231 215
248 229 214
251 232 217
243 226 208
244 229 210
244 227 207
251 234 214
242 225 205
247 230 210
252 235 215
244 227 207
248 231 211
250 233 213
251 234 216
244 227 209
246 229 211
242 225 207
242 225 207
251 234 216
246 229 211
245 230 211
246 231 212
247 232 213
248 233 214
247 232 211
241 226 205
239 224 203
207 179 176
216 191 187
209 190 184
71 56 49
72 62 53
20 11 2
16 9 1
21 14 6
25 16 9
18 7 1
31 17 8
70 52 42
219 197 186
236 212 202
252 223 219
253 222 219
253 224 218
255 229 225
254 226 223
249 221 218
254 229 222
251 227 215
252 228 218
243 219 207
248 224 214
248 224 212
254 227 218
251 227 215
250 223 214
249 222 211
252 225 214
246 220 207
246 218 206
251 223 211
246 218 206
241 213 201
249 221 207
245 217 203
251 223 211
255 227 215
248 220 206
247 218 204
249 220 206
255 227 213
249 219 208
249 221 209
254 224 213
242 214 200
246 216 205
247 219 205
248 220 208
239 211 199
252 226 213
249 223 210
241 215 202
247 221 206
245 217 205
243 215 201
247 221 208
246 220 205
243 217 202
243 217 202
242 216 203
246 220 207
251 225 212
252 229 215
247 221 208
248 225 211
243 217 204
246 220 207
246 220 205
246 220 205
243 220 204
242 219 201
247 224 208
246 223 205
247 226 209
245 227 207
244 223 206
244 223 206
243 220 204
242 219 203
237 214 200
244 221 205
241 218 202
237 214 198
242 219 203
243 220 204
245 222 206
240 217 201
241 215 202
237 211 198
237 211 198
234 208 195
239 212 201
239 213 200
238 211 200
241 215 202
239 213 200
242 216 203
244 218 205
246 218 206
235 205 194
244 215 201
245 217 203
236 208 194
245 217 203
248 221 204
243 216 197
235 210 190
240 218 197
235 213 192
238 217 198
244 223 204
238 215 199
239 216 200
242 220 206
243 221 207
243 221 207
243 222 205
241 218 200
246 220 203
238 212 195
242 217 197
246 221 201
230 205 185
237 212 192
239 214 194
243 218 198
239 214 194
241 215 198
240 213 194
235 208 189
242 215 196
243 214 198
246 217 201
236 209 192
238 211 192
238 211 194
238 211 190
239 211 187
234 207 180
228 201 174
232 206 179
239 213 188
232 206 183
241 214 193
245 220 198
240 218 195
243 221 200
240 217 199
236 213 195
234 211 195
235 212 196
239 216 200
238 215 199
244 221 205
242 219 203
245 222 206
246 223 207
243 220 204
239 216 200
238 215 199
241 218 202
243 220 204
247 224 208
250 227 211
241 218 202
246 223 209
239 216 200
244 218 203
242 216 199
244 218 201
244 218 201
244 218 201
241 215 198
240 214 197
247 221 204
245 219 202
235 209 192
237 214 198
249 226 210
247 224 208
239 216 198
244 221 205
243 220 204
239 216 200
236 213 197
240 217 201
243 220 202
243 220 202
243 218 198
233 206 187
235 206 188
230 199 181
231 200 182
231 202 184
233 206 187
243 216 197
232 211 192
255 244 229
131 121 109
10 1 0
15 7 4
12 4 1
11 3 1
12 3 4
13 4 5
11 1 0
20 9 7
27 12 5
35 18 8
174 155 141
251 228 214
237 211 194
245 219 202
247 225 204
243 222 203
234 217 199
236 219 201
237 216 199
241 218 202
233 210 194
234 211 195
236 213 195
243 220 202
237 214 198
242 219 203
237 214 198
241 218 202
240 217 199
239 216 198
236 213 195
242 219 201
242 216 199
249 223 206
242 219 201
241 218 200
246 223 205
246 223 205
249 226 208
249 226 208
243 220 202
237 215 194
244 222 201
244 222 201
247 222 202
246 221 201
245 220 200
248 226 205
244 222 199
249 227 204
240 218 197
238 215 197
236 213 197
244 221 205
240 217 199
245 223 202
242 220 199
246 221 199
250 225 203
248 223 201
249 222 201
242 215 194
249 224 202
251 226 204
246 221 199
243 218 196
241 216 194
249 224 202
245 218 199
246 220 203
246 220 203
246 220 203
243 217 202
247 221 204
247 221 206
247 221 204
249 223 206
247 221 204
250 224 209
248 222 207
252 226 211
245 219 204
243 217 204
250 224 211
249 223 210
246 220 207
245 219 206
243 220 204
234 211 193
239 217 196
244 222 199
246 224 201
238 216 195
239 218 201
253 235 221
120 103 93
16 3 0
21 10 6
16 5 1
14 5 0
17 6 2
20 9 3
24 13 7
26 13 4
32 16 3
76 59 43
235 214 195
253 231 210
247 224 206
249 226 210
245 224 207
251 230 213
246 224 210
247 225 211
245 223 209
249 228 211
245 226 211
246 227 212
248 229 214
243 225 211
243 224 210
243 225 211
249 231 217
244 227 211
244 226 212
247 230 214
249 230 216
244 225 211
243 224 210
248 229 215
248 229 215
250 231 217
251 229 216
250 228 215
249 230 216
251 232 218
251 232 218
251 232 218
250 231 214
247 229 209
244 223 204
251 230 209
249 231 211
247 229 207
248 227 208
250 229 208
251 233 211
250 232 210
244 226 204
249 231 209
248 230 208
248 230 208
251 233 213
249 231 209
249 233 210
244 228 205
246 228 206
240 222 200
248 227 206
246 225 204
246 225 204
248 227 206
248 228 204
250 230 206
245 225 201
245 225 201
243 225 201
247 229 205
249 231 209
253 235 215
250 232 212
250 232 212
253 236 218
190 174 158
29 15 2
30 18 6
30 20 10
24 15 6
31 22 15
27 18 11
27 19 8
26 17 2
56 41 22
100 79 58
238 213 191
250 224 201
248 228 203
252 234 210
248 232 209
245 228 208
244 227 207
245 228 208
248 230 210
244 226 206
245 228 208
241 224 204
246 228 208
250 232 212
250 233 215
249 230 213
247 228 211
249 230 213
241 224 206
247 230 210
246 228 208
250 232 210
247 229 207
250 232 210
249 231 209
243 225 203
253 236 216
250 233 213
254 236 216
250 232 212
248 230 210
247 230 210
247 229 209
247 230 210
239 222 202
241 224 204
250 233 213
250 233 213
248 232 209
251 235 212
243 227 204
239 223 200
59 35 35
70 49 48
49 31 27
77 64 58
57 48 41
13 6 0
23 16 10
15 8 2
17 10 4
19 10 5
18 8 0
55 41 32
133 116 108
147 128 121
146 125 122
172 148 146
155 131 127
151 130 127
160 140 139
164 144 143
169 150 144
176 157 150
193 174 168
196 177 170
196 177 171
181 162 155
192 171 166
190 171 164
170 149 144
179 159 152
173 153 146
198 178 169
194 171 163
181 158 150
181 157 147
198 174 164
190 168 157
181 159 148
194 172 161
195 173 162
195 173 162
203 179 169
203 179 169
207 183 173
202 177 170
195 172 164
203 178 171
194 172 161
204 179 172
203 181 170
213 193 184
221 201 192
204 186 176
204 186 176
219 199 190
210 190 179
206 188 178
214 196 184
228 208 199
232 212 201
233 213 202
238 218 207
235 215 204
235 215 204
219 199 188
222 204 192
214 194 185
213 195 185
214 194 183
229 209 198
233 214 200
232 213 199
228 209 195
230 211 197
238 218 207
231 212 198
232 212 201
233 215 201
237 217 206
234 215 201
218 199 185
229 210 196
219 200 186
221 202 188
226 207 193
224 205 190
245 226 212
222 203 189
223 204 190
233 214 200
237 215 202
243 219 207
255 234 221
253 231 218
255 234 223
255 233 220
253 229 219
248 224 212
239 217 204
252 230 217
249 225 213
255 228 217
247 220 209
255 229 216
254 228 215
252 226 213
253 227 214
254 228 213
255 229 214
254 231 215
255 236 219
250 231 216
253 234 219
255 237 222
254 235 220
248 229 214
252 234 220
255 239 225
255 237 225
246 227 213
238 216 202
255 234 218
253 230 214
250 227 209
253 230 212
248 225 207
253 230 214
254 231 215
255 236 220
254 231 213
249 226 210
252 226 209
255 229 212
255 232 215
250 224 207
255 229 212
251 225 208
255 230 213
255 231 216
255 231 211
255 230 207
241 217 191
248 224 198
245 221 197
248 223 201
244 222 201
254 231 213
250 229 212
250 231 216
255 238 223
253 231 217
255 236 219
255 234 220
248 226 212
249 227 213
255 233 219
254 232 218
252 230 216
255 237 223
255 233 219
248 226 212
248 226 212
250 228 214
250 228 214
245 223 209
255 234 220
250 228 214
235 213 199
253 231 218
254 232 218
247 224 210
251 228 212
255 233 217
253 230 214
255 233 217
255 232 216
253 230 214
247 224 208
239 216 200
246 223 207
239 217 203
250 228 214
249 227 213
246 225 208
255 234 220
255 236 222
251 229 215
250 228 214
254 232 218
255 235 218
253 232 215
246 223 207
238 215 199
250 224 207
239 211 197
243 215 201
247 221 206
246 223 207
252 229 213
242 223 208
255 251 238
136 126 117
9 0 0
13 5 3
10 2 0
10 5 2
10 1 2
17 8 9
16 8 6
10 1 0
20 7 0
46 32 21
172 156 143
252 233 218
242 220 206
253 232 215
255 236 221
248 231 215
247 230 214
252 235 219
253 234 219
254 233 216
254 233 216
255 237 220
250 229 212
246 225 208
253 232 213
253 232 213
243 222 205
241 220 203
248 227 210
247 226 209
237 216 199
251 230 213
248 225 209
250 229 212
255 237 222
255 237 222
255 234 217
255 236 219
255 237 220
255 238 218
255 237 218
255 234 215
255 237 218
252 231 212
255 234 216
255 237 219
255 235 217
255 236 215
255 238 214
255 241 217
252 234 212
255 238 218
255 238 221
255 236 219
249 228 209
255 235 214
255 234 213
253 233 209
255 238 217
255 236 215
255 233 212
247 225 204
255 234 213
255 235 214
255 234 213
255 234 213
252 230 209
255 237 216
255 230 208
254 232 209
255 233 210
255 234 210
255 235 212
255 233 209
254 232 209
253 231 207
254 232 208
250 228 204
253 229 205
251 227 201
255 235 208
249 228 201
251 229 205
252 231 204
250 229 202
252 231 204
254 233 206
255 236 211
252 234 210
255 239 217
254 236 214
251 230 209
250 229 210
252 233 218
255 246 233
124 111 102
15 4 0
19 9 7
10 0 0
14 6 3
18 8 6
13 3 1
16 6 4
31 20 14
28 14 5
113 95 81
254 233 216
250 229 210
247 226 209
255 234 217
249 227 213
255 234 220
248 229 215
249 230 215
255 233 219
254 232 218
250 228 214
252 230 216
249 227 213
248 229 214
252 230 216
245 226 211
249 230 215
248 229 212
249 230 215
251 232 215
255 233 219
254 235 220
249 230 215
255 237 222
255 236 221
245 226 209
254 235 218
255 236 219
250 229 212
254 232 218
254 232 218
255 237 220
251 233 213
249 231 209
251 230 209
251 231 207
249 228 207
243 223 199
244 223 202
244 224 200
243 223 199
248 228 204
248 228 204
247 229 205
242 224 200
247 231 206
254 236 214
251 233 211
246 230 207
248 232 207
248 232 209
241 225 202
255 237 213
253 235 211
253 235 213
254 236 214
251 233 209
255 235 211
253 232 211
255 235 211
252 234 210
253 235 211
245 225 201
254 233 212
255 240 218
251 233 213
255 240 222
194 178 162
40 27 11
30 20 8
21 13 2
20 13 5
17 10 4
17 10 4
21 14 4
22 14 1
53 40 23
113 95 73
252 227 205
251 227 203
250 230 203
255 241 213
255 238 210
248 231 203
254 237 209
255 238 210
255 239 209
255 239 209
255 241 212
255 241 212
255 240 212
255 238 212
253 235 211
255 241 219
255 236 217
245 224 203
244 223 202
255 235 211
252 232 208
255 236 212
250 228 204
254 232 208
251 229 206
254 232 209
252 231 210
242 224 202
255 236 215
249 228 207
248 227 206
246 228 206
248 227 206
245 227 203
244 226 202
243 226 200
243 226 200
250 233 207
249 232 206
243 226 200
242 225 199
253 236 210
28 8 10
20 2 2
20 6 3
42 31 27
44 35 30
11 4 0
20 13 7
16 9 3
11 3 0
10 2 0
21 12 7
29 20 13
26 15 9
15 2 0
15 0 0
15 0 0
21 6 3
17 2 0
12 0 0
11 0 0
13 0 0
13 0 0
18 4 1
26 12 9
25 11 8
15 1 0
15 1 0
17 3 0
14 0 0
14 0 0
14 0 0
20 5 0
19 4 0
17 2 0
24 7 0
33 16 9
20 5 0
20 5 0
25 10 3
23 6 0
33 16 9
29 12 5
25 7 3
32 14 10
24 6 2
24 6 2
24 6 2
23 6 0
24 6 2
22 7 2
28 15 9
35 22 16
23 12 6
19 8 2
36 23 17
27 14 8
22 11 5
34 23 17
45 32 26
48 35 29
48 35 27
63 50 42
50 37 29
58 45 37
41 28 20
36 23 15
30 17 11
29 16 10
35 22 14
47 34 26
52 38 29
62 48 39
55 40 33
47 32 25
71 56 49
67 52 45
76 61 54
62 47 40
63 48 41
64 49 42
36 22 13
64 50 41
47 33 24
41 27 18
51 37 26
50 36 25
89 75 66
49 35 26
43 29 20
68 54 45
61 44 36
82 65 57
134 117 109
122 105 97
126 109 101
130 113 105
122 103 96
110 93 85
82 65 57
99 82 74
100 81 74
106 87 80
112 92 83
111 93 83
105 87 77
114 96 86
125 107 97
123 105 93
125 107 95
127 109 97
119 102 92
131 117 106
130 116 105
111 97 86
146 132 121
147 133 122
117 103 94
123 110 101
129 116 108
89 75 66
95 78 68
129 111 99
127 107 96
103 84 70
138 120 106
148 130 116
118 100 88
122 104 92
137 119 107
133 115 103
132 112 101
125 106 92
128 108 97
126 107 93
138 119 105
137 118 104
147 128 114
160 141 127
145 125 114
163 144 130
166 145 128
146 125 106
154 136 116
148 129 112
125 106 92
123 105 93
121 103 91
113 96 86
103 89 80
122 108 99
126 109 99
128 112 99
114 97 87
127 110 100
126 109 99
117 100 90
120 103 93
120 103 93
115 98 88
107 90 80
111 94 84
127 110 100
118 101 91
115 98 88
98 81 71
106 90 77
108 90 80
91 74 64
92 75 65
98 81 71
99 81 71
108 90 78
125 107 95
116 98 86
107 89 77
104 86 74
107 89 77
99 81 71
97 77 68
129 111 101
97 80 70
90 74 61
91 74 64
136 120 107
129 112 102
120 103 93
113 96 86
110 93 83
109 92 82
122 106 93
107 91 78
127 109 97
