500 367
196 144 94
197 145 95
199 147 97
199 147 97
198 146 96
196 144 94
196 144 94
195 143 93
194 142 92
193 141 91
195 143 93
197 145 95
196 144 94
197 145 95
197 145 95
197 145 95
196 144 94
196 144 94
197 145 95
198 148 97
197 147 96
198 148 97
198 148 97
198 148 97
195 145 94
194 144 93
193 143 92
195 145 94
195 145 94
195 145 94
193 143 94
193 142 95
192 141 96
194 143 98
192 144 96
193 145 97
195 147 99
194 146 98
193 145 97
193 145 97
193 145 97
194 146 98
194 146 98
194 146 98
194 146 98
195 144 97
194 142 95
193 142 95
193 142 95
192 141 94
193 141 94
193 142 95
194 142 95
193 141 94
194 142 95
194 140 94
195 143 96
195 144 97
194 143 96
196 145 98
195 144 97
194 143 96
193 142 95
192 141 96
193 142 97
193 142 97
194 143 98
196 145 98
197 146 99
196 145 98
193 142 95
194 143 96
194 143 96
194 143 96
194 143 96
194 143 96
193 142 95
194 143 96
194 143 96
196 145 98
196 145 98
197 143 97
195 144 97
195 144 97
193 145 97
193 145 97
191 145 96
192 146 97
193 145 97
190 142 94
189 141 95
191 143 97
192 144 98
193 145 99
194 146 100
194 146 100
194 146 98
192 144 98
191 144 98
191 144 98
191 144 98
189 147 99
191 147 100
192 148 101
193 149 102
194 150 101
193 149 100
192 148 99
189 147 97
189 145 96
194 147 101
193 145 99
193 145 99
194 146 100
194 146 100
195 147 101
195 149 100
197 149 101
199 151 103
198 150 102
199 148 101
196 148 99
196 150 98
198 152 100
199 152 100
201 154 102
199 152 100
201 151 100
201 151 100
201 151 100
201 151 100
200 150 99
200 150 99
200 150 101
201 151 100
201 151 98
199 151 102
197 149 101
196 148 102
196 148 100
196 150 101
194 150 101
196 148 100
199 148 101
198 146 99
198 147 100
197 146 99
197 146 99
196 144 97
194 143 96
194 143 96
192 141 94
193 142 95
194 143 96
194 143 96
193 142 95
194 143 96
194 143 96
194 143 96
193 142 95
193 142 97
194 143 96
192 141 94
192 141 94
193 142 95
192 142 93
191 140 95
189 138 93
189 138 91
188 137 90
187 136 91
190 139 94
190 139 94
190 139 94
191 140 93
192 141 94
191 140 93
188 136 96
187 135 96
186 134 95
188 139 96
189 140 97
186 135 92
185 134 91
184 133 90
178 125 83
178 123 82
179 124 83
181 128 86
184 131 89
187 134 92
191 138 96
190 137 95
190 137 95
189 138 93
189 138 93
190 139 94
192 141 96
192 141 96
191 140 95
191 140 95
191 140 95
190 139 94
191 138 94
194 141 97
192 139 95
191 138 94
191 138 94
191 138 94
190 139 94
192 141 96
194 143 98
194 143 98
194 143 96
194 143 98
194 143 98
194 143 98
194 143 96
194 143 98
194 143 98
192 144 98
193 145 99
194 146 100
193 145 99
192 144 98
193 145 99
195 144 99
190 143 97
189 142 96
189 141 93
192 141 94
192 140 93
191 140 93
191 140 93
191 140 93
191 140 93
191 140 93
190 142 94
192 141 94
192 141 94
193 142 95
190 142 94
190 144 95
189 143 94
189 141 93
189 141 93
191 140 93
190 139 92
189 138 91
188 137 90
190 139 92
193 142 95
194 143 96
192 141 94
192 141 94
193 142 95
192 141 94
192 144 96
193 142 95
191 140 93
190 139 92
189 138 91
189 137 90
190 137 93
190 137 93
189 136 92
188 135 91
188 135 91
189 137 89
189 137 89
189 137 87
188 136 89
186 134 87
185 133 86
185 132 88
185 132 88
185 132 88
186 133 89
186 133 89
186 133 89
188 135 91
188 135 91
186 133 91
186 133 91
188 136 89
187 135 88
186 134 87
187 135 88
188 136 89
186 134 87
186 134 87
188 136 89
190 138 91
191 139 92
188 137 90
188 137 90
188 137 90
188 137 90
188 137 90
185 134 87
190 139 92
191 140 93
192 141 94
193 142 95
194 143 96
196 145 98
195 144 97
193 142 95
193 142 95
193 142 95
194 143 96
194 143 96
193 142 95
194 143 96
194 143 96
194 143 96
194 143 96
194 143 96
193 142 95
190 139 92
189 138 91
190 139 92
192 141 94
190 140 91
191 139 92
190 137 93
189 137 89
192 140 90
191 140 87
190 138 88
188 136 86
187 135 85
188 136 86
188 136 86
188 136 86
188 136 86
188 136 86
187 135 85
188 136 86
188 136 86
186 134 84
185 133 83
184 132 82
184 132 82
185 132 82
187 135 85
187 135 85
189 137 87
188 136 86
187 135 85
189 137 87
188 136 86
191 138 88
191 135 86
187 134 84
191 138 88
192 139 89
192 139 89
192 139 89
191 139 89
191 139 89
192 140 90
192 140 90
193 141 91
194 142 92
195 143 93
195 143 93
195 143 93
196 144 94
196 144 94
196 145 92
195 143 95
195 143 93
195 143 93
194 142 92
192 140 90
192 140 90
193 141 91
195 143 93
195 143 93
195 143 93
195 143 93
196 144 94
195 144 91
195 143 93
195 143 93
196 146 95
196 146 95
196 146 95
196 146 95
196 146 95
194 144 93
194 144 93
195 145 94
195 145 94
196 146 95
196 146 95
197 146 99
198 147 100
198 147 100
198 147 100
196 148 100
196 148 100
195 147 99
195 147 99
194 146 98
195 147 99
194 146 98
194 146 98
194 146 98
195 147 99
194 146 98
192 144 96
194 143 96
193 142 95
191 143 95
193 142 95
193 141 94
194 142 95
195 144 97
195 143 96
196 144 97
196 144 97
196 145 98
198 147 100
198 147 100
197 146 99
197 146 99
196 145 98
195 144 97
194 143 98
196 145 100
195 144 99
194 143 98
197 146 99
197 146 99
196 145 98
195 144 97
196 145 98
196 145 98
195 144 97
195 144 97
195 144 97
195 144 97
196 145 98
198 147 100
198 147 100
198 147 100
200 146 100
196 148 100
196 146 97
193 145 96
193 145 97
192 146 97
195 144 97
193 145 97
192 144 96
191 143 97
192 144 98
193 145 99
196 148 102
194 146 100
194 146 100
193 145 99
193 144 101
193 146 100
193 147 97
192 146 97
191 147 98
192 148 99
191 147 98
191 147 98
192 148 99
190 146 97
188 145 94
188 145 92
189 146 95
196 148 102
195 147 101
193 146 100
194 146 100
196 148 102
196 149 103
195 147 99
196 150 101
199 153 104
197 151 102
197 151 102
196 150 100
193 150 97
196 150 98
197 150 98
198 152 100
197 151 99
199 152 100
199 152 100
197 150 98
197 150 98
199 152 100
201 154 102
199 151 102
199 152 100
198 153 98
196 148 99
196 150 101
197 150 104
197 151 102
195 151 102
194 152 102
198 150 102
202 148 102
201 149 102
198 147 100
198 147 100
197 146 99
196 145 98
195 144 97
195 144 97
194 143 96
193 142 95
193 142 95
193 142 95
192 141 94
192 141 94
192 141 94
192 141 94
191 140 93
191 140 93
191 140 93
189 139 90
190 139 92
192 141 94
192 142 93
192 142 93
192 142 93
192 141 94
191 140 93
188 137 92
191 140 95
191 140 97
190 139 94
191 140 93
192 141 94
191 140 93
190 138 98
188 136 96
187 135 96
188 139 96
187 138 95
186 135 92
184 133 90
183 130 88
179 126 84
176 121 80
178 123 82
181 128 86
184 131 89
187 134 92
190 137 95
190 137 97
189 138 95
190 138 91
190 139 96
191 140 95
190 139 94
191 140 95
192 141 96
192 141 96
189 141 95
188 137 92
189 136 92
191 138 94
188 135 91
189 136 92
190 137 93
191 138 94
192 141 96
193 142 97
194 143 98
194 143 98
193 142 97
192 141 96
192 141 96
192 141 96
192 141 96
191 140 95
192 141 96
188 140 94
188 140 94
188 140 94
187 143 96
188 140 94
187 139 93
191 140 95
186 139 95
187 141 92
188 142 92
190 139 92
192 140 93
193 142 95
192 141 94
192 141 94
191 140 93
190 142 94
191 140 93
191 140 93
191 140 93
192 140 93
189 141 93
189 143 94
188 142 93
189 141 93
190 142 94
192 141 94
190 139 92
189 137 90
188 137 90
188 137 90
190 139 92
192 141 94
192 141 94
193 142 95
193 142 95
194 143 96
188 137 90
189 138 91
187 139 91
189 138 91
186 138 90
189 137 90
187 134 90
188 135 91
187 134 90
188 135 91
187 134 90
188 136 89
187 135 88
185 133 85
184 132 84
183 131 84
182 130 83
183 130 86
181 128 84
182 129 85
182 129 85
182 129 85
184 131 87
185 132 88
185 132 88
185 132 90
185 132 90
187 135 88
188 136 89
187 135 88
187 135 88
187 135 88
185 133 86
186 134 87
189 137 90
189 137 90
187 135 88
186 134 87
187 136 89
186 135 88
185 134 87
185 134 87
183 132 85
189 138 91
190 139 92
190 139 92
191 140 93
192 141 94
194 143 96
194 143 96
191 140 93
191 140 93
190 139 92
191 140 93
193 142 95
193 142 95
193 142 95
193 142 95
193 142 95
193 142 95
193 142 95
191 140 93
190 139 92
188 137 90
188 137 90
189 138 91
188 138 89
190 138 91
192 139 95
191 139 92
188 136 86
189 138 85
189 137 87
188 136 86
187 135 85
190 138 88
189 137 87
186 134 84
186 134 84
187 135 85
188 136 86
191 139 89
189 137 87
186 134 84
184 132 82
183 131 81
183 131 81
184 131 81
182 130 80
182 130 80
183 131 81
183 131 81
184 132 82
186 134 84
186 134 84
188 135 85
187 134 84
187 134 84
189 136 86
190 137 87
189 136 86
188 135 85
186 134 84
186 134 84
187 135 85
189 137 87
188 136 86
189 137 87
191 139 89
188 136 86
187 135 87
191 139 89
192 140 90
191 139 89
191 139 89
192 140 90
193 141 91
193 141 91
190 138 88
191 139 89
192 140 90
193 141 91
193 141 91
193 141 91
193 141 91
193 141 91
193 141 91
192 140 92
193 141 91
190 140 89
191 141 90
190 140 89
191 141 90
191 141 90
195 145 94
197 147 96
196 146 95
198 148 97
197 147 96
198 148 97
200 149 102
200 149 102
200 149 102
199 148 101
196 148 100
196 148 100
195 147 99
195 147 99
194 146 98
194 146 98
193 145 97
194 146 98
194 146 98
194 146 98
193 145 97
193 145 97
195 144 97
194 143 96
194 143 96
194 142 95
194 142 95
194 142 95
196 144 97
197 145 98
197 145 98
199 147 100
195 144 97
193 142 95
194 143 96
194 143 96
194 143 96
194 143 96
194 143 96
194 143 98
195 144 99
195 144 99
194 143 98
194 143 96
193 142 95
194 143 96
195 144 97
197 146 99
198 147 100
197 146 99
197 146 99
198 147 100
199 148 101
197 146 99
196 145 98
195 144 97
195 144 97
196 145 98
196 145 98
195 143 96
191 143 95
192 144 96
192 144 96
192 144 96
193 145 97
193 145 97
191 143 97
191 142 99
193 145 99
195 147 101
196 148 102
197 148 105
197 149 103
198 150 104
197 150 104
196 150 100
198 152 102
195 154 102
195 152 101
193 149 100
194 150 101
193 150 99
191 148 97
191 148 97
191 150 96
191 150 96
197 150 104
196 148 102
195 147 101
195 147 101
197 149 103
197 150 104
193 149 102
194 150 101
197 155 105
196 152 103
195 151 102
197 154 103
198 157 105
198 155 104
200 154 102
202 156 104
200 154 102
199 153 101
199 153 101
198 152 100
196 150 98
198 152 100
200 154 102
199 153 103
199 153 101
198 153 98
196 150 101
197 153 104
195 151 104
196 152 103
195 151 104
196 152 103
199 151 103
202 150 103
199 147 100
198 147 100
197 146 99
196 145 98
198 146 99
198 147 100
196 145 98
196 145 98
195 144 97
193 142 95
193 142 95
193 142 95
193 142 95
193 142 95
194 143 98
193 142 95
193 142 95
191 140 93
190 139 94
190 139 92
189 139 88
190 140 89
191 141 90
192 142 91
193 143 94
189 138 91
188 137 90
193 142 97
193 142 97
190 139 94
191 140 93
191 141 92
191 139 92
190 138 98
191 139 99
192 140 101
187 138 95
183 134 91
186 135 92
184 133 90
181 130 87
179 126 84
179 124 83
177 124 82
180 127 85
183 130 88
184 131 91
188 135 93
190 137 95
190 137 93
189 139 90
191 139 92
191 140 93
192 139 95
192 141 96
190 139 94
189 138 91
189 138 91
188 137 92
189 136 92
190 137 93
190 137 93
190 137 93
195 142 98
192 139 95
191 140 95
193 142 97
194 141 97
193 140 96
192 141 94
191 138 94
190 139 94
191 138 94
191 140 93
191 138 94
190 139 94
189 143 94
189 141 93
187 139 91
189 138 91
187 139 93
187 136 91
187 136 91
186 138 90
187 139 91
187 139 91
189 137 90
189 137 90
188 136 89
188 136 89
188 136 89
189 137 90
188 137 90
188 137 90
189 138 91
189 138 91
190 138 91
189 138 91
187 139 91
188 140 92
190 139 92
188 140 92
190 139 92
189 138 91
188 137 90
188 137 90
188 137 90
189 138 91
191 140 93
192 141 94
192 140 93
192 140 93
194 142 95
183 135 87
187 136 89
191 137 91
190 136 89
190 138 91
188 136 89
187 134 90
186 133 89
183 130 86
183 130 86
184 131 87
184 132 85
185 133 85
184 132 84
184 132 84
183 131 84
182 130 83
183 130 86
182 129 85
182 129 85
184 131 87
184 131 87
184 131 87
184 131 87
185 132 88
187 134 90
185 132 88
187 135 88
187 135 88
187 135 88
187 135 88
187 135 88
184 132 85
183 131 84
187 135 88
187 135 88
184 132 85
187 135 88
189 137 90
188 137 90
189 138 91
190 139 92
191 139 92
186 135 88
187 136 89
188 137 90
191 140 93
191 140 93
191 140 93
191 140 93
190 139 92
190 139 92
189 138 91
190 139 92
192 141 94
191 140 93
192 141 94
193 142 95
193 142 95
192 141 94
191 140 93
192 141 94
191 140 93
188 137 90
187 136 89
189 138 91
191 141 92
191 139 92
191 139 92
193 141 93
190 138 88
191 139 91
190 138 90
191 139 89
190 139 86
191 139 89
190 138 88
189 137 87
190 138 88
187 135 85
186 134 84
184 132 82
182 130 80
183 131 81
182 130 80
181 129 79
181 129 79
181 129 79
181 129 79
185 133 83
184 132 82
183 131 81
183 131 81
185 133 83
187 135 85
190 137 87
189 136 86
188 135 85
188 135 85
188 135 85
188 135 85
189 136 86
189 137 87
189 137 87
188 136 86
189 137 87
192 139 89
189 137 87
189 137 87
188 136 86
188 136 88
192 140 90
193 141 93
192 141 88
192 140 90
192 140 92
192 140 92
193 141 91
192 140 92
192 140 92
193 141 93
195 143 95
196 144 96
196 144 94
195 143 93
195 143 93
195 143 93
197 145 95
198 146 96
198 148 97
198 148 97
198 148 97
198 148 97
200 150 99
196 146 95
198 148 97
198 148 97
200 150 99
200 150 99
199 149 98
196 148 99
198 148 99
199 148 101
199 148 101
197 149 100
195 147 98
195 147 98
194 148 98
195 147 98
195 147 98
193 145 96
193 145 96
193 145 96
193 145 96
193 145 96
192 144 95
194 144 95
193 143 94
194 144 95
194 144 95
195 143 95
194 142 94
194 144 95
195 145 96
197 145 97
200 148 100
195 145 96
191 140 93
193 142 95
192 141 94
192 141 94
193 142 95
193 142 95
194 143 96
194 143 96
194 143 96
194 143 96
193 142 95
192 141 94
195 143 96
193 142 95
196 144 97
196 145 98
195 143 96
195 144 97
197 145 98
195 144 97
193 142 95
193 142 95
192 141 94
194 143 96
192 144 96
193 142 95
194 142 94
192 144 95
193 145 96
192 146 96
192 144 95
192 146 97
194 146 98
193 145 97
193 145 99
195 147 101
199 148 103
197 149 101
196 150 101
198 150 102
198 150 102
198 150 104
198 150 101
199 153 103
197 154 103
196 153 102
194 151 100
195 152 101
195 152 101
194 151 100
195 152 101
197 154 101
197 154 101
197 151 102
195 147 99
194 146 98
194 146 98
196 148 100
196 150 101
193 149 100
194 150 103
198 155 104
200 152 103
196 152 103
198 155 104
201 155 103
199 156 103
197 154 101
197 154 101
199 153 101
198 152 100
199 153 101
199 153 101
197 151 99
197 151 99
198 152 100
197 149 100
197 151 99
196 151 96
192 149 98
195 149 99
194 150 101
196 150 100
194 151 100
196 150 100
198 150 101
200 150 101
199 149 100
198 148 99
197 147 98
197 147 98
197 147 98
197 147 98
197 147 98
197 147 98
196 146 97
196 144 96
194 144 95
195 145 96
195 145 96
196 144 96
195 145 96
195 143 96
194 144 95
194 142 95
193 142 95
194 142 95
191 141 92
191 141 92
190 140 89
189 139 88
188 138 89
188 137 90
189 138 91
191 140 95
193 142 97
194 143 98
191 140 95
190 139 94
193 140 96
193 141 101
191 142 101
189 137 97
189 138 95
184 133 90
186 133 91
182 129 87
179 126 84
178 125 83
178 125 83
178 125 83
181 128 84
184 131 87
182 129 85
185 133 86
187 135 87
187 135 88
187 135 88
188 136 88
189 137 89
191 139 92
192 140 93
192 140 93
191 139 91
190 138 90
193 141 93
191 139 92
188 136 89
190 138 91
189 137 90
192 140 93
190 138 91
191 139 92
192 140 93
192 140 93
192 140 93
191 139 92
191 139 92
193 141 93
192 140 93
192 140 93
191 139 92
191 139 92
189 137 90
188 136 89
187 136 89
188 137 90
187 137 88
187 137 88
188 136 89
189 137 90
191 139 92
190 138 91
191 139 92
189 137 90
189 137 90
189 137 90
190 136 90
190 136 90
188 136 89
188 136 89
188 136 89
191 139 92
191 139 92
190 138 91
189 137 90
190 138 91
189 137 90
188 136 89
189 137 90
190 138 91
190 138 91
190 138 91
191 139 92
190 138 91
190 138 91
190 139 92
190 139 92
193 136 91
194 137 92
183 139 90
188 137 90
195 132 89
195 132 88
191 134 89
188 136 89
185 134 89
185 132 88
183 130 86
182 129 85
184 131 87
181 129 82
184 132 84
185 133 85
184 132 84
183 131 83
181 129 81
185 133 85
182 130 82
185 133 85
183 131 83
182 130 83
184 132 85
185 133 86
185 133 86
186 134 87
187 135 88
186 134 87
184 132 85
186 134 87
186 134 87
186 134 87
186 134 87
186 134 87
187 135 88
189 137 90
189 137 90
188 136 89
187 135 88
187 135 88
187 135 88
189 137 90
189 137 90
185 133 86
187 135 88
188 136 89
190 138 91
193 141 94
190 138 91
187 135 88
190 138 91
190 138 91
190 138 91
