417 500
16 28 24
9 21 19
11 26 23
15 27 23
5 25 16
6 26 17
5 24 18
12 27 22
13 25 21
17 28 24
17 29 25
14 26 22
13 25 21
14 26 22
14 24 16
18 23 17
18 29 23
18 31 22
20 33 24
14 27 18
17 30 23
12 23 19
16 29 19
34 52 30
47 66 38
13 28 5
11 24 14
10 19 18
8 17 24
10 19 26
9 21 21
9 22 15
13 24 18
11 24 17
25 37 33
26 38 36
20 33 23
9 22 12
10 23 13
21 34 27
18 31 24
11 24 15
8 24 11
10 26 16
17 29 19
35 44 25
62 72 38
78 88 51
60 69 40
30 41 24
31 45 32
23 35 25
12 20 9
37 45 32
40 51 35
39 48 29
20 28 7
28 35 17
46 55 36
22 34 14
11 23 9
20 35 28
15 34 30
23 35 31
19 30 14
42 54 30
96 111 80
87 100 74
27 40 20
21 38 22
23 41 27
7 29 17
13 30 20
16 23 16
22 23 17
54 55 37
42 45 16
72 75 30
68 74 38
75 82 41
102 109 65
98 105 71
77 79 55
105 105 71
122 119 64
119 120 52
80 88 37
35 50 27
33 41 26
39 44 22
42 47 15
72 84 48
57 72 39
34 50 21
23 45 22
22 46 24
21 44 26
27 45 33
49 67 53
29 51 30
36 60 34
51 77 48
39 64 35
35 58 30
39 57 35
34 49 20
54 66 28
93 102 57
103 113 61
119 129 76
121 131 79
134 143 98
105 113 76
58 66 29
100 111 71
137 145 98
143 147 96
149 153 103
141 149 102
113 121 80
141 148 115
140 150 116
143 152 121
145 156 126
141 154 126
149 159 134
154 166 144
157 169 147
147 158 141
146 157 143
154 167 150
151 165 139
150 164 138
142 157 136
147 160 143
155 169 146
158 171 143
156 170 147
150 168 144
155 174 152
154 171 152
152 170 144
156 172 146
157 172 149
160 173 153
157 169 149
153 165 143
160 172 148
164 173 146
163 169 141
167 175 152
166 175 154
158 171 153
157 171 154
153 168 147
153 171 145
157 165 141
164 172 148
164 172 149
172 179 163
179 183 166
170 180 155
159 167 143
154 165 135
161 170 139
160 170 135
164 172 135
169 176 142
175 181 147
163 168 136
157 164 131
153 169 133
141 152 120
140 150 116
147 157 122
146 158 120
159 171 133
156 166 132
161 170 139
169 180 150
167 181 155
162 177 154
155 170 147
167 181 158
164 179 150
156 171 138
162 173 141
156 163 130
151 158 125
155 162 128
140 148 111
149 155 127
146 155 128
145 154 125
147 157 123
134 144 109
134 144 109
144 153 122
138 146 105
144 151 107
140 146 108
136 142 108
138 145 112
147 150 121
143 149 123
143 153 128
147 152 130
151 154 133
149 153 128
155 161 127
163 169 125
169 172 125
178 175 122
180 174 122
179 177 128
180 181 137
177 178 136
176 178 129
182 180 132
185 182 139
182 178 140
163 165 125
162 168 124
163 165 125
157 163 119
157 164 120
163 171 124
157 164 122
165 170 130
172 178 142
156 162 128
162 168 132
150 154 117
152 159 118
158 155 120
144 145 111
145 146 115
135 142 111
134 141 110
133 140 106
127 139 103
124 140 104
137 147 113
136 142 108
144 148 111
149 151 114
159 156 121
144 145 105
138 143 103
144 147 104
142 149 108
134 144 110
138 151 125
127 140 120
121 138 122
130 144 131
133 149 136
116 133 125
113 130 124
113 132 128
119 139 128
128 148 136
127 148 133
121 142 127
126 147 130
121 142 127
121 139 127
132 150 136
136 157 140
119 140 123
119 141 128
127 149 137
129 150 143
117 138 133
114 134 132
120 140 138
122 143 136
108 129 120
109 130 121
117 138 129
121 142 133
114 135 128
111 132 125
123 139 139
122 138 135
129 144 137
127 145 133
129 149 138
135 155 146
136 157 148
138 159 152
141 162 155
136 159 151
136 159 151
134 153 147
141 160 154
137 156 150
130 149 143
128 147 143
121 142 135
130 149 143
134 151 145
142 155 146
144 160 150
141 157 147
135 151 141
155 169 156
160 174 159
154 168 151
152 167 148
162 177 158
168 181 163
166 178 166
158 170 160
161 173 163
157 171 158
164 176 162
170 185 164
164 176 152
162 167 147
156 164 143
166 173 155
165 174 155
159 170 153
166 177 161
162 173 157
163 176 159
166 177 161
174 185 168
171 184 164
178 185 169
174 178 161
169 178 161
167 179 165
171 183 169
164 176 162
162 174 160
160 172 158
158 169 153
169 180 164
162 176 163
160 176 163
165 179 162
166 177 160
171 180 159
165 174 157
164 175 159
172 183 169
173 184 170
169 178 161
164 177 160
169 177 162
168 177 160
171 182 168
164 178 163
157 174 156
162 175 157
170 182 162
170 179 160
167 176 157
162 171 152
160 172 152
157 168 151
155 167 147
150 161 144
164 175 158
164 175 158
167 179 159
159 171 149
154 166 146
156 168 148
160 171 154
156 167 150
153 164 148
160 169 150
155 165 140
153 164 134
151 160 131
152 164 140
148 159 143
149 161 147
155 167 153
147 163 152
151 168 158
156 174 162
158 176 164
154 170 157
150 166 155
154 170 157
153 169 156
159 173 160
170 184 169
170 185 166
167 181 166
160 174 161
164 178 163
168 182 165
171 186 167
165 179 162
165 180 159
162 177 158
167 181 164
155 169 152
144 158 145
154 167 157
152 165 155
151 164 154
157 170 160
145 161 150
156 170 157
149 166 148
143 162 143
152 169 151
157 176 157
162 181 162
156 173 155
149 166 148
155 169 154
152 166 153
153 166 156
155 168 158
158 171 161
160 173 163
153 164 156
156 172 162
149 166 156
143 160 152
145 160 153
154 167 160
157 172 165
162 176 161
158 170 158
144 160 150
144 157 147
154 168 155
158 172 157
159 172 155
157 171 154
155 169 152
161 173 153
152 164 144
141 153 133
148 160 140
150 162 142
156 168 148
155 168 150
143 160 142
151 166 147
146 165 146
152 167 148
143 157 140
36 50 35
51 64 55
29 41 39
13 25 25
13 29 28
20 37 31
21 37 26
30 42 28
49 59 51
55 62 54
48 62 39
47 63 37
48 65 46
33 53 42
34 54 42
36 57 40
42 58 47
29 47 35
27 48 29
29 47 31
20 38 26
26 43 33
24 39 32
36 54 42
58 76 64
37 50 40
20 36 25
18 34 24
19 41 18
18 41 15
28 43 24
39 48 27
70 74 49
82 87 57
69 75 39
58 60 21
50 59 28
38 52 27
26 45 25
12 35 17
15 31 18
14 27 18
10 21 13
15 28 21
16 26 25
10 22 22
12 24 22
17 30 21
12 27 20
13 27 27
11 25 25
13 23 22
15 27 25
11 28 22
4 23 19
5 24 18
12 27 22
19 34 29
15 27 23
10 22 18
12 24 20
12 24 22
13 25 21
13 24 18
15 25 17
19 26 18
20 27 19
26 33 25
16 28 18
16 29 20
15 27 25
17 29 25
9 26 8
23 42 20
12 29 13
8 24 13
11 23 21
12 19 27
5 13 16
3 9 5
14 25 11
11 22 6
14 27 10
13 25 13
22 34 24
14 30 19
9 22 13
8 21 14
10 22 20
18 31 24
15 28 18
11 27 14
13 27 14
16 29 12
37 49 25
79 87 50
93 102 57
52 62 25
29 39 15
23 37 20
19 32 15
11 19 6
36 45 28
55 63 42
65 76 46
48 54 28
60 62 38
56 56 30
81 84 53
35 45 18
18 31 14
22 39 29
21 38 30
15 27 15
22 28 24
31 42 25
40 51 34
45 57 43
29 42 32
22 38 35
13 30 24
24 40 30
69 81 69
37 45 30
56 58 36
67 70 39
71 73 34
75 76 34
71 78 27
95 103 52
98 106 83
88 91 80
96 95 77
148 146 95
132 132 68
84 91 47
38 56 34
32 45 28
33 41 17
56 61 29
61 72 40
59 73 47
53 67 44
22 44 23
21 43 22
16 39 19
41 60 41
38 55 37
27 49 28
31 60 32
31 57 30
27 52 23
29 52 23
40 58 32
41 56 25
69 76 42
106 115 72
116 126 74
133 143 93
140 150 100
141 149 108
100 107 73
67 75 38
98 109 67
135 144 99
140 148 99
145 151 105
147 154 113
141 149 112
137 149 113
149 160 126
139 148 117
150 163 135
152 167 136
150 165 136
156 170 145
150 164 141
160 172 158
157 169 157
157 170 152
159 174 143
151 166 133
145 158 130
152 164 144
155 168 148
150 164 139
153 168 147
147 165 141
149 169 144
154 173 151
145 161 135
145 158 132
156 171 148
161 175 150
163 173 149
157 167 143
159 172 146
167 178 148
169 175 149
168 178 153
166 178 154
156 170 147
159 173 150
168 182 156
160 175 146
167 178 148
171 180 153
164 172 148
170 178 157
169 177 156
172 180 157
164 172 148
163 174 144
158 169 137
163 173 139
168 174 140
165 172 138
166 173 139
161 166 136
161 170 139
159 173 140
159 172 144
154 165 135
163 174 140
158 170 134
158 172 136
165 175 141
172 179 146
167 176 145
165 178 152
150 165 142
140 153 133
165 178 158
155 174 144
153 169 133
152 163 129
156 163 130
154 161 128
150 158 121
148 156 119
152 158 130
150 159 132
150 159 130
150 160 126
147 157 120
149 159 124
144 154 120
144 155 113
143 151 112
139 149 112
138 147 116
148 159 129
150 159 128
148 157 126
146 155 128
145 149 124
163 167 142
158 162 135
157 161 126
172 175 132
182 181 133
186 180 128
181 174 122
182 182 132
178 179 135
173 174 132
175 177 128
180 178 130
178 175 130
181 178 135
174 175 133
169 172 127
167 170 127
165 171 127
169 175 131
167 173 129
171 178 136
174 180 144
172 178 144
168 175 142
168 174 136
160 166 130
158 165 124
157 161 128
147 150 119
145 152 119
139 150 120
131 142 110
132 144 108
138 150 114
142 156 120
135 147 111
140 146 112
147 151 116
144 146 109
152 149 114
151 151 113
139 143 106
131 137 99
137 143 109
137 146 119
135 148 128
131 149 135
133 153 144
132 150 138
119 141 129
117 136 130
123 144 137
125 144 138
125 145 134
125 145 133
121 143 131
124 144 132
128 151 135
119 142 126
109 129 117
114 134 123
130 152 139
117 137 126
116 137 130
120 141 134
119 140 135
117 138 133
121 142 137
115 136 131
115 136 129
113 134 125
113 134 125
119 140 131
113 134 125
114 135 126
122 143 134
