296 500
6 5 3
6 5 3
6 5 3
6 5 3
4 4 2
8 4 3
5 5 3
7 7 5
5 5 3
1 6 2
4 4 2
4 6 3
3 5 2
5 5 3
5 5 5
4 4 2
5 5 3
5 5 3
8 4 1
6 7 2
4 4 2
4 4 2
6 5 3
8 2 2
8 4 3
6 5 1
5 7 2
5 4 2
5 4 2
6 7 2
5 4 2
8 4 3
8 4 3
5 6 1
5 4 2
8 7 5
5 5 3
5 5 3
5 5 3
6 5 3
5 4 2
5 4 2
5 6 1
5 5 3
5 5 3
6 5 3
4 4 6
6 6 4
5 5 3
4 6 3
5 5 3
4 6 3
5 5 3
4 7 0
5 4 2
4 6 3
6 5 3
7 3 0
5 6 1
4 4 2
5 5 3
7 3 2
8 4 3
5 5 3
5 5 3
5 5 3
8 4 3
6 5 3
4 6 3
4 4 4
5 5 5
5 5 5
5 5 3
6 6 4
9 5 4
8 4 3
8 4 3
5 4 2
7 6 4
8 4 3
6 5 3
8 4 3
7 6 4
6 7 2
5 5 3
5 6 1
4 4 2
5 4 2
7 3 2
6 5 3
6 5 3
7 3 2
8 4 1
9 4 1
4 3 1
8 4 1
8 4 1
9 3 3
9 5 2
9 5 2
6 5 3
10 4 4
8 4 1
8 4 1
8 4 1
7 5 6
6 7 1
5 5 3
7 6 2
9 5 2
6 5 3
6 5 3
6 5 3
5 4 2
5 5 3
4 4 2
4 6 1
6 5 1
5 6 1
6 5 3
5 5 3
4 6 5
4 6 3
3 5 2
5 5 3
6 5 3
6 7 2
4 6 3
3 5 2
4 4 2
5 5 3
5 5 3
5 5 3
4 4 2
5 5 3
5 4 2
5 5 3
5 5 3
5 5 3
5 5 3
5 7 4
2 7 3
4 4 2
5 5 3
5 5 3
5 5 3
5 5 3
8 4 3
6 5 3
6 5 3
3 5 2
5 4 2
6 5 3
6 6 4
3 5 0
5 6 1
4 4 2
4 4 2
5 5 3
5 5 3
4 4 2
4 6 3
6 6 4
5 5 5
5 6 1
4 4 2
5 5 3
5 5 3
4 4 2
5 5 3
5 5 3
5 5 3
5 5 3
6 5 3
6 6 4
6 6 4
9 5 4
6 5 3
7 3 2
8 4 5
5 4 2
5 5 3
5 5 3
5 5 3
3 5 2
4 4 2
5 4 2
7 3 2
6 5 3
4 4 2
5 5 3
2 7 3
4 3 1
6 4 5
5 5 3
5 6 1
4 4 2
5 5 3
5 4 2
6 5 3
6 7 2
6 5 3
4 3 1
6 7 2
4 6 5
3 5 2
5 5 3
3 3 1
5 5 5
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
4 4 2
4 6 3
4 6 3
8 4 3
2 7 3
4 6 3
4 4 2
4 4 2
5 4 2
4 4 2
2 7 3
4 6 5
4 4 2
5 5 3
4 6 1
5 5 3
5 3 4
5 5 3
5 5 3
5 5 3
4 4 2
5 4 2
4 4 2
5 5 3
5 5 3
8 4 3
5 4 2
7 6 4
6 5 3
6 5 3
5 4 2
6 5 3
5 4 2
6 5 3
8 4 3
8 4 3
6 5 3
5 4 2
4 4 2
5 7 2
5 5 3
4 4 2
4 6 3
5 5 3
6 5 3
5 5 3
5 5 3
5 5 3
6 5 1
6 7 2
6 7 2
6 7 2
6 7 2
6 7 2
6 5 1
5 6 1
6 7 2
4 6 1
4 6 3
7 6 4
8 4 3
4 6 3
5 4 2
6 5 3
4 4 2
4 6 3
5 5 3
7 6 4
5 5 3
4 6 3
4 6 3
5 5 3
5 5 3
5 5 3
6 5 3
6 5 3
5 4 2
4 4 2
5 5 3
5 5 3
3 5 2
4 4 2
4 6 3
4 6 3
5 7 4
4 6 3
6 6 4
5 7 4
6 5 3
5 4 2
4 3 1
6 5 3
5 5 3
8 4 3
5 5 3
4 6 3
5 5 3
5 5 3
5 5 3
6 4 5
5 4 2
5 4 2
6 5 3
4 6 3
5 6 1
5 6 1
5 6 1
2 7 1
4 4 2
6 4 5
6 4 5
5 3 4
5 5 7
4 6 1
3 5 0
4 6 1
4 6 1
4 5 0
6 4 5
6 4 5
6 4 5
5 5 3
4 4 4
5 5 3
5 5 5
6 4 5
6 4 5
6 6 6
4 6 3
3 5 4
1 5 4
4 6 3
4 6 3
4 6 3
5 5 5
3 5 2
4 4 2
4 6 3
4 4 2
3 3 1
4 4 2
5 5 3
5 5 3
5 5 3
5 5 5
4 4 2
4 4 4
6 6 4
5 5 5
5 5 3
4 4 2
4 6 3
4 6 3
4 6 3
4 6 3
4 4 2
6 6 4
4 4 2
4 4 2
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
4 4 2
4 4 2
5 5 3
5 5 3
5 5 3
5 5 3
6 6 4
5 5 3
4 6 3
4 4 2
5 5 3
5 5 3
4 4 2
4 4 2
4 4 2
5 5 3
5 5 3
5 5 3
4 4 2
5 5 3
4 4 2
5 5 3
6 5 3
4 4 2
5 5 3
4 4 2
4 4 2
6 6 6
5 5 3
4 4 2
5 5 3
5 5 3
6 6 4
3 3 1
5 5 3
5 5 3
4 4 2
4 4 2
5 5 3
4 4 2
4 4 2
4 4 2
4 4 2
5 5 3
4 4 2
4 4 2
6 6 4
4 4 2
4 4 2
4 4 2
4 4 2
5 5 3
5 5 5
5 5 3
5 5 3
4 4 2
4 4 2
5 5 3
5 5 3
5 5 5
5 5 5
4 4 4
4 4 4
5 5 3
5 5 3
5 5 3
5 5 3
6 5 1
3 8 2
3 8 2
8 9 4
6 8 5
3 8 4
6 8 5
6 8 3
6 8 3
5 7 4
2 7 3
3 7 6
1 7 5
2 7 3
2 6 5
0 6 2
2 8 4
1 7 3
1 10 9
2 6 5
3 7 6
1 5 4
0 6 6
0 4 3
0 6 6
3 5 4
4 6 5
4 6 5
4 6 3
4 6 3
4 8 7
2 6 7
2 6 5
4 6 5
1 5 6
2 6 7
2 6 7
4 6 5
2 8 6
2 8 6
0 8 7
2 8 6
2 8 6
4 6 5
1 5 6
2 6 7
1 5 6
1 5 6
1 7 5
2 8 6
3 9 7
0 9 6
2 8 6
2 8 6
2 8 6
1 7 5
3 9 7
2 8 6
3 8 4
2 8 6
3 8 4
2 7 3
0 9 4
1 7 5
1 7 5
1 7 3
2 8 6
1 7 5
2 8 4
0 4 3
1 5 4
3 8 4
1 10 5
0 8 5
1 7 5
1 7 5
0 8 5
2 6 5
4 6 5
5 7 6
2 6 5
4 8 7
1 7 5
4 8 7
5 7 6
4 5 7
2 8 4
1 10 5
3 8 4
2 7 3
3 8 4
4 9 3
2 7 3
3 8 4
5 7 4
2 8 6
2 8 6
2 6 5
3 7 6
1 5 4
1 7 5
2 8 6
2 9 2
3 9 5
2 8 4
1 7 3
2 7 3
2 7 3
0 9 4
2 6 5
2 6 5
4 8 7
2 8 6
2 6 5
4 6 5
3 7 6
2 8 6
0 8 5
0 8 5
0 9 6
3 7 6
3 7 6
0 7 4
1 7 5
1 7 5
2 7 3
1 7 5
0 8 5
1 7 5
1 7 5
1 7 5
2 8 6
1 7 3
0 8 3
2 8 6
0 6 2
0 10 2
4 6 5
1 7 5
0 8 5
0 6 4
0 8 5
0 7 4
1 7 5
1 6 2
1 6 2
1 6 2
0 7 0
1 7 3
0 9 3
0 8 5
2 8 6
1 7 5
0 8 5
0 8 5
0 8 5
0 8 5
1 7 5
1 7 5
1 10 5
0 8 3
0 9 4
0 5 1
1 7 5
1 5 6
0 4 5
1 5 6
1 5 6
0 6 6
0 9 3
0 6 4
0 4 3
2 6 5
1 7 5
0 6 4
0 6 4
0 3 2
1 5 4
1 5 4
1 5 4
1 7 5
1 7 5
1 7 5
1 6 2
1 5 4
0 6 4
1 5 4
0 6 4
3 5 4
0 6 4
1 5 4
1 5 4
3 5 4
1 7 5
1 7 5
2 6 5
0 6 4
2 8 6
3 7 6
0 4 3
0 8 5
0 6 4
1 7 5
2 6 5
1 5 4
1 5 4
1 7 5
1 6 2
1 5 4
2 7 3
0 4 3
2 6 5
1 5 4
1 7 5
0 8 5
1 5 4
2 8 6
2 6 5
3 7 6
1 6 2
3 8 4
2 7 3
3 5 2
0 6 6
1 5 4
2 4 3
2 6 5
1 7 5
1 5 4
1 7 5
2 8 6
1 7 5
2 8 6
0 9 8
3 8 2
1 7 5
0 8 2
0 8 3
0 8 5
0 8 5
1 7 5
1 7 5
1 7 5
4 4 2
2 8 6
4 6 5
5 5 5
2 6 7
1 7 3
1 7 5
2 8 6
1 7 5
2 8 6
1 7 5
1 7 3
2 8 6
1 7 5
3 5 4
2 6 7
3 5 4
4 6 5
4 6 5
3 7 6
1 7 5
3 7 6
2 6 5
1 5 4
0 4 3
0 4 3
3 4 6
2 6 5
3 5 4
2 4 3
3 5 4
3 5 4
2 6 5
4 6 5
5 5 5
4 4 4
2 4 3
2 6 5
1 5 4
1 5 4
2 4 3
3 5 4
3 5 4
0 4 7
1 5 4
1 5 4
1 5 4
1 5 6
3 3 1
3 5 4
0 4 3
0 4 3
0 5 3
1 5 4
1 7 5
0 6 4
1 5 6
0 4 3
0 3 2
1 5 4
3 5 4
3 5 4
1 5 4
0 4 3
0 4 5
2 3 5
3 5 4
2 4 3
1 6 2
4 6 5
4 4 4
3 3 5
3 4 6
4 4 4
3 5 4
3 5 4
3 5 4
3 5 4
3 5 4
3 5 4
2 4 3
3 5 4
1 5 4
0 3 2
1 5 8
4 4 6
4 4 6
4 5 7
3 4 6
5 5 7
4 4 4
3 4 6
1 5 6
4 4 6
3 4 6
3 4 6
4 5 7
2 3 5
3 3 5
4 4 6
3 4 6
3 4 6
5 5 7
3 4 6
3 4 6
3 3 5
3 4 6
4 5 7
3 4 6
2 3 5
4 5 7
3 3 5
3 3 5
4 5 7
3 4 6
3 4 6
4 4 6
3 4 6
3 4 6
4 5 7
2 3 5
4 5 7
4 5 7
3 4 6
4 5 7
6 6 8
6 4 7
6 4 7
5 5 7
8 3 7
5 3 4
4 4 4
4 4 4
4 4 4
5 5 5
4 6 5
3 5 4
3 5 4
4 4 4
5 5 5
5 6 1
4 4 4
4 4 4
5 5 5
5 7 6
4 6 5
3 5 4
4 4 4
4 4 4
3 5 4
4 6 5
3 5 4
4 4 4
5 5 5
4 6 5
4 6 5
4 6 5
4 6 5
4 6 1
4 6 3
4 6 1
3 5 2
4 4 2
5 5 3
4 6 3
4 4 2
5 6 1
4 4 2
4 3 1
5 5 3
5 5 3
5 4 2
4 4 4
5 6 1
5 4 2
5 5 3
6 5 3
5 5 5
5 5 3
5 5 3
5 5 3
5 5 3
5 6 1
5 5 5
6 5 3
4 3 1
5 5 3
6 5 3
6 6 6
4 4 2
5 5 3
5 5 3
5 5 3
6 5 3
8 4 3
5 5 3
4 4 2
5 4 2
5 5 3
4 4 2
4 4 2
4 3 1
4 4 2
5 5 3
5 5 3
5 5 3
4 4 2
4 4 2
4 4 2
4 4 2
4 4 2
5 5 3
5 5 5
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
4 4 2
4 4 2
4 4 2
4 4 2
4 4 2
4 4 2
5 3 4
4 6 5
5 5 3
5 5 3
5 5 3
5 4 2
4 4 2
5 5 3
5 5 3
4 6 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
4 4 2
5 5 3
5 5 3
4 4 2
5 5 5
5 5 5
5 5 5
5 5 3
5 5 5
5 5 3
5 5 3
6 6 4
4 6 3
40 19 14
66 22 19
67 23 22
66 26 26
64 22 23
59 25 23
57 23 21
56 22 20
59 25 23
55 24 22
53 23 23
49 19 19
54 22 23
53 21 22
53 22 20
52 22 22
49 23 22
41 17 15
38 19 15
44 23 20
42 21 20
37 16 15
36 16 15
39 18 15
44 18 17
42 18 16
44 18 17
42 18 16
37 18 14
39 21 19
38 20 16
34 16 12
34 16 12
38 17 14
42 21 18
38 20 16
33 18 13
39 19 18
43 17 18
44 20 20
44 20 20
44 20 20
34 19 16
26 15 11
28 17 13
33 19 16
39 21 19
42 16 17
42 18 18
43 19 19
43 17 18
43 19 19
44 20 20
42 18 18
44 20 20
44 20 18
50 22 21
54 24 22
52 21 19
54 20 19
55 23 24
54 20 21
52 18 17
53 19 18
55 21 22
56 22 21
53 19 18
57 23 22
53 19 18
53 19 18
58 19 22
51 19 20
47 19 18
49 19 19
48 18 18
41 17 15
39 20 16
60 34 33
63 31 32
54 20 21
54 23 21
47 19 18
46 20 19
55 25 25
58 22 22
53 22 20
47 19 16
55 21 20
57 21 21
57 23 24
54 20 19
53 23 21
54 25 21
53 23 21
51 21 19
48 18 16
53 22 20
53 22 20
46 18 17
51 21 21
59 23 23
61 22 23
57 21 21
57 23 22
54 20 19
52 21 19
53 21 22
51 23 22
50 20 20
58 24 25
54 20 21
52 18 19
53 21 22
52 20 21
51 19 20
47 19 18
45 19 20
44 16 15
32 17 12
38 17 16
52 17 21
50 19 17
50 20 18
51 20 18
48 17 15
45 17 16
51 20 18
49 19 17
50 18 19
54 23 21
54 22 23
54 20 21
49 17 18
49 17 18
48 18 16
32 13 9
51 17 18
45 15 17
48 20 19
49 17 18
48 18 18
48 20 19
50 20 20
55 21 22
58 19 22
53 17 17
51 17 18
51 20 18
50 22 19
46 22 20
50 18 19
55 21 22
49 21 20
42 16 15
47 17 17
48 20 19
47 17 17
49 19 19
49 18 16
51 19 20
54 20 21
50 19 17
51 20 18
49 19 19
47 19 18
47 19 18
44 18 17
46 18 17
47 17 17
43 15 14
40 16 14
35 14 11
38 14 12
41 17 15
42 16 15
44 16 15
42 14 13
40 16 14
42 18 16
44 18 17
42 14 13
42 16 15
40 16 14
39 13 12
40 14 13
41 15 14
38 14 12
41 15 14
39 15 13
44 18 17
42 18 16
43 19 17
35 14 11
34 13 10
38 14 12
41 17 15
45 17 16
45 15 15
42 16 15
39 18 15
43 17 16
41 15 14
38 12 11
39 13 12
42 16 15
39 18 15
37 11 10
41 15 14
47 17 17
44 20 18
39 18 15
41 17 15
33 14 10
36 15 12
47 15 16
45 19 18
42 18 16
48 20 19
48 17 15
49 21 18
46 20 19
32 13 9
28 13 10
46 18 17
53 19 18
51 20 18
51 21 19
52 22 20
49 18 16
50 19 17
54 23 21
51 20 18
53 19 20
54 20 19
52 18 16
55 19 19
55 19 19
53 19 18
49 19 17
50 20 20
51 20 18
46 18 15
44 16 13
48 18 18
33 15 11
31 16 13
42 18 18
44 16 15
47 17 17
45 17 16
50 20 20
42 16 15
45 17 16
44 18 17
46 17 19
45 17 16
44 18 17
36 15 12
33 13 12
29 14 9
35 15 14
39 13 12
41 15 16
40 16 16
36 12 12
32 12 11
36 15 12
38 14 12
39 15 15
42 13 15
40 16 14
35 15 14
37 13 13
36 16 15
28 13 8
36 16 15
40 16 16
41 17 15
37 16 13
33 18 13
31 16 9
32 14 12
32 12 11
34 14 13
32 14 10
28 13 8
28 14 11
28 14 11
25 14 10
25 14 8
32 14 10
29 14 9
24 15 10
32 14 12
32 11 10
32 11 10
32 14 12
29 14 11
28 13 10
29 11 9
30 12 10
32 14 12
31 13 11
28 14 11
21 12 7
26 15 11
28 13 8
23 12 8
24 15 10
23 14 9
21 14 8
18 13 9
19 14 11
18 13 10
20 15 12
18 13 10
17 14 9
14 13 8
14 13 8
15 12 7
18 15 10
19 14 10
16 13 8
15 14 9
13 14 8
17 13 10
17 11 11
8 13 9
8 13 9
11 10 8
5 11 7
10 12 9
16 12 11
12 11 9
11 11 9
11 13 8
11 11 9
10 10 10
11 13 10
10 12 7
12 13 8
10 11 6
12 13 7
11 12 7
8 10 7
10 10 8
12 14 9
12 12 12
12 11 9
12 11 7
11 10 8
12 11 9
12 11 9
10 9 7
9 10 5
10 10 8
6 11 5
9 11 6
10 11 6
10 11 6
10 11 6
10 11 6
8 8 6
8 9 4
9 10 5
9 10 5
9 10 5
8 10 7
8 10 7
6 8 5
5 10 6
7 9 6
8 8 6
7 8 3
6 8 5
5 7 6
6 6 4
6 7 2
4 4 2
7 6 2
8 7 3
5 7 4
5 7 4
7 7 5
6 8 5
5 7 6
6 7 2
7 6 4
6 7 2
7 6 4
6 7 2
6 5 1
6 7 2
8 7 3
6 5 3
6 6 4
5 5 3
6 7 2
5 5 3
4 4 2
6 6 4
5 5 3
5 5 3
5 5 3
5 5 3
5 5 3
5 5 5
4 4 2
3 5 2
5 5 3
5 5 3
6 6 4
4 4 2
4 4 2
4 4 2
6 6 6
5 5 5
4 4 2
5 5 5
4 4 2
4 4 2
4 4 2
5 5 5
5 5 3
5 5 3
5 5 3
5 5 3
5 5 5
5 5 3
5 5 3
4 4 2
5 4 2
4 4 2
5 5 3
4 4 2
3 3 1
4 4 2
4 4 2
3 3 1
5 5 3
4 4 2
4 4 2
4 4 2
4 4 2
4 4 2
4 4 2
4 4 2
3 3 1
4 4 4
3 3 1
3 5 2
3 3 1
4 4 2
5 5 3
5 5 3
4 3 1
3 3 1
3 3 1
3 3 1
4 4 2
3 3 1
2 2 0
3 3 1
2 2 0
3 3 1
3 3 1
4 4 2
4 4 2
4 4 2
5 5 3
4 4 2
3 3 1
4 4 2
4 4 2
4 4 2
5 5 3
4 4 4
4 4 2
4 5 0
4 4 2
4 4 2
4 4 2
4 4 2
3 3 1
3 3 1
4 4 2
6 6 4
6 5 3
6 5 3
5 5 3
4 4 2
4 4 2
5 5 3
5 5 5
6 6 4
6 6 6
5 5 3
6 6 6
7 6 4
3 9 9
64 25 20
98 28 28
95 24 28
90 26 26
91 25 26
91 27 28
90 26 27
89 23 25
89 23 25
85 21 22
88 27 26
90 26 27
100 31 34
95 24 28
94 26 27
94 26 27
98 36 37
84 24 24
83 25 23
86 28 27
81 26 23
73 19 17
78 22 21
90 28 29
92 28 29
89 23 24
89 25 26
92 28 29
89 23 25
86 24 25
87 25 26
87 25 26
83 23 23
83 23 25
80 26 24
77 21 20
75 19 18
83 25 24
85 21 22
87 27 27
85 25 25
83 23 25
73 23 22
69 21 17
73 23 22
76 25 24
78 24 22
81 23 22
84 24 24
84 26 25
84 26 25
82 24 23
81 25 24
79 23 22
82 24 23
80 24 23
84 24 23
91 26 30
87 26 25
89 25 25
98 32 33
97 29 28
91 23 24
97 27 29
100 25 29
99 27 28
95 25 25
98 26 27
98 28 28
98 28 28
100 25 29
95 26 29
86 22 23
88 22 24
93 22 26
89 25 26
77 23 21
77 26 23
91 33 32
92 24 25
92 23 26
88 24 25
77 21 22
80 22 21
96 26 28
89 23 25
89 23 24
92 27 25
87 19 20
95 23 26
91 21 23
89 23 25
94 28 29
87 27 27
86 24 25
86 25 24
90 24 25
92 21 25
94 25 28
92 22 24
92 22 24
97 21 25
99 23 27
97 25 28
96 24 27
96 26 28
98 28 30
95 31 32
86 22 23
90 24 25
93 24 27
89 23 24
91 25 27
94 24 26
93 24 27
91 25 26
94 25 28
75 21 19
69 18 15
78 20 19
91 20 24
95 23 27
95 24 28
96 26 28
96 26 28
96 24 27
100 24 28
100 26 27
100 26 25
99 23 25
100 24 28
99 24 28
95 20 24
96 21 25
98 23 27
86 24 25
95 23 26
89 23 24
87 26 23
91 19 22
94 24 26
93 25 26
99 24 28
102 25 31
102 26 30
99 23 25
97 23 24
94 24 26
95 27 28
96 24 28
100 23 29
101 24 30
99 27 30
91 23 24
95 20 24
99 24 28
95 25 27
98 26 29
97 27 29
96 24 27
100 25 29
100 24 28
102 23 28
100 24 26
99 25 26
98 23 27
100 26 27
99 23 27
100 21 27
98 26 29
96 26 28
89 23 24
87 23 23
90 26 26
92 26 27
97 28 31
94 24 26
88 24 25
95 24 28
99 24 29
104 23 29
100 23 29
97 25 28
94 24 26
95 27 28
98 27 31
93 23 25
92 22 24
93 25 24
96 26 28
93 23 25
92 23 26
90 24 26
89 25 25
87 23 23
91 25 26
95 25 27
97 22 27
100 25 30
90 24 26
93 23 25
95 23 24
91 23 24
93 21 25
94 22 26
93 21 24
96 20 24
102 23 29
98 23 27
97 22 26
98 28 28
94 24 26
90 18 21
94 22 25
103 22 28
99 25 26
93 21 24
105 22 30
105 23 29
103 27 29
99 24 28
95 24 28
90 24 26
101 25 27
105 25 28
98 22 24
101 22 25
102 23 26
99 23 27
102 26 30
101 26 30
100 20 23
98 23 27
95 25 25
97 23 24
99 23 27
100 24 28
100 24 28
97 22 26
98 22 24
103 24 29
101 27 28
93 23 25
101 21 30
75 19 18
76 17 19
88 26 27
88 24 25
93 23 25
98 29 32
87 26 25
85 24 23
89 25 26
90 24 25
86 20 22
86 25 24
92 27 25
89 25 26
84 22 23
78 24 24
76 22 22
78 22 23
79 25 23
78 22 25
78 22 21
80 22 21
82 20 23
85 23 24
88 22 24
89 20 23
93 21 25
91 27 28
90 24 26
85 25 25
83 23 23
87 23 24
89 23 25
88 23 27
83 21 22
83 23 23
83 21 22
87 23 24
88 24 25
84 22 23
80 22 21
83 24 26
79 23 22
73 22 19
72 23 19
72 21 18
78 22 23
76 22 20
75 26 22
82 21 20
91 25 27
93 24 27
84 20 21
83 21 22
88 22 24
86 24 25
90 26 27
85 25 25
87 23 24
82 22 22
80 24 23
84 24 24
85 23 24
81 25 28
74 22 24
70 22 22
69 21 21
69 25 24
69 25 24
63 21 22
68 26 27
66 24 25
67 23 24
63 21 22
60 20 20
63 21 22
63 23 23
65 23 24
61 21 21
