500 392
60 107 89
55 102 82
49 97 75
46 91 70
45 90 70
55 97 85
65 107 97
64 104 96
55 95 87
57 97 88
64 104 95
69 109 101
52 92 84
50 90 82
67 107 99
69 109 101
67 107 99
69 109 101
62 102 94
50 87 80
43 78 71
60 95 88
66 104 91
46 91 71
42 90 68
59 109 84
65 113 91
60 103 86
67 105 94
66 98 93
56 88 85
39 71 66
28 66 55
34 78 61
51 100 78
54 108 84
46 102 77
51 105 81
50 104 80
47 99 76
48 97 75
55 103 81
62 110 88
73 118 95
82 127 104
76 119 99
67 110 90
75 117 97
73 115 95
68 110 90
80 119 101
80 113 102
92 122 114
104 130 121
107 130 122
102 123 114
93 114 105
90 112 100
88 112 99
89 113 99
89 117 102
90 123 104
90 125 105
89 128 107
83 125 101
78 122 95
73 117 90
74 117 90
78 121 94
83 126 99
87 130 103
93 133 107
97 135 110
101 139 114
89 124 100
94 128 104
95 129 105
95 127 104
103 135 112
113 142 120
102 131 111
86 119 102
90 124 108
92 128 116
94 130 118
91 127 115
84 120 108
82 118 106
83 119 107
95 131 119
104 140 128
101 137 125
97 133 121
96 132 120
95 131 119
96 132 120
96 132 118
98 134 120
101 138 121
104 141 124
104 141 124
101 135 119
97 134 117
100 137 120
103 140 123
90 127 110
94 131 114
101 135 119
104 141 124
108 145 128
108 145 128
109 146 129
105 142 125
104 137 126
110 143 132
117 150 139
124 157 146
125 158 147
122 155 144
114 147 136
119 152 141
118 151 140
108 141 130
99 132 121
94 127 116
96 129 118
98 134 122
101 137 125
97 135 122
97 138 124
100 141 127
100 141 127
96 137 123
91 132 118
83 124 110
83 124 110
87 128 114
81 122 108
82 123 109
92 133 119
103 144 130
106 148 134
101 144 127
107 151 134
112 156 139
102 149 129
89 136 116
75 122 102
76 123 103
92 139 119
111 158 138
112 159 139
113 160 140
114 161 141
112 159 139
107 154 134
98 145 125
93 138 118
90 133 114
93 134 116
95 132 115
101 135 119
103 135 120
120 148 134
149 175 162
153 175 163
124 146 134
116 140 127
133 159 146
138 166 152
127 159 144
121 155 139
126 163 146
149 187 172
109 145 131
86 119 108
95 125 113
108 132 119
106 124 112
117 129 117
126 137 123
96 104 89
78 86 71
70 81 65
76 90 73
75 93 77
64 87 69
57 81 65
53 80 65
53 81 67
56 87 72
57 85 73
57 83 72
70 93 85
75 96 89
65 84 80
59 75 74
59 75 74
58 76 76
58 79 80
54 80 81
49 78 82
45 76 79
41 72 77
53 86 91
63 97 99
52 87 89
44 78 79
55 87 86
51 82 77
50 81 73
61 93 82
52 83 68
50 81 66
46 77 61
45 76 60
45 76 60
47 78 62
50 81 65
52 83 67
40 71 55
33 64 48
51 82 66
69 100 84
62 93 77
48 79 63
46 74 59
75 98 88
86 106 97
87 103 92
87 99 85
78 89 73
70 81 64
67 78 61
65 79 62
53 71 59
74 94 85
65 86 79
51 72 63
57 75 63
55 71 58
54 71 53
57 78 61
46 77 59
50 84 67
55 92 74
60 97 79
62 99 81
61 98 80
61 98 80
50 87 69
50 87 69
57 94 76
60 95 75
53 91 70
49 86 68
48 86 65
54 89 69
44 79 55
54 88 63
46 80 53
52 86 59
46 80 53
43 77 52
58 92 67
52 86 59
48 82 55
53 87 60
58 92 65
62 96 69
62 96 69
61 95 68
57 93 65
57 96 67
50 93 63
46 89 61
48 92 65
46 91 68
36 81 60
30 77 57
37 84 66
37 86 67
35 84 65
29 81 59
26 79 53
24 79 48
26 81 49
29 84 52
33 86 56
43 93 68
40 87 67
37 82 62
32 75 56
30 72 52
38 76 55
48 83 61
57 92 70
65 100 76
63 101 76
58 98 71
46 91 60
38 85 53
36 85 53
41 91 62
29 82 56
19 72 52
23 76 58
29 82 64
26 79 61
31 84 66
40 93 75
38 91 73
28 81 63
45 98 80
45 98 80
36 89 71
34 87 69
30 83 65
28 83 64
34 89 70
34 91 72
32 89 70
34 89 70
34 87 69
36 87 70
41 88 72
41 88 72
47 91 76
43 90 74
33 81 65
25 78 60
25 78 60
30 87 68
41 99 77
52 110 86
39 91 68
38 86 64
35 83 61
38 86 64
45 90 70
48 95 75
48 95 77
52 99 81
59 106 90
37 84 68
37 85 71
39 87 75
40 86 76
48 95 85
35 85 74
28 78 67
42 90 78
43 89 78
43 87 74
56 98 86
63 100 92
57 92 85
61 94 87
51 84 77
51 84 77
54 89 82
57 97 88
58 100 90
54 97 87
44 90 79
42 86 73
61 103 91
57 98 84
64 105 91
62 103 89
53 93 82
56 94 83
55 93 82
48 85 77
43 83 74
41 83 73
42 83 75
47 90 81
52 95 86
51 96 89
53 98 91
36 81 78
34 78 77
46 90 89
52 96 95
54 99 96
54 99 94
58 103 96
61 107 97
52 98 87
52 99 83
54 101 85
56 103 85
56 103 83
49 96 76
33 80 60
33 77 60
49 91 81
56 97 89
58 99 91
56 97 89
57 98 90
63 104 96
67 108 100
50 91 83
48 89 81
66 107 99
69 110 102
68 109 101
69 110 102
62 102 94
47 87 79
39 76 68
53 90 82
58 99 85
45 90 70
42 90 68
57 105 81
63 108 87
56 98 84
67 104 96
65 100 94
57 89 86
42 74 69
30 68 57
32 76 59
46 95 73
51 103 80
51 105 81
48 104 79
47 101 77
43 95 72
44 93 71
51 99 77
58 106 84
70 115 94
75 120 99
70 113 93
62 105 85
66 108 88
63 105 85
59 101 79
64 106 86
71 107 95
81 114 105
93 123 113
97 124 115
90 116 105
82 105 95
73 97 84
68 95 80
70 98 83
74 105 89
77 112 92
78 116 95
76 116 92
71 115 90
69 115 87
66 115 86
68 114 88
69 115 89
72 118 92
75 119 94
78 122 97
81 123 99
85 125 101
81 119 96
80 118 95
79 114 92
81 114 93
95 128 107
107 139 118
93 126 107
78 111 94
85 119 103
85 121 109
84 120 108
83 119 107
81 117 105
86 122 110
91 127 115
101 134 123
106 139 128
103 139 127
103 139 127
101 137 125
98 134 122
94 130 118
92 128 114
90 128 113
94 133 115
102 141 123
101 140 122
96 133 116
88 127 109
86 125 107
85 124 106
86 125 107
84 123 105
84 121 104
82 121 103
85 124 106
88 127 109
92 131 113
94 133 115
95 131 119
91 127 115
94 130 118
104 140 128
112 148 136
109 145 133
104 140 128
95 131 119
92 128 116
93 131 118
93 131 118
92 130 117
92 130 117
91 129 116
92 130 117
89 130 116
90 131 117
93 135 121
96 138 124
92 134 120
90 132 118
84 126 112
83 125 111
88 130 116
83 125 111
77 119 105
77 119 105
83 125 111
92 134 120
99 141 127
110 154 137
116 160 143
104 151 131
89 136 116
75 122 102
73 120 100
86 133 113
102 149 129
101 148 128
107 154 134
116 163 143
121 168 148
116 163 143
103 150 130
88 133 113
82 125 106
92 133 115
99 136 119
99 133 117
101 133 118
125 153 139
152 178 165
139 163 150
111 135 122
110 134 121
121 147 134
121 149 135
110 142 127
102 136 120
104 141 124
117 153 139
104 140 126
91 124 113
99 129 117
116 140 127
120 138 126
134 146 134
137 148 134
101 109 94
78 89 73
66 79 62
76 90 73
80 98 82
69 92 76
55 82 67
50 78 63
49 80 65
57 88 73
57 85 73
58 86 74
68 94 85
73 96 90
64 83 81
52 71 69
53 69 68
55 75 74
59 80 81
57 82 86
52 81 85
45 79 81
44 77 82
35 70 74
61 96 100
68 103 105
58 94 94
49 83 82
39 71 66
48 79 73
67 99 88
49 81 68
49 81 68
47 79 64
47 79 64
48 81 64
51 82 67
54 87 70
48 80 65
31 64 47
27 59 44
42 75 58
58 90 75
56 89 72
49 80 65
47 78 63
61 88 79
67 93 82
74 94 83
75 93 79
73 87 70
70 84 67
71 88 70
72 90 74
54 76 64
72 98 89
62 89 80
50 76 67
58 80 68
56 76 64
56 74 58
57 80 62
47 78 62
48 85 67
52 89 71
57 94 76
58 95 77
57 94 76
57 94 76
53 90 72
53 90 72
59 96 78
58 95 77
53 90 72
46 85 66
46 85 66
49 87 66
46 81 57
55 89 64
46 80 53
52 86 59
46 80 53
41 77 51
56 92 66
52 86 59
47 81 54
51 85 58
54 88 61
56 90 63
56 90 63
54 88 61
51 87 59
50 89 62
43 86 59
40 82 58
47 91 68
46 91 70
37 82 62
33 80 62
43 90 74
50 98 84
46 94 78
34 85 66
25 77 55
18 72 46
16 71 42
16 71 40
20 75 46
30 82 59
31 80 59
31 78 60
32 75 56
31 73 53
34 73 52
34 72 51
42 80 57
52 90 67
50 90 64
46 89 62
40 85 56
36 82 53
39 88 58
45 95 66
36 89 63
29 82 62
28 81 63
27 80 62
28 81 63
35 88 70
43 96 78
46 99 81
37 90 72
44 97 79
46 99 81
41 94 76
36 89 71
33 86 68
33 88 69
36 91 72
34 91 72
32 89 70
34 89 70
34 87 69
35 86 69
38 85 69
38 85 69
37 81 66
32 79 63
29 77 61
25 78 60
26 79 61
29 84 65
32 90 68
38 93 72
35 84 63
36 81 60
37 80 60
38 81 61
41 86 66
46 91 71
47 94 76
47 94 76
32 79 63
42 90 76
60 110 98
49 99 87
27 77 66
27 79 67
28 82 69
24 76 64
27 77 66
28 76 64
35 81 70
51 93 81
63 100 92
61 96 89
57 92 85
53 88 81
56 89 82
56 93 85
59 99 90
62 105 95
60 106 95
57 103 92
53 99 86
56 100 87
60 102 88
68 109 95
65 106 92
59 100 86
55 96 82
54 95 81
56 97 83
54 96 82
48 90 78
46 88 76
47 91 78
51 95 82
48 91 81
41 87 77
31 76 69
33 78 75
45 90 87
52 97 94
54 99 94
55 100 93
57 102 95
62 108 98
57 103 92
51 97 84
50 97 81
55 102 86
61 108 90
55 102 82
40 87 69
29 76 60
37 80 70
47 88 80
57 98 90
62 103 95
65 106 98
63 104 96
61 102 94
49 90 82
50 91 83
66 107 99
68 109 101
67 108 100
69 110 102
61 102 94
48 88 80
31 71 63
45 82 74
54 95 81
50 95 75
51 99 77
57 105 81
51 99 77
45 87 73
57 97 88
60 95 89
55 90 86
42 77 71
31 71 62
34 78 61
47 96 74
53 105 82
53 107 83
51 107 82
47 103 78
42 96 72
43 95 72
51 100 78
62 110 88
61 109 87
62 107 86
59 102 82
54 97 77
54 96 76
50 92 72
46 89 69
47 88 70
63 101 88
70 106 96
79 112 101
82 114 103
79 107 95
67 95 81
54 82 68
48 79 63
54 85 69
60 94 77
66 104 83
64 106 84
59 103 78
58 104 78
56 106 77
61 114 84
67 117 90
64 114 87
63 111 85
61 109 83
61 107 81
58 104 78
59 101 77
67 109 85
70 110 86
69 109 85
75 113 90
93 131 108
106 141 119
89 124 104
68 102 85
71 108 91
77 113 99
82 118 106
82 118 106
82 118 106
86 122 110
91 127 115
98 134 122
103 139 127
106 142 130
104 140 128
100 136 124
93 129 117
84 120 108
77 115 100
73 111 96
77 118 100
86 127 109
90 131 113
83 124 106
75 116 98
69 110 92
70 111 93
81 122 104
76 117 99
68 109 91
64 105 87
64 105 87
68 109 91
73 114 96
84 125 107
94 135 121
81 122 108
78 119 105
85 126 112
93 134 120
90 131 117
81 122 108
77 118 104
78 119 105
80 121 107
80 122 108
81 123 109
84 125 111
82 123 109
82 123 109
82 124 110
84 126 112
85 127 113
88 130 116
88 130 116
87 129 115
85 127 113
83 125 111
81 123 109
85 127 113
86 128 114
84 126 112
81 123 109
86 128 114
90 134 119
100 144 127
107 151 134
103 150 130
96 143 123
85 132 112
80 127 107
83 130 110
90 137 117
89 136 116
98 145 125
116 163 143
129 176 156
130 177 157
116 163 143
100 145 125
91 134 115
98 139 121
98 137 119
97 134 117
99 133 117
108 139 124
114 142 128
99 125 112
96 120 107
107 131 118
109 135 122
109 137 123
99 131 116
95 129 113
94 131 114
101 137 123
97 133 119
90 123 112
100 130 118
116 140 127
122 142 130
141 155 142
140 152 138
99 110 96
75 86 72
64 76 62
73 90 74
81 102 87
72 96 80
56 83 68
49 77 62
47 78 63
54 84 72
56 83 74
56 83 74
68 93 87
72 95 89
60 80 78
48 68 66
48 66 66
50 72 70
53 77 77
52 80 83
52 83 86
50 83 88
51 86 92
28 66 69
51 91 93
64 104 104
62 101 100
58 94 92
42 77 73
39 72 65
55 88 79
51 84 73
51 85 71
51 85 71
50 84 70
51 85 69
53 85 72
55 89 73
50 84 70
39 73 57
33 67 53
44 78 62
63 97 83
70 104 88
69 101 88
66 100 86
55 86 78
54 86 75
63 89 78
64 88 74
62 83 66
63 84 67
66 87 70
67 91 77
55 83 71
72 103 95
60 93 84
49 80 72
59 87 75
58 84 71
55 79 63
57 84 67
54 88 71
51 90 72
52 91 73
52 91 73
51 90 72
49 88 70
48 87 69
49 88 70
52 91 73
57 96 78
57 96 78
52 91 73
47 86 68
46 85 66
49 87 66
48 86 63
59 94 70
49 85 59
54 90 64
47 83 57
41 77 51
57 93 67
52 88 62
49 85 59
50 84 59
49 83 58
49 85 59
45 81 55
44 80 54
42 78 52
41 79 54
37 79 57
39 81 61
48 91 72
49 93 76
41 85 70
42 88 75
56 102 89
62 110 98
55 103 91
42 93 78
30 81 62
18 72 49
13 67 43
9 65 38
11 65 41
24 76 54
27 76 57
32 79 59
38 81 62
39 81 61
35 74 53
28 66 45
33 71 48
47 85 62
45 85 59
45 88 61
42 87 58
39 88 58
43 94 63
53 106 76
43 96 70
37 90 70
32 85 67
27 80 62
31 84 66
36 89 71
40 93 75
48 101 83
41 94 76
39 92 74
45 98 80
44 97 79
38 91 73
35 88 70
38 93 74
38 93 74
31 88 69
31 88 69
34 89 70
35 88 70
36 87 70
37 84 68
37 84 68
35 79 64
29 76 60
25 73 57
20 73 55
20 73 55
21 76 57
23 81 59
30 83 63
33 80 60
37 80 61
39 80 62
40 81 63
39 82 65
41 85 68
44 91 75
43 90 74
28 76 62
40 91 76
59 109 97
46 98 86
18 71 61
18 74 63
23 81 69
21 77 64
21 73 61
18 68 56
28 74 63
40 83 73
52 92 84
60 97 90
56 93 86
62 99 92
66 101 95
64 104 96
63 104 96
62 108 98
62 109 99
65 113 101
66 114 100
50 96 83
65 107 93
67 110 93
66 109 92
62 105 88
57 100 83
57 101 84
69 114 94
73 118 98
62 106 89
55 99 82
54 97 80
50 93 76
43 86 69
33 77 62
33 79 69
40 85 78
48 93 88
54 99 94
53 98 93
52 97 90
57 102 95
61 107 97
58 104 93
50 96 83
47 93 80
54 101 85
65 112 96
65 112 94
53 100 84
41 88 72
30 73 63
40 83 74
55 98 89
68 111 102
69 112 103
61 104 95
54 97 88
48 91 82
52 95 86
65 108 99
65 108 99
63 106 97
66 109 100
61 102 94
52 91 86
25 65 57
37 77 68
50 92 80
55 102 82
59 108 86
57 107 82
43 93 68
34 78 61
46 86 75
52 87 83
52 87 83
43 80 73
34 76 66
37 84 66
49 101 79
55 109 85
53 109 84
52 107 84
47 102 79
42 96 73
45 97 75
54 106 83
67 116 94
65 112 92
60 107 87
62 107 87
62 107 87
57 100 81
53 96 77
52 95 76
48 91 72
58 99 85
59 99 88
62 100 87
62 98 86
62 94 81
52 84 69
43 75 60
37 71 54
45 79 62
51 90 71
57 99 77
54 99 76
46 96 69
45 98 70
45 102 70
52 109 77
55 110 81
54 107 81
52 105 79
51 104 78
50 100 75
48 98 73
50 95 72
56 101 78
60 105 82
64 108 85
74 116 94
93 135 113
104 143 122
85 124 103
62 101 82
61 100 82
72 110 95
81 119 104
85 123 110
84 122 109
84 122 109
84 122 109
93 131 118
101 139 126
100 138 125
99 137 124
94 132 119
84 122 109
72 110 97
65 103 88
57 100 83
61 104 85
71 114 95
74 117 98
69 112 93
65 108 89
62 105 86
63 106 87
66 109 89
62 105 85
58 101 82
57 100 81
60 103 84
68 111 92
73 116 97
81 124 105
83 127 112
70 114 99
66 110 95
74 118 103
82 126 111
81 125 110
72 116 101
75 119 104
76 120 105
72 116 101
68 112 97
69 113 98
70 114 99
73 117 102
76 120 105
78 122 107
79 123 108
80 124 109
81 125 110
82 126 111
82 126 111
82 126 111
81 125 110
80 124 109
88 132 117
90 134 119
85 129 114
81 125 110
85 129 114
94 138 121
93 137 120
93 140 122
102 149 129
104 151 131
100 147 127
92 139 119
83 130 110
79 126 106
77 124 104
91 138 118
111 158 138
129 176 156
137 184 164
130 177 157
120 165 145
113 156 137
106 147 129
102 141 123
104 141 124
111 145 129
102 133 118
84 112 98
85 113 99
90 116 103
85 111 98
88 116 102
88 119 104
88 122 106
87 124 107
89 128 110
93 131 116
89 127 112
87 120 109
98 130 117
110 136 123
118 138 126
136 152 139
136 150 135
92 103 89
70 82 68
60 74 59
70 88 74
77 100 84
69 96 81
58 86 71
49 80 65
43 75 62
52 84 73
55 85 75
58 85 78
68 95 88
69 94 88
57 79 76
47 69 66
48 70 68
49 73 73
48 76 77
51 81 83
48 81 86
50 85 89
48 85 91
33 72 77
45 86 90
48 89 91
53 93 93
66 105 102
54 90 86
34 71 64
37 72 65
51 87 77
49 85 73
49 85 73
48 84 72
47 83 71
47 83 71
47 83 71
44 80 68
33 69 57
22 58 46
28 64 52
51 87 75
66 102 90
66 102 90
56 94 81
55 92 84
58 93 86
62 94 83
58 89 74
54 81 64
51 78 61
54 81 64
54 85 70
54 87 78
67 104 96
54 94 86
45 82 74
58 91 82
58 88 76
50 81 65
54 87 70
56 93 76
53 92 74
51 89 74
48 86 71
46 85 67
44 83 65
42 81 63
45 84 66
50 89 71
56 95 77
56 95 77
52 91 73
48 87 69
49 88 70
52 89 71
48 86 63
59 94 70
49 85 59
53 89 63
47 83 57
40 76 50
55 91 65
48 84 58
46 82 56
46 82 56
44 80 54
42 78 52
42 78 52
40 76 50
37 75 50
37 76 55
38 79 61
42 85 68
53 95 81
54 98 85
47 91 78
48 94 83
67 113 103
62 109 99
56 103 93
46 96 84
35 86 71
25 78 60
19 72 52
14 69 46
14 69 46
28 81 61
28 79 60
32 79 61
39 84 64
41 84 65
38 80 60
29 68 49
33 72 51
47 86 65
48 90 66
49 93 68
47 93 65
46 95 65
48 101 71
55 108 80
45 98 72
45 98 78
37 90 72
29 82 64
34 87 69
35 88 70
34 87 69
44 97 79
39 92 74
31 84 66
40 93 75
50 103 85
42 95 77
39 92 74
41 96 77
35 90 71
26 83 64
29 86 67
33 88 69
36 89 71
36 87 70
38 85 69
36 83 67
42 86 71
39 86 70
29 77 61
18 71 53
15 68 50
16 71 52
21 79 57
29 82 62
36 80 63
42 83 65
45 84 66
42 80 65
38 79 63
37 79 65
39 86 70
44 92 78
45 96 81
32 84 71
36 90 76
26 82 69
15 73 61
21 81 71
18 78 66
13 73 61
17 70 60
15 67 55
26 73 63
30 76 66
39 80 72
54 94 86
52 92 84
59 99 91
67 107 99
68 109 101
61 107 97
54 101 91
50 100 89
57 107 96
62 112 100
49 97 83
65 109 94
64 108 91
60 104 87
55 102 82
50 97 77
53 101 79
69 118 96
76 125 103
70 118 96
66 111 90
60 103 83
53 96 76
48 90 70
40 83 64
47 91 78
52 98 88
55 100 93
54 99 94
51 96 89
50 95 88
54 100 90
59 105 95
58 104 93
49 95 82
43 89 76
50 96 83
61 107 94
66 113 97
62 108 95
52 98 85
38 81 71
40 83 74
51 94 85
67 110 101
68 111 102
60 103 94
58 101 92
53 96 87
56 99 90
64 107 98
60 103 94
57 100 91
63 106 97
62 105 96
56 97 91
26 67 59
32 72 63
47 91 78
58 105 85
60 112 89
56 109 83
42 92 67
32 76 59
40 82 70
48 84 80
51 87 83
42 82 74
35 77 67
38 85 67
48 100 78
52 106 82
47 103 78
47 102 79
42 97 74
39 93 70
42 96 73
54 108 85
65 117 95
74 123 102
70 117 97
73 120 100
78 123 103
72 115 96
69 112 93
70 113 94
62 105 88
58 100 86
51 93 81
45 86 72
42 80 67
43 79 65
42 78 64
38 75 58
36 73 55
40 79 60
50 92 72
55 100 77
50 100 75
40 95 66
37 93 64
40 101 68
39 100 69
38 97 69
42 98 71
44 100 73
47 101 75
49 103 77
51 104 78
55 105 80
49 99 74
54 104 79
58 106 82
67 112 89
84 128 105
95 139 116
84 126 106
65 106 88
58 99 81
72 110 95
79 120 104
82 123 109
79 120 106
77 118 104
75 116 102
86 124 111
94 135 121
94 132 119
94 132 119
90 128 115
83 121 108
74 112 99
65 106 90
58 102 85
58 105 85
61 108 88
61 108 88
57 102 82
56 101 81
57 104 84
60 107 87
49 97 75
51 99 77
54 101 81
59 106 86
65 112 92
72 119 99
79 126 106
77 124 104
69 116 100
63 111 95
62 110 94
68 116 100
76 123 107
76 124 108
72 119 103
73 121 105
71 119 103
66 114 98
61 109 93
60 108 92
62 110 94
68 116 100
72 119 103
76 120 105
77 121 106
77 121 106
78 122 107
77 121 106
78 122 107
78 122 107
81 125 110
90 134 119
88 132 117
84 128 113
79 123 108
79 123 108
87 131 114
102 146 129
93 140 122
90 137 119
104 151 131
111 158 138
110 157 137
98 145 125
82 129 109
68 115 95
70 117 97
82 129 109
101 148 128
119 166 146
131 178 158
136 183 163
137 182 162
133 178 158
117 160 141
110 151 133
