500 265
200 189 159
160 146 117
136 119 93
173 156 130
182 165 139
167 150 124
177 160 134
156 139 113
174 157 131
174 157 131
171 154 128
139 122 96
167 150 124
171 154 128
141 124 98
141 107 61
150 117 72
135 102 59
129 97 56
137 108 66
133 105 65
122 98 60
129 107 70
154 134 101
166 147 115
166 150 117
168 153 122
156 141 110
142 129 97
152 141 111
166 155 123
194 183 151
189 178 146
188 177 145
190 179 147
194 183 151
195 184 152
171 160 128
164 153 121
179 170 137
167 158 125
162 151 119
188 178 143
177 164 130
201 186 153
201 186 155
170 155 124
160 145 114
156 141 112
179 163 137
185 169 143
171 155 129
160 144 118
166 150 125
169 153 128
181 165 140
206 190 165
208 192 167
203 189 163
165 155 128
163 156 128
179 172 144
177 167 140
174 162 136
173 157 132
144 126 102
130 110 86
187 165 142
181 159 136
132 112 88
143 123 98
188 164 140
145 125 98
124 110 83
146 137 108
161 152 123
146 135 107
133 119 93
155 141 115
204 194 167
126 120 94
62 60 35
68 68 42
104 102 77
183 179 154
161 155 131
182 176 150
175 169 145
190 184 160
222 216 194
209 203 181
186 179 160
158 151 132
155 148 130
143 136 118
160 153 137
128 121 103
74 65 48
107 99 80
221 211 186
209 197 171
194 184 157
196 186 159
221 211 184
222 212 185
212 205 177
199 192 164
205 200 171
213 208 179
201 194 166
210 203 175
198 191 163
211 204 175
215 208 179
203 194 165
210 201 172
178 167 139
177 161 135
225 209 183
226 210 184
197 182 153
164 150 121
190 176 147
199 188 158
220 211 182
200 191 162
209 200 171
214 204 177
221 214 186
220 210 183
217 210 182
225 215 188
225 215 188
225 215 190
226 216 191
226 216 189
223 216 188
223 213 186
221 211 186
224 214 189
214 204 179
228 218 193
238 228 203
117 109 90
8 0 0
48 38 13
200 191 162
219 210 177
190 182 145
190 182 143
195 188 146
198 191 147
198 191 147
199 190 149
207 197 161
219 208 178
230 218 192
234 222 196
234 222 196
229 218 190
218 207 179
207 195 169
204 192 166
193 182 154
179 168 140
181 170 142
181 169 143
188 178 151
217 207 182
199 191 168
172 161 141
211 198 179
245 232 213
231 220 200
218 210 189
223 215 192
185 173 151
184 162 141
138 107 89
73 29 16
74 24 13
207 155 142
188 139 124
140 99 81
205 174 153
200 184 158
216 209 180
210 206 177
212 207 178
217 205 179
226 212 186
214 200 174
219 205 179
229 214 191
226 214 190
227 215 189
223 214 185
217 210 182
215 210 181
216 211 182
216 211 182
217 210 184
221 214 188
224 216 193
211 205 181
218 212 190
239 233 211
237 230 211
211 203 182
211 200 178
222 212 187
215 205 178
209 199 172
199 192 166
196 190 168
170 169 149
153 154 136
140 138 123
40 37 22
22 19 4
48 42 28
25 17 4
61 49 35
159 146 130
216 200 184
192 175 159
196 179 161
199 182 162
180 164 141
182 166 143
171 155 130
181 165 142
198 182 159
207 191 168
199 182 162
189 172 152
189 172 152
187 169 147
204 186 162
198 181 155
195 178 152
189 173 148
202 186 163
210 195 174
142 127 108
176 163 146
197 185 169
110 101 86
90 80 68
55 45 35
54 46 35
47 40 24
87 79 60
123 112 90
102 90 66
52 37 16
74 59 38
82 69 52
155 144 124
175 168 142
201 197 168
213 209 180
194 191 160
185 181 146
184 178 144
187 176 146
172 158 129
161 145 119
203 186 160
212 195 169
184 167 141
187 170 144
178 161 135
159 142 116
189 172 146
210 193 167
174 157 131
175 158 132
168 151 125
148 131 105
111 79 32
119 88 42
109 78 34
106 77 35
119 91 51
117 92 52
115 93 54
109 89 52
136 117 84
168 152 119
178 163 134
183 169 140
182 168 139
163 152 122
148 137 109
172 161 131
202 193 162
177 168 137
174 163 133
168 157 127
184 173 143
184 173 143
170 159 129
179 168 138
193 182 152
193 182 152
191 180 150
188 177 147
166 152 123
167 154 122
196 181 152
207 192 163
172 157 128
155 140 111
173 157 131
186 170 144
191 175 149
185 169 143
185 169 143
170 154 128
167 151 125
202 186 160
209 191 167
199 183 158
191 179 153
172 162 135
164 157 129
175 165 138
162 151 123
149 135 108
149 131 107
159 137 114
154 130 106
147 121 98
178 150 129
199 173 150
180 154 131
147 127 100
127 116 88
136 129 100
147 140 112
155 148 120
171 159 135
187 175 151
173 166 138
71 65 39
20 18 0
49 47 24
83 79 54
141 137 112
164 158 134
162 156 132
173 167 145
179 173 151
161 156 134
118 113 91
123 117 95
68 61 42
43 36 17
33 26 7
130 123 105
64 57 38
53 46 27
86 78 57
164 154 129
212 202 175
175 165 138
135 125 98
189 179 152
209 199 172
198 191 163
197 190 162
204 199 170
210 203 175
205 195 168
216 206 179
224 215 186
220 211 182
237 228 199
223 214 183
205 191 162
221 206 177
217 202 173
230 213 185
206 189 161
168 153 124
204 190 161
235 221 192
209 198 168
212 203 172
207 198 169
213 204 175
221 211 184
227 217 192
226 214 190
222 212 187
227 215 191
227 215 191
225 213 191
224 212 190
225 213 189
225 215 190
224 212 188
225 213 189
227 215 191
215 203 179
224 212 186
250 238 212
175 165 140
24 14 0
52 40 14
196 185 155
234 224 189
216 207 168
212 203 164
214 205 164
216 205 160
209 198 153
209 197 157
217 204 169
226 215 187
232 220 196
234 222 198
235 223 199
232 220 196
226 214 190
219 207 183
229 217 193
239 227 201
237 225 199
238 226 200
234 222 198
226 216 191
224 216 193
200 194 172
201 195 173
241 233 212
223 215 194
187 176 156
235 224 204
244 233 211
221 206 185
228 205 187
208 176 161
112 68 55
77 25 14
156 99 90
118 64 52
94 51 34
201 170 149
206 188 164
215 205 178
208 201 175
202 195 169
217 202 179
232 217 194
230 215 192
227 215 191
228 218 193
222 212 187
231 221 194
223 213 186
219 212 184
220 213 185
216 209 181
219 212 184
227 217 192
222 215 189
229 221 198
218 210 187
238 230 207
229 221 198
211 203 182
221 213 192
229 218 196
224 214 187
192 181 153
191 182 153
206 199 173
124 118 96
15 10 0
27 24 7
130 127 110
51 48 31
29 25 13
18 12 0
73 66 50
216 205 187
240 227 208
192 179 160
193 178 159
192 177 158
180 165 146
188 173 154
215 200 181
224 209 190
236 220 204
228 213 194
219 204 185
217 202 181
203 188 167
190 175 154
200 184 161
221 203 181
206 186 162
218 197 176
172 154 134
160 142 122
221 204 186
169 154 135
106 93 76
133 121 105
149 140 125
111 103 90
14 6 0
25 17 4
31 24 6
64 53 33
104 92 70
111 96 73
98 81 61
80 63 45
17 1 0
89 77 61
190 184 162
193 189 162
200 199 169
196 195 164
184 181 148
170 165 133
151 142 111
162 148 119
167 151 125
207 190 164
204 187 161
153 136 110
166 149 123
191 174 148
168 151 125
186 169 143
197 180 154
155 138 112
151 134 108
161 144 118
168 151 125
126 98 51
130 101 57
114 85 43
110 82 42
120 95 55
127 103 65
131 111 74
143 125 89
161 145 112
193 178 147
199 185 158
200 189 161
207 196 168
190 180 153
150 138 112
177 166 138
188 179 150
174 165 136
157 146 118
164 153 125
182 171 143
183 172 144
181 170 142
175 164 136
171 160 132
197 186 158
200 189 161
168 157 129
196 182 155
170 156 129
192 176 150
211 195 169
191 175 149
179 163 137
158 142 116
161 145 119
180 164 138
184 168 142
166 150 124
156 140 114
175 159 133
201 185 159
209 191 167
193 177 152
196 182 156
194 182 156
187 177 150
188 178 151
168 159 130
166 152 125
179 161 137
165 143 120
184 156 134
200 168 147
173 136 118
153 118 98
169 138 117
217 196 169
202 188 161
158 151 122
165 160 131
198 193 164
207 197 172
202 192 167
244 238 212
171 167 140
68 66 43
82 80 57
119 114 92
160 155 133
196 190 168
194 188 166
167 161 139
109 103 81
46 41 19
41 36 14
95 89 67
82 76 54
38 32 10
44 38 16
187 181 159
124 118 96
152 146 124
183 175 152
160 150 125
198 188 161
185 175 148
135 125 98
185 175 148
176 166 139
188 178 151
182 175 147
186 179 151
204 197 169
207 197 170
206 194 168
216 205 177
229 218 190
230 219 189
205 191 162
216 201 172
230 213 185
224 207 179
191 174 144
142 125 95
165 148 118
221 206 177
238 224 195
210 201 168
183 174 141
224 218 186
213 206 177
219 209 182
228 216 192
225 213 189
224 212 188
229 217 193
230 218 194
227 215 193
225 213 191
226 214 190
227 215 191
228 216 192
229 217 193
231 216 193
234 220 194
235 221 194
243 229 202
234 223 195
119 108 80
160 146 119
227 214 182
220 207 172
211 199 161
210 198 160
214 202 162
216 203 159
214 201 157
217 203 166
226 213 179
230 218 192
230 218 196
230 218 196
226 214 192
222 209 190
219 207 185
209 196 177
213 201 179
230 218 194
229 217 193
230 218 196
233 222 200
225 217 194
216 210 186
217 212 190
237 235 212
203 198 176
86 80 58
43 32 12
127 112 93
115 98 78
118 97 78
198 171 154
255 231 217
180 132 122
64 7 0
95 35 27
92 33 25
91 45 30
225 192 173
229 211 189
229 217 193
223 212 190
224 214 189
226 211 190
228 213 190
230 215 192
227 217 192
231 221 196
222 215 189
227 217 190
220 210 183
220 213 185
224 217 189
217 210 182
220 213 185
227 217 192
219 209 184
214 206 183
211 203 180
206 198 175
209 201 178
230 222 201
217 209 186
203 192 170
220 208 182
201 190 162
190 179 151
211 201 176
189 181 158
146 139 120
199 192 174
231 224 205
79 72 54
6 0 0
43 36 20
170 162 143
223 212 192
230 218 196
196 184 162
200 188 166
190 177 158
205 192 175
227 214 198
197 183 170
176 162 149
179 165 152
156 142 129
161 148 132
200 187 170
225 212 193
212 200 178
210 195 174
196 179 159
189 172 152
228 211 191
174 157 139
123 106 90
195 180 161
196 183 164
119 106 89
132 119 102
178 166 150
169 160 145
126 116 104
70 61 46
94 83 65
164 153 133
117 102 81
103 87 64
158 140 120
174 157 139
84 68 53
117 105 89
208 202 180
200 196 171
206 205 177
206 205 174
195 192 161
190 185 153
179 170 139
198 184 155
190 174 148
204 187 161
181 164 138
118 101 75
150 133 107
197 180 154
174 157 131
170 153 127
171 154 128
160 143 117
169 152 126
166 149 123
162 145 119
136 108 68
131 106 65
112 87 46
106 83 42
116 94 55
124 104 67
140 121 88
172 156 123
194 181 149
217 206 176
212 201 173
200 188 162
200 193 165
197 190 164
188 178 153
195 183 159
176 166 141
182 172 145
173 161 135
199 187 161
212 202 175
219 209 182
207 195 169
192 180 154
175 165 138
191 181 154
210 198 172
195 183 157
160 148 122
107 95 69
173 159 133
218 204 178
212 198 172
216 202 176
185 171 145
128 114 88
176 162 135
197 183 156
159 145 116
146 132 103
179 164 135
189 174 145
188 172 146
169 153 127
174 158 132
205 191 164
215 204 176
204 195 166
170 161 132
147 136 108
175 158 132
175 151 127
216 184 163
203 165 146
111 65 49
76 30 14
127 90 71
227 201 178
222 206 181
152 145 117
156 150 124
180 176 149
157 151 125
158 152 126
228 222 196
157 153 128
63 61 38
48 46 23
88 83 61
189 182 163
220 212 193
134 126 107
68 61 42
49 42 23
41 34 15
80 74 52
99 93 71
77 71 47
82 74 51
88 80 57
184 178 154
171 165 141
173 165 142
182 175 149
144 134 109
133 123 98
180 170 143
144 134 107
181 171 144
157 147 120
197 187 160
190 180 153
180 170 143
198 188 161
201 189 163
195 183 157
212 198 171
222 206 180
202 187 158
171 154 124
189 170 140
246 227 197
209 190 160
123 104 74
150 131 101
214 197 167
223 206 178
206 192 163
221 212 179
211 205 171
223 217 185
212 205 176
215 205 178
224 214 187
222 212 185
221 211 184
227 217 190
228 218 191
226 216 189
226 216 191
226 216 189
227 217 190
228 218 191
228 218 191
231 219 193
231 220 192
238 224 197
224 210 183
232 218 191
215 201 172
237 222 193
222 207 176
202 189 154
205 193 155
206 192 155
214 200 161
217 205 163
218 206 164
227 214 179
232 219 187
228 216 192
227 214 195
228 215 196
226 213 194
220 209 191
220 209 189
215 202 185
210 197 178
219 208 188
217 206 186
218 205 186
225 214 194
227 219 198
216 211 189
225 223 198
231 229 206
129 127 104
17 11 0
60 45 26
115 94 75
91 65 48
59 30 14
77 41 29
164 120 109
172 117 110
100 37 32
105 37 34
96 33 28
95 48 38
234 202 187
231 213 193
222 210 188
214 203 183
227 215 193
230 215 196
225 210 189
223 208 187
220 209 187
233 222 200
223 215 192
219 209 184
222 212 185
224 214 187
220 210 183
212 202 175
213 203 176
219 209 184
220 210 185
211 200 178
213 202 182
215 204 184
215 204 184
221 210 190
231 220 198
179 167 145
203 191 165
233 219 192
203 189 162
191 179 153
223 213 188
233 222 200
235 224 204
151 143 122
115 107 86
85 77 58
127 116 98
223 211 189
190 178 156
204 192 168
213 201 179
204 193 171
226 215 197
220 208 192
141 129 117
67 54 45
54 41 32
28 15 7
19 6 0
40 27 18
96 84 70
194 182 166
242 234 213
223 212 192
200 192 171
195 187 168
213 206 187
197 188 171
177 168 151
208 197 179
205 192 175
189 176 159
157 141 125
163 147 131
208 192 177
195 179 164
175 159 143
209 194 175
210 198 176
166 151 130
129 114 93
138 121 103
198 181 163
186 168 154
206 193 177
201 193 172
192 188 163
200 196 169
199 196 165
192 187 157
198 192 160
202 191 163
213 199 172
186 170 144
194 177 151
184 167 141
136 119 93
171 154 128
195 178 152
154 137 111
150 133 107
166 149 123
194 177 151
202 185 159
164 147 121
134 117 91
139 114 74
137 114 73
120 97 56
119 97 58
130 110 73
145 127 91
166 150 117
192 177 146
200 189 159
207 198 169
210 200 173
211 201 176
210 204 178
211 205 181
212 201 179
214 203 181
206 195 173
220 210 185
207 195 171
169 157 133
149 139 114
229 219 194
208 196 172
198 188 163
193 183 158
193 183 158
206 194 170
208 196 172
99 87 65
33 21 0
158 143 122
215 200 177
195 180 157
202 188 162
200 186 160
179 165 139
162 148 121
149 135 108
152 138 109
180 166 137
194 179 150
180 165 136
170 154 128
145 129 103
155 139 113
198 184 157
221 207 180
206 197 168
154 147 118
133 124 95
197 181 155
249 223 200
185 148 129
110 64 48
90 37 23
87 34 20
115 72 55
193 161 140
212 192 168
169 157 131
157 150 124
150 144 118
138 132 106
195 189 163
185 179 155
73 69 44
40 38 15
49 44 22
144 137 118
218 211 192
137 128 111
55 46 29
27 19 0
37 30 11
71 64 45
157 151 129
192 186 162
152 146 122
169 161 138
139 132 106
132 125 99
202 196 170
202 195 167
181 174 146
129 119 92
103 93 66
189 179 152
149 139 112
173 163 136
183 173 146
218 206 180
191 179 153
181 169 143
191 179 153
193 181 155
205 191 165
223 207 181
200 183 157
191 171 144
158 137 108
113 92 63
225 204 175
157 136 107
122 101 72
215 196 166
205 186 156
212 195 167
192 178 149
220 211 180
232 226 192
216 210 178
207 200 171
211 204 175
219 212 184
216 209 181
214 207 179
219 212 183
220 213 184
218 211 183
223 216 188
222 215 187
223 216 188
226 216 189
225 215 188
229 220 191
217 208 179
227 215 189
227 216 188
221 210 182
226 215 187
222 208 179
217 203 174
210 197 165
200 190 155
204 191 157
209 196 161
210 198 160
207 198 159
216 203 169
225 214 184
224 212 188
222 209 190
226 213 194
224 213 193
218 207 189
219 208 190
222 209 192
212 201 183
214 203 185
217 206 186
209 196 179
211 200 180
216 208 187
208 204 179
207 205 180
221 221 195
123 121 98
28 22 0
140 123 103
232 206 189
136 107 91
81 48 33
119 79 69
96 49 41
102 44 40
124 59 57
122 52 52
110 46 46
119 74 68
247 217 206
237 220 204
222 211 193
208 197 179
235 222 205
233 217 201
225 210 191
224 211 192
217 206 186
229 218 198
218 210 189
213 203 178
221 211 186
216 206 181
211 201 174
209 199 174
209 199 174
211 201 176
215 204 182
218 207 187
232 221 201
255 245 225
215 204 184
126 115 97
210 199 181
246 235 215
218 206 182
218 204 178
204 190 163
202 188 162
199 187 161
195 183 159
207 195 171
123 111 89
159 148 126
214 203 181
224 212 190
228 213 190
200 185 162
227 215 193
219 208 186
214 206 187
212 203 186
117 109 96
16 8 0
21 12 3
68 59 50
30 19 13
13 4 0
20 10 1
12 4 0
83 74 59
182 175 157
201 194 176
153 147 131
182 179 162
164 161 144
154 148 134
189 183 167
197 188 173
216 204 188
192 179 163
147 131 115
175 158 142
192 175 159
113 94 79
156 139 121
202 187 166
134 119 98
147 132 111
163 148 127
173 158 139
206 189 173
117 99 85
43 27 12
175 164 146
198 192 168
199 193 167
197 192 163
195 188 159
195 184 154
197 183 156
198 182 156
151 134 108
154 137 111
147 130 104
115 98 72
175 158 132
184 167 141
191 174 148
181 164 138
176 159 133
188 171 145
191 174 148
185 168 142
197 180 154
130 106 68
131 107 69
122 98 60
127 105 68
142 122 87
158 139 106
182 165 135
199 185 156
169 158 128
147 138 109
175 168 142
204 198 174
205 199 175
203 197 175
215 207 186
208 200 177
209 201 178
223 212 190
226 214 192
155 143 121
124 113 91
193 185 162
179 168 146
179 168 146
189 178 156
192 184 161
186 175 153
175 164 142
134 123 103
101 89 67
192 177 158
180 165 144
192 180 156
221 209 185
183 169 143
165 151 125
159 148 120
155 144 116
175 161 132
184 170 141
180 166 137
188 173 144
166 150 124
156 138 114
188 172 147
220 206 180
235 221 195
202 192 165
144 137 108
199 190 161
214 198 173
183 156 135
122 80 64
94 42 29
125 62 53
167 104 95
132 78 66
172 130 114
222 193 175
220 202 180
198 186 162
188 178 153
191 180 158
225 214 192
141 135 113
28 23 1
70 68 47
122 117 97
213 206 187
151 143 124
48 36 20
43 34 17
41 33 14
41 33 14
124 116 95
204 196 175
238 230 207
216 208 185
186 176 151
113 106 78
37 30 2
180 173 145
222 215 186
224 217 188
166 159 130
112 105 77
195 185 158
160 150 123
176 164 138
196 184 158
195 181 155
180 166 140
176 162 136
179 165 139
182 168 142
200 184 159
200 184 159
179 162 136
192 170 146
175 154 127
161 140 113
203 182 155
115 91 65
157 136 109
214 194 167
190 173 145
218 202 176
201 190 160
194 188 156
193 188 156
217 212 182
205 200 170
210 205 175
214 209 179
213 208 179
210 205 176
211 206 176
210 205 175
213 208 179
218 213 184
217 212 182
217 212 182
218 211 183
218 211 183
218 211 183
222 215 187
228 218 193
224 214 189
221 211 186
209 199 172
205 193 169
233 223 196
211 202 173
189 180 149
196 185 155
204 193 161
206 195 163
207 198 165
218 207 177
224 215 186
221 211 186
217 206 184
222 211 189
218 207 185
209 198 178
206 198 177
219 208 188
214 203 183
216 205 185
220 212 189
206 195 175
200 189 167
199 191 168
195 191 166
192 191 163
232 231 203
153 151 128
8 0 0
85 67 47
242 215 196
147 115 100
89 53 39
206 166 156
142 95 87
81 23 19
106 42 42
117 49 50
107 47 47
114 75 70
232 208 198
226 210 197
220 211 196
207 198 181
241 229 213
238 222 207
230 214 198
232 219 202
220 209 191
219 208 190
213 202 182
214 201 182
214 202 180
203 192 170
205 195 170
216 205 183
215 204 182
209 198 176
209 198 178
227 216 196
194 183 165
121 110 92
187 176 158
170 158 142
98 86 72
92 80 64
186 175 155
201 189 165
189 175 149
204 190 164
190 176 150
181 169 143
194 182 156
207 195 171
192 180 154
209 197 171
210 198 172
199 185 159
222 210 186
163 152 132
183 175 156
233 224 209
131 123 110
6 0 0
36 29 21
150 143 133
208 201 191
131 123 112
138 132 120
191 183 172
124 118 106
41 33 22
31 25 13
34 28 16
20 16 4
145 141 129
110 108 93
25 21 9
24 18 6
34 28 16
126 116 106
227 215 201
220 207 190
202 187 168
212 195 177
196 177 160
142 125 107
159 144 123
147 135 113
134 122 100
153 141 119
196 181 162
214 198 182
117 99 85
85 69 54
190 179 161
204 196 175
193 185 162
187 180 152
193 182 154
190 176 149
192 176 150
172 155 129
151 134 108
188 171 145
191 174 148
156 139 113
214 197 171
205 188 162
174 157 131
195 178 152
210 193 167
210 193 167
185 168 142
176 159 133
210 193 167
129 105 67
126 102 64
120 98 61
126 106 69
157 137 104
165 146 114
187 170 140
196 182 153
128 117 89
106 99 71
173 166 140
198 192 168
187 182 160
212 207 185
210 204 182
212 204 183
193 185 162
200 192 169
203 192 172
214 203 183
209 201 178
180 172 149
131 123 102
172 164 143
181 173 150
156 148 125
188 180 159
187 176 156
217 206 186
229 218 198
204 191 172
144 131 112
199 187 165
234 222 198
185 170 147
144 132 106
86 74 48
182 171 143
232 221 193
195 181 152
182 168 139
151 137 110
167 151 126
200 182 160
171 155 132
176 161 138
209 197 173
179 169 142
196 189 161
227 217 190
192 174 150
110 82 61
160 116 103
100 43 34
140 73 67
221 154 148
127 69 58
105 57 43
207 174 157
232 210 189
193 177 154
183 171 147
191 176 155
216 204 182
131 123 102
84 79 57
164 159 139
160 155 135
163 156 137
53 45 26
45 34 16
32 21 3
107 96 78
183 175 154
207 196 176
204 193 171
209 198 176
198 191 165
217 207 180
83 73 46
90 80 53
211 204 175
185 178 149
203 196 167
197 190 161
126 119 90
157 147 120
181 171 144
178 166 140
213 201 175
165 151 125
168 154 128
169 153 128
159 143 118
206 190 165
203 185 161
177 159 135
196 176 152
206 184 161
177 155 131
210 188 164
210 188 164
121 99 75
167 145 121
183 163 138
189 172 146
208 194 167
193 182 154
195 188 159
209 204 174
205 201 172
214 210 181
217 213 184
210 206 179
213 209 182
236 232 205
211 207 180
227 223 196
229 225 198
228 224 197
239 235 208
228 224 197
225 219 193
233 227 201
235 229 203
238 232 208
237 231 207
230 222 201
236 230 206
216 210 186
197 189 168
236 228 207
240 232 209
211 205 179
221 214 188
222 215 187
204 197 169
217 210 182
216 209 181
214 207 179
223 216 190
223 216 190
217 210 184
221 214 188
214 206 183
214 206 183
215 207 184
221 213 190
223 215 192
216 209 183
203 195 172
207 200 174
186 180 156
177 173 146
207 206 176
217 216 186
187 185 160
128 120 97
47 29 7
81 56 36
223 194 178
252 220 205
235 199 187
158 118 108
88 37 33
86 31 28
107 49 48
115 65 64
78 47 42
31 14 6
55 45 35
124 116 103
137 129 116
51 42 27
130 116 103
200 184 169
185 173 157
188 177 159
181 170 152
206 195 177
205 192 175
199 186 167
208 197 177
196 188 167
214 203 183
200 189 169
202 191 173
212 201 183
197 186 168
174 162 146
196 184 168
193 181 167
83 71 59
11 1 0
9 0 0
119 110 93
200 188 166
186 174 150
184 172 146
186 174 148
182 170 144
190 178 152
198 184 158
185 171 145
180 169 141
197 186 158
204 190 164
190 178 154
46 35 17
165 156 141
217 209 196
34 28 16
38 31 23
169 162 152
253 247 235
213 207 193
202 196 182
231 225 211
167 161 149
93 87 75
47 40 30
7 0 0
33 29 20
129 125 116
179 177 165
143 141 128
184 180 169
99 95 84
25 18 8
31 23 12
99 87 73
175 162 146
205 192 173
168 153 134
141 124 106
118 101 83
133 118 97
141 129 107
115 103 81
139 126 107
180 163 147
200 183 167
198 180 166
90 72 58
139 126 109
190 182 161
184 176 153
199 189 164
196 182 156
193 177 151
158 142 116
166 149 123
170 153 127
201 184 158
219 202 176
199 182 156
183 166 140
179 162 136
168 151 125
209 192 166
201 184 158
208 191 165
207 190 164
185 168 142
214 197 171
127 103 65
126 102 64
132 110 73
150 130 93
175 155 122
181 162 130
202 185 155
200 185 156
213 202 174
211 204 176
210 203 177
200 194 170
196 191 169
213 208 186
204 198 176
176 170 148
169 163 139
182 176 152
195 189 167
192 186 164
142 136 114
152 146 124
143 137 113
158 152 128
168 162 138
164 158 134
178 172 150
216 208 187
202 191 171
195 184 164
184 171 152
107 94 75
145 133 111
207 197 172
169 157 133
211 199 173
167 155 129
200 191 162
206 197 168
186 175 147
198 187 159
162 148 122
190 173 153
167 149 129
94 77 57
143 128 107
189 178 156
200 192 169
198 190 167
232 222 197
189 171 149
143 114 96
174 130 119
101 44 37
110 42 39
131 63 60
93 34 26
98 50 38
193 157 141
240 215 195
179 161 141
100 85 64
109 92 74
163 150 131
164 156 135
190 185 163
182 177 157
132 127 108
105 98 79
67 59 40
73 62 44
127 116 96
204 193 173
233 222 200
218 206 184
195 184 162
194 183 161
192 182 157
183 171 145
70 58 32
159 148 120
220 211 182
187 178 149
173 166 138
194 187 159
160 153 125
155 145 118
167 157 130
187 175 149
188 176 150
178 166 140
196 182 156
192 176 151
174 156 132
157 139 117
194 173 152
205 185 161
178 158 134
181 163 139
190 172 148
206 188 164
186 166 142
132 112 88
183 163 139
197 179 155
202 186 161
196 184 158
191 181 154
197 190 162
221 215 189
218 214 189
209 207 182
215 213 190
233 231 210
200 198 177
178 176 155
180 178 157
176 174 153
180 178 157
198 196 175
224 222 201
222 220 199
218 213 193
230 225 205
224 219 199
218 213 193
214 207 188
232 225 206
241 236 217
214 209 190
176 169 151
172 167 148
190 185 165
194 189 169
228 221 202
238 232 210
229 223 201
234 228 204
229 223 199
209 203 177
199 194 165
217 212 183
229 224 195
230 225 196
226 220 194
221 215 189
220 214 188
215 209 183
206 200 174
213 208 179
211 205 179
213 208 179
216 210 184
200 196 167
196 197 166
197 198 166
202 201 170
255 249 221
141 126 103
53 32 11
203 180 162
196 170 155
71 45 32
48 18 7
78 41 32
97 56 50
111 67 64
77 42 38
37 16 11
38 27 21
30 26 15
43 39 28
78 71 61
41 33 22
88 75 66
143 131 119
131 122 107
172 163 146
212 200 184
208 196 180
207 194 178
201 190 172
207 199 180
194 187 168
179 171 152
146 137 120
150 138 124
191 179 165
194 185 170
177 168 153
180 170 158
149 139 127
62 52 42
32 22 10
60 51 36
165 156 139
205 192 173
193 181 159
192 180 156
190 178 154
182 170 144
186 172 146
215 201 174
198 184 157
173 162 134
190 179 151
206 194 168
205 193 169
208 197 179
197 188 173
36 27 18
36 29 19
