246 500
165 150 111
169 149 112
174 152 111
198 176 126
187 169 123
103 93 66
52 48 45
84 80 68
147 135 109
160 145 112
127 119 98
79 85 75
81 89 76
110 111 95
119 116 97
118 113 91
73 73 61
34 38 41
60 64 50
83 84 76
56 60 63
75 67 64
111 104 85
172 161 131
190 178 140
205 181 145
202 178 140
164 148 114
151 140 118
134 127 108
188 182 158
227 221 207
234 226 213
204 199 169
147 142 112
102 90 76
124 107 89
148 129 97
94 79 58
79 63 50
150 129 102
183 160 119
182 165 121
163 149 114
73 63 54
73 71 74
160 147 130
157 141 115
170 154 121
201 182 149
156 139 111
138 121 101
187 178 161
125 120 101
109 102 86
121 121 111
115 118 111
80 77 68
147 141 129
231 229 217
188 185 170
133 122 102
156 139 113
131 114 96
95 88 72
118 116 93
126 116 89
197 180 137
227 206 159
168 146 125
120 105 84
145 131 102
191 163 124
229 196 151
217 194 150
236 208 158
236 206 144
216 193 143
105 97 78
96 94 79
107 99 78
161 143 105
177 167 118
131 123 86
166 153 111
173 154 114
190 167 123
217 196 143
216 193 143
226 198 148
227 204 154
176 157 117
120 106 79
183 169 124
194 172 125
208 184 140
160 142 102
186 169 125
223 195 147
151 135 102
120 107 90
171 156 123
167 151 117
158 134 100
133 107 74
172 151 106
187 161 124
150 121 89
164 139 109
215 204 182
189 183 159
174 160 125
181 165 132
145 138 110
147 137 110
170 156 130
115 107 94
69 74 70
74 80 78
58 60 55
74 75 70
92 86 72
147 143 106
173 157 123
188 172 138
165 162 117
121 124 97
39 35 36
35 35 35
32 34 33
42 33 34
120 109 79
177 166 110
200 179 136
205 179 142
211 187 139
206 182 138
183 157 124
153 137 101
167 149 109
199 177 136
210 187 143
199 178 147
115 105 80
105 94 64
172 158 121
170 154 121
178 162 128
170 151 109
175 156 116
176 161 130
130 120 93
104 97 71
127 123 96
151 140 108
116 105 83
84 77 59
166 158 121
200 184 133
205 184 131
191 176 137
114 108 92
114 101 85
193 175 135
186 171 130
115 100 79
65 57 44
75 71 59
145 143 122
153 145 124
130 113 87
134 122 96
130 117 82
139 127 87
129 124 84
125 123 100
113 109 82
129 125 98
135 130 90
113 97 84
106 98 79
111 103 82
117 100 84
112 91 72
88 73 54
139 133 121
165 161 149
132 134 123
157 159 148
179 172 153
144 133 111
146 132 106
163 149 123
174 157 129
179 159 122
191 168 127
199 176 132
171 148 117
106 94 72
150 133 90
202 184 138
201 169 131
141 124 96
123 118 89
142 137 107
149 140 109
167 152 123
143 129 103
107 95 69
112 100 74
157 140 112
201 179 138
216 194 145
195 171 127
153 127 90
149 120 86
173 146 103
177 150 105
173 146 103
205 178 133
227 205 156
216 201 158
204 191 149
195 187 164
236 231 225
212 209 202
183 176 166
115 109 93
163 156 127
210 187 146
195 170 129
195 172 130
191 171 138
115 99 83
75 66 57
76 69 63
146 139 131
165 161 149
96 90 78
112 105 86
188 180 159
180 169 151
133 118 95
138 123 94
144 128 102
77 64 48
44 45 40
65 61 60
77 62 55
156 144 102
136 127 88
139 124 103
163 147 114
158 136 113
160 143 113
210 181 141
223 200 150
183 171 129
148 134 105
172 152 117
211 189 140
230 205 151
173 160 116
78 90 78
38 63 70
51 65 68
100 98 86
162 146 110
150 131 98
77 75 60
94 88 66
114 98 73
96 83 66
155 135 108
141 125 99
61 58 51
56 53 48
52 47 41
66 64 52
91 85 71
131 116 95
184 164 137
193 172 141
161 142 110
157 139 103
179 161 123
138 126 104
112 100 84
126 121 92
81 84 65
48 46 51
105 96 87
143 139 104
140 127 93
191 173 135
206 184 143
114 102 88
81 69 57
86 80 64
49 53 38
49 46 37
36 28 26
53 52 47
146 135 107
123 123 97
128 124 99
177 149 110
162 138 104
80 77 62
101 93 72
160 142 104
112 106 80
63 66 49
103 95 74
150 133 105
123 113 88
69 69 57
81 83 72
105 104 86
120 110 83
165 149 115
168 145 103
70 61 44
59 60 54
123 122 102
177 167 140
118 109 92
87 80 72
136 137 129
125 114 96
102 92 67
154 140 114
211 198 166
224 211 179
225 210 177
222 204 166
207 190 144
206 188 138
209 191 145
219 197 158
208 188 161
155 143 121
127 122 103
133 132 111
139 130 99
119 105 76
73 66 50
135 127 108
220 207 173
220 208 170
227 218 187
222 209 175
223 207 173
223 213 188
209 195 166
206 190 156
162 145 117
168 159 126
194 187 145
214 195 155
237 209 170
207 183 149
133 117 92
125 117 98
128 126 103
99 102 85
134 135 129
167 160 144
169 157 131
154 144 117
135 130 111
117 114 95
93 94 76
100 97 80
121 114 88
110 102 83
79 86 79
69 75 71
89 82 66
81 77 65
88 86 71
104 93 75
162 142 105
140 127 95
179 161 125
162 143 101
136 117 85
137 123 96
151 134 104
193 171 122
208 187 134
209 186 145
188 177 149
157 156 138
142 136 110
128 122 98
210 195 156
201 182 140
190 169 126
190 166 122
194 169 139
175 157 117
176 151 120
214 183 136
143 126 98
81 69 55
109 91 67
79 63 47
56 49 39
65 62 45
105 102 87
138 130 111
90 82 61
99 88 70
194 173 128
217 191 140
200 175 144
180 156 128
168 147 104
186 166 129
170 153 125
151 131 106
172 158 129
137 128 97
167 155 117
177 156 125
202 182 145
190 175 152
188 176 138
202 184 146
185 169 136
140 124 98
83 70 53
41 31 29
56 54 55
160 158 143
239 234 215
198 183 164
127 115 93
116 110 88
105 104 83
103 101 76
132 128 91
155 144 112
154 139 116
134 122 96
87 88 70
76 74 59
136 125 93
182 164 116
155 133 94
145 127 105
141 126 103
169 150 118
209 188 145
216 198 152
212 189 145
176 155 110
175 156 114
214 199 168
243 234 205
236 216 189
195 178 152
154 140 114
151 137 110
156 139 109
141 118 87
168 147 116
198 178 153
213 198 179
205 193 179
201 197 168
198 190 171
197 183 172
224 207 177
190 176 129
197 179 139
193 175 137
181 164 138
160 142 130
173 156 126
187 176 146
181 175 151
195 186 153
146 133 101
123 105 83
164 148 112
177 160 117
147 130 100
155 137 113
196 181 160
222 214 195
225 219 203
205 199 183
196 190 174
196 184 168
137 123 96
196 180 154
237 223 194
215 204 174
129 123 91
129 122 96
120 108 86
145 131 105
127 116 94
83 77 55
115 110 90
127 120 94
178 162 129
208 189 146
166 155 110
145 143 105
116 124 101
89 102 95
92 102 104
110 109 104
150 136 110
136 131 112
107 109 96
69 69 57
48 50 49
78 66 70
115 107 86
121 114 88
126 113 97
158 147 117
151 139 113
148 139 106
186 179 161
193 186 170
215 209 187
241 240 222
216 216 206
183 184 168
133 132 112
97 94 79
99 97 76
105 100 78
103 88 65
136 112 76
186 159 116
208 181 136
212 189 145
174 164 129
141 135 109
158 148 121
204 183 154
198 182 156
162 151 131
135 132 115
94 90 78
94 90 79
89 89 77
76 76 64
133 125 106
148 140 127
132 131 113
121 118 99
183 176 166
235 227 214
224 210 181
209 192 148
222 204 154
153 140 108
53 48 44
43 43 41
108 103 81
213 198 143
215 192 148
129 112 92
120 108 94
165 151 122
220 195 141
225 201 141
200 188 138
141 130 102
194 172 133
226 199 152
195 175 125
168 146 107
144 129 90
161 146 107
157 141 105
141 126 93
187 169 121
193 166 123
185 160 120
208 190 144
218 196 147
207 180 133
194 171 129
160 142 104
152 134 94
221 200 145
187 162 122
207 180 133
227 194 149
223 197 146
207 186 139
134 118 82
60 48 34
83 76 58
166 151 130
170 152 128
165 148 122
109 94 71
129 114 93
171 153 115
167 145 104
178 161 133
202 186 161
202 179 145
194 172 135
188 169 137
184 167 137
191 174 148
173 168 149
118 126 115
69 78 75
67 76 73
54 59 55
67 63 62
93 89 78
143 128 107
167 146 119
172 157 116
144 137 108
110 104 90
108 106 91
115 110 91
57 53 50
86 73 54
170 148 99
189 162 115
206 178 130
202 177 121
135 120 87
104 93 73
137 120 92
190 170 133
225 203 154
215 193 144
205 184 137
153 136 106
66 57 48
66 59 51
111 95 69
151 135 109
147 133 107
116 108 87
101 95 81
64 60 49
100 94 80
97 88 73
59 52 44
53 51 52
47 46 44
73 66 56
130 118 102
141 129 107
121 119 98
82 84 79
85 86 78
139 133 109
125 116 99
85 75 63
87 82 60
73 71 56
101 97 88
123 109 100
158 145 110
126 114 90
138 124 95
148 132 106
130 119 91
85 78 60
79 77 56
114 107 88
126 116 89
148 137 107
166 161 123
122 117 85
122 112 87
144 128 102
168 157 129
163 157 135
117 113 101
100 97 88
162 156 142
208 194 168
180 162 126
160 142 106
161 148 116
148 141 113
135 126 95
155 142 110
189 170 130
119 106 87
66 62 51
147 131 95
180 164 130
164 140 114
132 119 102
139 130 97
142 133 104
150 138 114
144 129 108
136 124 100
124 109 88
132 120 96
178 163 132
212 193 150
220 197 153
206 183 141
188 165 124
204 181 137
224 203 146
221 198 146
190 166 120
168 145 103
206 183 139
214 196 156
203 189 160
210 203 185
204 200 188
171 169 157
150 149 131
184 179 160
208 201 185
161 147 118
182 164 128
194 182 142
182 172 137
120 116 89
78 75 56
73 69 57
112 109 94
142 139 122
134 129 109
157 150 124
207 197 172
187 172 153
113 97 71
112 99 67
151 137 111
102 90 76
57 53 50
112 111 93
126 108 84
132 107 87
133 126 98
162 153 112
175 154 123
139 123 100
160 143 113
172 153 111
166 149 106
141 132 103
129 122 94
167 153 116
206 182 134
207 180 133
198 175 133
172 157 128
103 105 100
44 69 66
52 73 66
111 109 94
191 176 133
143 127 101
36 35 33
56 52 49
98 95 76
92 89 72
61 59 47
49 51 40
43 44 38
50 50 42
77 72 66
87 81 59
79 64 45
129 112 86
171 156 127
120 107 90
129 113 88
165 151 116
165 157 138
162 155 147
141 138 119
91 92 76
87 81 69
158 143 112
191 176 133
157 144 110
147 132 99
156 137 104
155 136 119
192 181 151
120 115 95
61 54 46
74 74 66
85 87 66
135 126 93
119 111 98
111 110 92
91 100 95
147 145 107
195 179 128
164 141 110
173 146 116
165 143 106
128 108 83
136 120 95
159 145 106
152 138 93
96 94 71
50 54 55
71 74 67
94 92 79
120 115 86
163 145 107
192 170 129
105 96 79
60 57 52
109 103 91
129 122 104
83 79 68
57 56 51
83 81 68
88 80 67
121 110 88
149 133 100
185 167 127
202 183 140
204 185 145
212 192 155
221 201 166
215 195 158
198 180 140
189 167 130
170 151 119
128 118 93
99 98 78
111 110 90
123 117 93
119 107 85
64 59 53
97 81 65
190 173 143
230 224 198
243 241 220
191 176 145
208 184 148
233 226 208
218 207 175
218 195 154
207 184 140
143 137 113
91 94 85
145 140 110
185 169 136
129 118 96
89 87 72
126 118 97
147 134 102
126 118 95
128 126 113
135 133 120
141 135 111
134 128 104
160 155 136
191 184 165
161 156 137
123 117 95
131 120 98
93 90 71
53 58 52
44 54 53
55 61 57
55 58 49
110 110 84
146 136 100
154 134 101
150 131 101
190 167 126
165 145 112
175 155 122
162 146 113
86 80 64
128 116 92
203 181 134
181 162 122
160 149 121
96 97 79
77 90 80
134 130 105
226 196 146
196 167 127
187 162 131
169 153 120
142 125 97
191 175 124
190 170 133
176 159 115
121 105 82
76 66 56
106 94 72
85 74 56
71 64 48
90 82 59
155 148 132
167 159 146
84 82 67
72 67 48
161 142 110
208 186 137
195 169 132
179 157 120
171 149 99
188 164 120
152 132 105
98 90 71
204 177 130
196 169 124
180 166 127
151 139 113
198 184 149
162 148 119
187 170 140
160 145 116
172 156 133
194 179 150
