500 306
87 78 37
32 23 0
45 41 4
82 87 31
107 117 57
140 147 103
137 143 105
144 152 115
145 155 121
155 164 133
143 153 126
143 156 130
150 163 137
153 166 140
154 167 139
154 167 139
153 166 136
146 159 129
149 162 132
145 158 128
151 164 134
149 162 132
150 163 133
151 164 134
147 160 130
147 160 130
153 166 136
144 157 127
145 158 128
152 165 135
154 167 137
155 169 136
148 162 129
145 159 124
144 158 122
149 164 125
140 155 114
143 158 117
144 157 114
145 156 114
144 152 111
145 153 116
145 152 118
145 152 118
152 159 126
158 165 132
164 171 138
162 169 136
154 161 127
155 162 129
157 164 131
161 168 135
155 164 133
159 167 143
158 168 144
159 169 144
152 165 139
151 163 139
158 172 146
165 180 151
159 174 145
160 173 145
161 174 148
158 170 146
161 173 151
155 167 145
154 166 144
155 167 143
153 166 140
151 163 139
151 163 139
148 161 135
151 163 139
151 163 143
154 165 148
151 162 145
152 163 147
157 168 154
154 165 151
148 159 143
157 168 151
151 163 143
149 161 141
149 161 139
149 161 139
150 162 142
149 161 141
145 159 136
150 164 141
150 162 140
151 163 143
150 162 142
150 162 142
155 166 149
151 162 146
148 159 143
149 160 144
151 162 148
155 166 150
155 166 150
157 168 152
154 165 149
152 163 147
153 164 150
156 167 153
156 166 155
160 170 161
152 162 151
150 161 147
154 165 148
152 164 144
150 162 142
153 165 145
158 169 152
151 162 146
148 160 146
149 161 147
152 164 150
160 172 158
158 170 156
155 167 155
150 162 152
158 170 160
158 170 160
156 167 159
161 172 166
161 172 168
159 169 168
159 170 164
155 167 155
157 170 152
154 167 149
154 167 149
161 174 156
152 165 147
156 169 151
153 166 146
154 168 145
154 168 143
152 166 140
151 165 139
162 177 154
158 172 149
159 172 146
157 170 140
148 161 131
150 163 133
160 173 145
151 164 134
155 167 131
146 158 122
146 155 124
85 92 59
57 63 25
101 106 65
73 75 36
81 78 35
99 86 33
128 105 37
139 107 24
146 109 18
149 114 22
143 109 12
153 115 16
151 113 12
158 118 22
161 122 29
156 119 28
155 120 30
153 119 29
155 120 28
151 112 19
163 122 30
163 123 28
175 135 40
169 128 38
161 122 31
161 120 30
169 128 38
162 121 33
167 125 39
175 133 49
148 106 24
159 118 38
160 119 37
155 115 30
158 116 30
164 120 33
174 130 43
172 131 43
168 134 47
150 128 45
189 172 92
187 176 84
131 112 17
161 126 24
171 130 24
166 128 19
169 131 20
164 122 12
165 121 12
162 118 13
152 110 2
158 118 5
152 118 10
131 100 7
113 88 8
103 85 19
87 77 18
76 70 12
79 73 15
99 89 30
92 79 11
136 118 34
133 109 21
132 104 20
147 117 29
152 122 24
150 118 17
150 116 18
141 107 10
148 115 20
142 109 14
146 112 14
151 119 20
143 118 17
147 127 38
132 122 53
68 63 8
45 42 0
62 60 21
61 59 21
65 55 4
112 86 9
157 121 25
169 126 21
162 116 4
167 120 6
164 117 3
168 118 5
168 118 3
169 120 2
174 127 9
169 124 7
166 123 8
165 125 11
150 113 0
150 112 3
156 118 7
159 119 6
157 117 3
164 123 7
166 127 10
164 123 5
168 127 9
168 127 11
165 124 8
162 119 4
161 119 1
166 124 6
169 127 7
167 125 5
164 124 3
167 124 9
169 126 11
173 131 11
164 124 3
161 121 0
171 129 9
164 122 4
169 124 7
166 121 6
163 118 3
163 118 1
167 122 3
165 120 1
171 127 6
171 127 6
167 123 0
173 129 6
170 126 3
168 124 3
169 125 4
171 126 7
170 125 6
173 129 8
170 126 5
167 122 3
169 124 5
161 119 1
160 118 0
169 127 9
167 125 7
165 122 7
166 123 8
165 122 10
160 118 6
160 118 6
154 112 0
157 114 2
162 118 9
156 115 9
148 116 17
130 109 26
91 78 8
90 81 24
72 65 21
54 48 16
50 47 14
74 77 30
123 131 80
146 153 112
145 152 119
152 163 131
148 158 133
150 159 140
153 164 147
152 163 147
156 167 151
156 167 150
155 167 147
153 165 145
161 173 151
159 171 149
156 168 146
156 168 146
153 165 145
152 164 144
155 167 147
156 168 148
150 162 140
151 163 141
157 169 147
155 167 145
148 160 138
159 171 149
154 166 144
149 161 137
158 170 146
150 163 137
148 161 133
153 166 138
158 171 141
155 169 136
152 163 131
152 161 130
155 164 135
157 166 137
157 166 139
160 168 144
157 165 142
159 167 144
159 167 146
159 167 146
160 168 147
157 165 144
160 168 147
162 170 149
163 170 152
161 168 152
157 165 150
155 166 149
154 167 149
150 165 146
164 179 160
160 175 156
146 159 142
159 170 156
157 168 154
155 165 154
157 167 156
151 161 150
152 162 151
153 164 148
152 163 146
154 165 149
153 164 148
150 161 145
159 170 156
163 173 164
158 168 160
159 169 161
159 169 161
158 168 159
161 171 162
156 166 155
154 164 153
160 171 157
157 168 154
154 164 153
154 164 153
154 165 151
155 166 152
157 168 152
156 167 150
155 166 149
148 160 140
150 162 140
146 158 136
143 155 135
152 163 146
155 165 154
155 165 156
157 167 159
160 170 161
158 168 159
160 170 161
157 167 156
157 167 156
155 165 154
155 165 154
159 169 160
154 164 155
153 163 154
143 153 142
146 157 143
156 167 151
157 168 152
158 169 153
156 169 152
153 165 151
158 170 158
154 166 156
161 174 165
156 169 160
159 171 161
161 173 163
158 169 161
154 165 157
163 175 165
163 174 166
161 172 166
160 171 165
166 177 173
164 175 169
163 175 165
156 168 154
159 171 157
156 169 152
166 179 162
157 169 155
159 171 157
159 171 157
162 175 158
160 173 156
154 167 150
161 174 157
161 173 159
163 176 159
162 174 154
162 174 150
164 176 152
161 173 149
154 167 141
146 156 129
157 167 133
149 156 123
151 157 129
74 80 52
40 47 16
68 75 44
57 63 35
68 70 33
91 81 30
120 98 25
150 116 18
171 129 17
168 126 14
175 132 19
181 136 17
190 146 25
189 142 24
182 137 22
175 132 19
173 130 18
180 139 25
164 123 9
176 133 18
175 133 15
183 139 18
191 147 26
179 137 17
177 135 17
179 134 17
179 132 16
182 135 21
183 136 22
185 137 26
177 129 18
168 122 11
185 138 30
183 136 28
170 122 14
179 128 23
192 143 38
176 132 23
177 140 34
156 132 32
197 179 81
193 177 79
132 109 7
158 117 9
163 118 3
167 125 7
171 129 11
172 125 7
171 122 4
164 114 3
166 118 7
164 122 4
165 125 12
145 109 12
146 119 38
86 72 9
65 59 7
63 63 13
48 48 0
71 66 11
83 70 2
130 108 22
150 125 25
157 125 22
158 126 17
163 128 12
159 122 5
164 127 10
158 121 6
155 117 6
161 123 14
154 116 5
148 114 4
149 121 11
134 116 18
134 125 56
58 56 7
50 52 13
39 45 11
29 33 0
37 31 0
119 93 18
170 132 35
171 128 16
165 118 0
170 121 3
169 120 2
169 116 0
173 121 3
175 125 4
175 127 3
176 127 6
173 127 7
166 124 4
164 122 2
165 123 5
167 125 7
172 130 9
179 135 12
174 130 7
171 127 2
168 124 0
173 129 4
168 124 1
171 125 3
171 125 3
174 128 6
172 127 2
175 130 5
177 132 7
175 130 5
172 126 6
169 123 3
173 127 5
181 136 11
175 130 5
169 124 0
174 129 4
181 137 12
178 133 8
179 135 10
179 134 9
185 141 16
177 132 7
173 128 1
174 129 0
180 135 6
175 130 1
174 129 2
177 132 5
171 128 0
170 125 0
175 131 6
176 132 7
175 131 6
168 123 0
174 128 6
171 127 6
163 121 0
169 128 4
167 126 2
169 127 6
174 132 12
168 126 8
166 124 6
163 121 3
165 123 5
171 126 9
163 120 5
161 119 7
155 122 19
115 95 8
96 86 15
135 128 73
47 44 1
37 33 4
39 39 11
77 79 39
144 151 107
143 150 116
149 158 129
150 160 135
149 161 141
150 161 147
153 163 152
159 169 160
153 163 154
161 171 160
160 171 157
155 166 152
161 172 156
156 167 151
158 169 153
157 168 154
153 164 150
152 163 149
155 166 152
157 168 154
153 164 150
157 168 152
153 164 148
156 167 151
152 163 147
149 160 144
154 165 149
148 159 142
145 156 139
147 159 139
147 159 139
152 164 142
157 169 145
154 166 142
154 167 141
160 170 146
155 164 143
163 171 150
164 173 154
164 171 155
164 173 156
163 169 155
165 173 158
165 171 159
162 170 157
158 164 152
160 168 155
161 169 156
163 171 158
162 170 159
160 170 161
155 167 155
157 171 158
152 168 155
163 179 166
169 183 170
152 165 155
155 165 157
153 163 155
150 160 152
152 162 153
152 162 154
156 166 157
158 168 157
152 162 151
152 162 153
152 162 153
157 167 158
159 169 161
158 167 162
161 170 167
155 164 161
156 165 162
158 167 162
159 169 161
157 167 159
158 168 160
163 173 165
159 169 161
159 168 163
155 164 159
155 165 157
156 166 157
158 168 157
153 164 150
154 165 149
148 159 142
140 152 132
143 155 135
151 163 143
159 170 154
156 166 158
157 166 161
161 170 167
159 168 163
163 172 169
156 165 160
159 169 161
155 165 157
155 165 157
162 172 164
156 166 157
153 163 154
159 169 160
159 169 160
155 165 154
160 170 159
156 166 155
159 169 158
160 172 160
160 172 160
158 169 161
160 171 163
160 173 166
158 171 164
157 168 160
160 171 163
158 169 161
160 171 163
158 170 160
159 171 161
161 172 166
162 173 167
165 176 172
161 172 166
161 172 164
162 174 162
157 169 157
158 170 158
161 173 161
156 168 156
154 166 154
155 167 157
159 171 161
161 173 163
159 171 161
160 172 162
166 177 169
160 172 162
160 171 157
161 172 156
159 170 153
159 171 151
161 173 151
155 165 141
157 166 137
147 156 127
169 174 152
80 85 65
40 45 22
30 38 14
6 16 0
8 13 0
33 25 0
121 101 28
161 124 18
169 125 4
175 129 9
180 132 8
183 134 5
190 141 10
189 140 11
178 129 1
185 135 12
189 141 17
191 143 17
180 132 4
188 140 12
184 137 7
191 143 7
191 145 7
190 144 7
180 134 0
186 137 6
197 148 17
185 136 5
178 129 0
193 144 15
189 140 11
184 136 8
187 139 11
176 128 4
180 131 10
164 115 0
163 116 0
165 123 5
171 136 20
152 128 20
185 168 64
198 181 77
137 113 5
161 120 6
169 120 2
179 133 13
167 121 0
180 132 8
178 128 5
172 122 1
180 131 12
173 128 3
172 132 11
155 118 12
124 98 13
70 60 1
47 48 4
51 58 17
35 42 0
76 73 28
115 105 44
134 116 32
133 109 9
148 120 11
155 126 9
161 131 11
161 129 6
158 124 1
163 127 5
164 128 8
163 124 5
160 121 4
161 126 8
157 128 11
150 132 32
73 65 2
38 39 0
50 56 22
40 49 18
34 41 10
47 43 0
119 94 14
160 123 19
163 120 7
166 120 0
169 120 1
170 121 2
174 122 4
173 121 1
176 126 3
175 127 3
172 123 2
170 124 2
174 128 6
168 124 0
174 128 6
169 123 1
173 127 5
171 126 1
181 136 9
176 131 2
178 133 4
177 132 5
174 126 2
181 133 9
178 130 6
177 129 5
179 131 5
178 130 4
181 133 7
180 132 6
177 129 5
177 129 5
176 128 2
186 138 10
187 140 10
182 135 5
180 133 3
182 138 7
186 138 10
181 136 7
185 137 9
185 140 11
178 130 2
179 135 4
182 138 5
185 141 8
179 132 2
180 133 3
185 138 8
178 134 3
180 132 4
181 136 9
174 129 2
175 130 3
178 130 4
170 125 0
167 123 0
161 117 0
169 125 2
170 126 3
174 130 7
170 126 3
168 124 3
172 127 8
163 118 0
165 120 1
170 123 5
166 121 2
166 123 8
149 114 10
131 108 28
89 78 14
114 108 58
36 34 0
17 17 0
24 26 2
84 88 51
141 148 107
156 163 132
148 156 133
151 160 139
149 160 143
155 167 155
158 170 160
156 167 159
157 168 160
160 170 162
156 166 157
156 166 157
158 168 157
153 163 152
158 168 157
159 169 160
158 168 159
157 167 159
156 166 158
155 165 157
153 163 154
155 165 154
161 171 160
158 168 157
155 165 154
156 167 153
147 158 144
151 162 148
154 165 151
155 166 152
151 162 146
145 156 139
147 159 139
150 162 142
157 169 147
162 174 154
158 169 152
159 167 152
161 172 158
160 168 155
157 167 156
158 165 157
157 167 158
161 168 160
152 162 153
162 169 162
154 164 156
157 167 158
160 170 161
158 168 160
160 171 163
156 167 159
155 168 159
151 167 157
163 179 169
155 168 159
151 164 154
156 166 158
155 165 156
147 157 146
153 163 152
153 164 150
158 168 157
160 170 161
154 164 156
156 166 158
156 166 158
154 164 156
156 165 160
156 165 162
158 167 166
153 162 161
157 166 165
157 166 163
158 167 164
160 169 166
154 163 158
159 168 165
160 169 166
156 165 162
154 163 160
156 165 162
157 166 161
157 168 160
152 164 154
154 164 153
156 166 155
151 162 148
157 168 154
159 170 156
154 164 155
155 164 159
157 166 163
160 169 168
157 166 163
159 168 167
154 163 160
158 167 164
154 163 160
157 166 161
156 165 160
158 168 160
158 168 160
155 165 156
154 164 155
157 167 158
161 171 162
150 160 151
156 166 157
157 167 158
158 168 160
161 172 164
163 174 168
160 171 165
158 169 163
157 168 162
154 165 159
156 167 159
156 167 159
155 167 157
156 168 158
159 170 164
159 170 164
160 171 167
160 171 167
154 165 159
157 168 160
160 171 163
159 171 161
158 170 160
157 169 159
155 167 157
156 167 159
161 172 166
159 170 166
154 165 161
161 172 168
164 175 169
160 171 163
160 170 162
159 169 160
161 171 160
158 169 153
160 171 154
158 170 150
158 167 146
156 165 146
161 167 155
59 65 51
0 3 0
13 21 0
10 19 0
19 24 0
36 32 0
113 95 23
168 130 29
174 125 7
174 125 6
178 128 5
179 130 1
188 139 8
182 133 4
174 125 0
181 132 4
188 137 10
193 142 14
189 136 6
188 138 7
190 140 5
192 143 4
195 146 5
192 143 2
197 148 9
191 144 6
188 140 4
189 141 5
182 136 0
179 133 0
177 133 0
190 147 9
195 153 15
176 133 2
180 137 9
173 129 8
164 123 5
166 131 13
156 129 14
154 133 28
191 176 73
199 180 75
147 121 11
165 122 7
190 140 19
188 140 16
173 125 0
180 131 3
187 136 8
176 125 0
185 135 10
179 131 3
180 139 15
159 121 12
130 104 17
70 61 4
40 45 5
30 40 5
40 50 13
24 25 0
74 65 10
131 113 31
148 123 23
151 124 11
155 126 6
163 131 8
157 126 1
162 128 2
165 131 5
166 130 7
162 126 3
166 130 7
164 130 7
155 127 4
150 133 29
82 77 13
34 36 0
38 45 12
18 27 0
22 29 0
40 36 0
133 107 23
167 128 23
170 127 12
174 128 8
168 122 2
178 129 8
177 127 6
172 122 1
174 126 2
172 127 2
171 123 0
175 130 5
174 129 2
175 130 3
176 128 2
172 127 0
168 123 0
171 126 1
177 129 1
178 133 4
172 127 0
170 125 0
171 123 0
176 128 4
175 125 0
177 129 3
177 127 2
173 125 0
176 128 0
179 131 5
172 124 0
175 127 1
177 129 1
176 129 0
182 133 4
190 141 10
185 138 6
179 132 0
177 130 0
175 127 0
175 127 0
176 128 0
182 135 5
186 139 7
191 145 10
182 136 1
180 131 2
184 135 6
185 138 6
186 139 7
182 134 6
179 131 5
172 127 0
179 134 7
185 137 9
186 138 12
182 137 10
179 135 10
173 129 6
176 132 9
179 135 10
164 120 0
168 124 3
169 125 4
167 122 3
172 125 7
170 124 4
168 121 3
160 118 0
157 122 20
121 97 23
57 44 0
100 97 54
44 45 14
11 14 0
40 44 21
67 73 39
140 146 110
155 161 135
146 155 134
155 164 145
152 163 147
152 164 150
154 166 156
152 163 155
154 165 157
156 166 158
152 162 154
153 163 154
159 169 160
159 169 160
158 168 159
158 168 160
157 167 159
158 168 160
155 165 157
154 164 156
156 166 158
153 163 154
153 163 152
159 169 158
155 165 154
151 161 150
153 163 152
153 163 152
156 166 155
155 165 154
148 159 145
151 162 146
151 162 146
153 164 147
157 168 151
159 170 154
161 172 158
157 167 156
156 166 155
158 168 159
156 166 157
156 166 157
156 166 157
153 163 155
155 165 157
157 167 159
156 166 158
154 165 157
157 168 160
159 170 162
156 167 161
155 168 161
155 168 161
154 169 162
168 183 176
162 175 168
157 168 160
159 168 163
156 166 158
155 165 156
158 168 157
158 168 157
157 167 156
157 167 159
155 165 157
154 164 156
155 164 159
153 162 157
149 158 153
151 160 157
145 154 151
148 157 154
157 166 163
155 164 161
155 164 161
155 164 161
151 160 157
155 164 163
155 164 163
153 162 161
156 165 164
156 165 164
155 164 161
154 165 159
155 166 158
151 161 153
154 164 156
156 166 157
153 163 154
157 167 159
154 164 156
154 163 160
156 165 162
155 164 163
157 166 163
155 164 163
155 164 163
155 164 163
153 162 161
158 167 164
152 161 156
157 167 159
162 172 163
157 167 158
157 167 158
156 166 158
159 169 161
159 169 161
159 169 161
160 170 162
156 165 160
154 165 159
158 169 163
156 167 161
154 165 159
156 167 161
158 169 163
154 165 157
156 167 159
153 164 156
151 162 154
154 165 159
157 168 162
158 169 165
159 170 166
156 167 161
157 168 162
157 168 160
152 163 155
157 168 162
160 171 165
162 173 167
162 173 167
160 170 169
158 168 167
157 167 168
161 171 170
163 174 170
163 174 168
165 174 169
160 169 164
161 171 162
161 172 158
156 167 151
164 175 159
158 169 153
153 164 148
153 163 152
124 132 119
47 54 36
62 70 47
73 82 61
20 27 0
66 64 15
115 98 26
160 122 21
175 126 8
175 126 5
183 135 9
186 139 9
180 133 1
186 139 7
185 136 7
183 134 5
185 135 4
194 141 9
191 137 2
185 133 0
196 144 6
194 143 2
199 148 5
200 149 4
202 151 8
193 144 5
192 143 6
188 139 2
194 147 9
197 149 13
184 138 1
198 153 12
191 148 9
179 135 2
181 138 8
176 132 9
168 128 7
156 124 3
153 126 11
139 120 15
209 194 93
207 185 83
153 125 16
173 128 13
175 125 2
173 125 0
181 134 4
180 131 2
181 130 2
182 131 4
192 141 14
181 134 2
188 144 19
166 128 17
145 120 30
72 63 8
52 54 17
63 70 36
29 39 4
37 41 4
96 89 35
136 115 32
148 121 16
155 123 10
163 131 10
166 130 7
163 128 2
163 128 0
167 134 5
165 134 7
163 132 5
164 131 2
168 138 8
157 132 3
155 139 28
84 80 9
31 34 0
46 53 20
27 33 5
40 45 13
54 46 0
142 114 30
165 124 18
170 127 12
174 130 9
168 124 1
171 125 3
171 125 3
167 121 0
166 120 0
168 124 0
172 127 2
174 131 3
167 124 0
175 132 4
180 135 8
171 126 0
171 126 1
167 123 0
173 128 1
175 130 3
176 131 4
174 129 2
166 121 0
171 126 1
175 127 3
172 127 2
172 124 0
178 133 6
181 136 9
177 132 5
166 121 0
169 124 0
177 132 5
181 137 6
181 134 4
178 131 1
176 128 0
174 126 0
181 131 6
178 128 3
175 127 1
175 127 1
178 129 1
184 136 8
184 137 7
192 145 15
182 133 4
185 136 8
180 133 3
188 140 12
186 138 12
180 132 6
182 137 10
177 132 5
189 141 15
175 127 1
179 134 7
179 134 7
167 122 0
170 125 0
174 128 6
173 127 5
168 122 2
165 118 0
164 117 0
168 121 3
172 126 6
170 125 6
161 118 3
157 121 24
124 101 34
43 32 0
40 39 8
26 30 7
20 28 5
16 24 0
53 58 26
138 143 111
157 163 137
152 161 140
150 159 140
157 168 151
152 165 148
149 163 148
159 171 159
156 168 158
158 168 159
164 174 165
158 168 157
160 170 159
161 171 160
158 168 157
161 171 162
159 169 160
157 167 158
154 164 155
153 163 154
158 168 157
160 171 157
154 165 151
161 172 158
155 166 152
147 158 144
152 163 149
153 164 150
154 165 151
154 165 151
155 166 150
153 166 149
158 171 154
155 166 152
155 166 152
157 169 155
155 167 155
155 165 154
155 165 156
153 165 153
152 164 152
153 163 152
156 166 155
154 166 156
157 169 159
149 159 150
153 163 154
152 164 154
154 167 157
158 169 161
154 165 157
157 170 161
155 168 159
167 183 173
173 188 181
155 168 161
159 170 166
159 168 167
155 164 163
155 164 159
157 167 159
159 169 161
153 163 154
150 160 151
154 164 155
155 165 156
152 162 154
151 160 155
154 163 158
155 164 159
154 163 158
156 166 158
156 166 158
157 166 161
158 167 162
161 167 163
155 161 159
155 164 163
155 164 163
153 162 159
155 164 161
153 162 161
153 162 161
151 162 158
154 165 161
150 159 156
152 161 158
152 161 156
150 159 154
153 162 157
152 161 156
153 162 157
151 160 155
153 162 159
154 163 158
150 159 156
159 168 165
157 166 165
152 161 160
155 164 161
154 163 158
157 167 159
153 163 154
151 161 152
152 162 151
157 167 158
157 167 159
154 164 156
159 168 163
159 168 163
157 166 161
155 166 160
158 169 161
159 169 161
157 167 159
157 168 160
157 168 160
157 166 161
158 167 162
158 169 163
161 172 166
160 169 164
158 167 164
162 171 170
164 173 170
162 173 167
164 175 169
164 175 169
160 171 165
162 173 169
159 170 166
161 172 168
158 168 167
157 167 166
157 167 168
158 168 170
160 170 171
160 170 169
162 173 167
161 172 166
162 173 165
158 170 160
159 171 159
162 174 160
163 175 161
162 174 160
159 171 157
160 172 158
132 143 126
53 65 41
66 76 49
24 37 11
24 31 0
46 45 0
115 99 22
170 133 27
171 122 3
169 121 0
185 140 11
179 135 2
185 141 6
190 146 13
178 131 0
180 133 1
188 140 6
195 143 5
197 146 5
196 145 4
199 148 5
193 142 0
199 148 3
197 146 3
198 147 4
196 143 5
195 141 6
200 146 11
192 140 4
190 138 3
194 145 8
191 142 5
190 140 5
193 143 12
195 146 17
181 133 7
167 123 0
171 131 9
160 129 12
139 118 11
194 179 76
199 177 75
153 125 16
170 125 8
183 133 8
180 133 3
184 137 5
192 143 12
185 135 4
186 133 5
181 130 2
185 137 3
188 145 15
169 132 17
139 112 21
61 51 0
39 39 1
48 56 19
20 30 0
26 31 0
72 68 20
142 121 38
151 123 16
158 125 10
155 119 0
162 127 1
173 138 10
169 134 6
163 130 1
168 137 10
166 136 6
168 135 6
164 134 2
164 137 6
158 142 29
100 96 23
38 44 0
36 43 9
22 28 0
36 40 7
49 39 0
142 112 24
162 122 11
172 127 10
175 131 8
176 132 7
172 128 3
173 128 3
171 126 1
171 126 1
173 129 4
173 130 2
175 132 4
171 128 0
178 135 7
176 131 4
174 129 2
178 134 9
178 134 9
175 130 3
173 128 1
175 132 4
169 126 0
173 128 3
177 132 7
175 130 5
175 130 5
175 130 5
173 128 1
173 128 1
179 134 9
174 129 4
174 129 4
181 136 9
176 132 1
182 135 5
185 138 8
177 129 1
179 131 5
178 128 5
175 125 0
173 125 0
174 126 0
172 122 0
178 129 1
178 130 2
179 132 2
178 129 1
179 130 2
179 131 3
179 131 3
178 130 6
185 137 13
177 132 5
179 134 7
181 136 11
172 127 2
172 127 0
175 130 3
179 134 7
179 134 9
172 127 2
167 121 0
165 119 0
168 121 3
168 121 3
166 120 0
168 122 2
172 127 8
167 124 9
164 130 32
117 94 26
39 28 0
33 32 4
18 23 1
76 84 60
13 22 0
26 33 0
126 133 100
160 166 140
154 162 139
152 161 142
153 164 147
152 165 148
152 166 149
155 167 153
156 168 156
158 168 159
155 165 154
156 166 155
158 169 155
160 170 159
160 170 159
158 168 159
158 168 157
159 169 158
160 171 157
158 169 155
156 167 153
153 164 148
157 168 152
158 169 153
150 161 145
154 165 151
152 163 149
155 166 152
152 163 149
153 164 148
155 166 150
156 169 152
157 169 155
156 166 155
155 165 154
155 167 155
159 171 159
160 170 161
157 167 156
152 164 152
152 164 152
154 164 153
156 166 155
157 169 157
158 170 158
161 171 162
157 167 158
155 167 155
157 169 159
159 171 161
158 169 161
152 165 155
154 167 157
175 188 179
168 181 172
153 164 158
158 169 165
157 166 165
156 165 164
155 164 161
154 163 160
159 168 163
158 168 160
155 165 156
156 166 155
153 163 154
156 166 157
157 166 161
162 171 166
160 170 162
160 170 162
154 164 155
155 165 156
