500 369
172 100 86
174 102 88
174 102 88
173 101 87
174 102 88
174 102 87
174 102 88
174 102 88
173 101 87
172 100 86
172 100 86
172 98 85
172 100 86
172 100 86
173 101 87
171 99 85
171 99 85
170 98 84
170 93 83
169 91 81
167 89 79
166 88 78
167 90 80
168 91 81
168 94 83
170 93 83
169 92 82
170 92 82
169 91 81
170 90 81
168 91 81
171 94 84
174 97 87
174 97 87
172 95 85
170 96 85
171 101 89
175 103 91
174 102 90
173 101 89
172 100 86
172 98 87
174 97 89
170 96 85
172 95 85
170 93 83
170 93 83
174 95 88
174 94 87
172 92 85
172 92 85
172 92 85
172 92 85
171 91 82
170 90 81
169 89 80
168 88 79
168 90 80
172 89 83
172 89 83
172 89 83
172 89 83
171 88 82
170 87 81
166 86 77
168 88 81
169 89 82
170 90 83
170 90 83
170 90 83
167 86 82
169 86 82
171 87 85
171 88 84
171 88 84
171 88 82
170 87 81
169 86 80
170 87 81
169 89 82
172 89 83
174 91 85
172 93 89
172 91 87
171 90 86
171 90 86
171 90 87
172 94 84
173 96 86
172 95 85
171 97 86
170 98 86
169 99 87
169 95 84
171 94 84
172 95 85
172 95 85
173 96 86
173 96 86
173 95 85
171 94 84
171 93 83
171 93 83
172 94 84
173 96 86
175 97 87
176 96 87
174 97 87
174 96 86
175 98 88
175 98 88
173 96 86
171 94 84
173 96 86
175 98 88
174 97 87
174 97 87
176 99 89
174 97 87
174 97 87
173 96 86
172 95 85
171 91 82
175 95 86
175 95 86
170 90 81
172 89 81
172 92 85
171 94 86
167 88 81
170 91 84
169 90 83
173 94 87
173 99 88
170 100 88
173 101 89
173 101 89
173 101 89
167 99 86
172 98 89
166 92 83
167 93 84
166 92 83
157 83 74
163 86 78
168 98 86
165 95 83
167 95 83
169 95 84
173 96 86
172 95 85
169 95 84
169 95 84
168 94 83
168 94 83
169 95 84
168 94 83
170 93 83
170 93 83
171 94 84
171 94 84
172 95 85
169 95 86
168 95 86
168 95 86
168 95 86
168 95 86
168 95 86
165 91 82
166 92 83
166 92 83
167 93 84
167 93 84
167 93 84
171 92 85
171 92 85
172 92 85
171 91 84
173 90 84
171 91 84
169 92 84
168 94 85
170 93 85
170 91 84
169 90 83
171 92 85
171 91 84
171 91 84
171 91 84
172 92 85
172 92 85
169 91 81
168 90 80
168 90 80
168 90 80
166 88 78
167 89 79
167 89 79
167 89 79
168 90 80
168 90 80
168 90 80
170 92 82
170 92 82
170 90 81
167 89 79
167 89 79
167 89 79
170 90 81
170 90 81
169 89 80
170 90 81
170 90 81
168 88 79
171 97 88
171 98 89
172 99 90
171 98 89
171 98 89
171 98 89
163 95 84
168 100 89
174 101 92
174 100 91
173 99 90
172 98 89
169 95 84
169 95 84
168 94 83
168 94 81
167 93 82
166 92 83
165 91 82
165 91 82
164 90 81
163 89 80
162 88 79
164 90 81
164 90 81
162 88 79
162 88 79
163 89 78
164 90 81
161 87 76
164 90 79
165 91 82
166 92 83
166 92 81
166 92 81
164 90 79
165 91 80
166 92 81
165 91 80
163 89 78
163 89 78
165 91 80
170 93 83
166 92 81
165 91 80
165 91 80
169 93 80
170 92 80
170 92 80
170 92 80
171 93 81
172 92 81
168 92 79
168 94 81
171 97 84
173 99 86
173 99 86
173 99 86
175 103 89
173 101 87
173 101 87
173 101 87
174 102 88
172 100 86
171 99 85
171 99 85
171 99 85
171 99 85
171 99 85
169 100 85
169 102 86
170 101 86
171 102 87
172 103 88
171 102 87
171 104 88
171 104 88
172 103 88
172 103 88
172 105 89
172 105 89
170 102 89
170 102 89
173 101 89
173 101 89
173 99 88
173 101 89
175 103 89
174 102 88
173 101 87
173 101 87
172 100 86
173 99 86
173 99 86
172 98 85
174 100 87
176 102 89
173 99 86
170 98 84
171 99 85
171 99 85
169 97 83
169 97 83
172 100 86
172 98 85
171 97 84
172 98 85
174 100 87
173 99 86
174 98 85
173 97 84
176 100 87
177 101 88
175 99 86
178 100 88
174 100 87
171 99 85
171 99 85
170 98 84
170 98 84
169 97 83
171 97 84
171 97 84
170 96 83
170 96 83
172 98 85
173 99 86
173 99 86
172 98 85
172 98 85
170 96 83
168 94 81
167 93 80
174 94 83
173 95 83
173 95 83
173 95 83
173 95 83
173 97 84
170 98 84
171 99 85
171 99 85
172 100 86
174 100 87
171 102 87
172 103 88
172 103 88
173 104 89
173 104 89
174 105 90
174 105 90
173 104 89
174 105 90
174 105 90
173 104 89
173 104 89
173 104 89
173 104 89
173 104 89
172 103 88
172 103 88
173 104 89
172 106 90
172 106 90
173 107 91
174 108 92
174 108 92
177 110 94
177 108 93
177 108 93
176 107 92
174 105 90
173 104 89
176 99 89
175 98 88
173 96 86
172 95 85
173 96 86
176 98 88
172 100 88
172 100 88
171 97 86
170 96 85
173 95 85
171 93 83
168 91 81
171 94 84
173 96 86
174 97 87
174 97 87
173 99 88
174 100 89
173 99 88
172 98 87
172 100 88
175 101 90
175 98 88
174 96 86
173 95 85
172 95 85
172 92 83
170 93 83
173 93 86
172 92 85
171 91 84
171 91 84
172 92 85
172 92 85
172 92 83
171 91 82
171 91 82
170 90 81
171 91 82
173 93 84
174 94 87
173 90 84
170 87 81
171 88 82
171 88 82
167 87 80
169 89 82
170 90 83
171 91 84
170 90 83
169 89 82
169 86 80
171 88 82
174 91 87
175 92 86
175 92 86
175 92 86
173 90 84
173 90 84
173 90 84
173 90 84
175 92 88
175 95 88
175 96 91
175 95 88
174 94 87
174 94 87
173 94 89
174 96 86
174 96 86
175 97 87
175 98 88
174 100 89
171 101 89
175 92 84
175 92 84
176 93 85
176 93 85
176 93 85
176 93 85
173 95 85
171 93 83
171 93 83
171 93 83
173 95 85
174 96 86
175 97 87
175 97 87
176 98 88
176 98 88
176 98 88
177 99 89
174 97 87
173 96 86
175 98 88
177 100 90
176 99 89
176 99 89
176 99 89
176 99 89
175 98 88
173 99 88
174 97 87
175 95 86
177 97 88
177 97 88
175 95 86
174 94 85
174 94 87
171 92 85
168 89 82
171 92 85
170 90 83
172 93 86
175 98 90
171 99 87
175 101 90
175 101 90
173 99 88
169 97 85
170 93 85
174 97 89
173 96 88
172 93 86
171 94 86
166 89 81
161 89 77
166 92 81
169 95 84
171 93 83
172 94 84
173 95 85
174 96 86
174 96 86
175 97 87
175 97 87
173 95 85
173 95 85
173 95 85
173 95 85
174 96 86
174 97 87
177 99 89
170 96 87
168 95 86
169 95 86
169 95 86
169 95 86
169 95 86
169 92 84
169 92 84
170 93 85
170 93 85
171 94 86
171 94 86
172 93 86
174 94 87
172 92 85
174 91 85
174 89 84
173 90 84
171 92 85
172 93 86
173 94 87
173 94 87
172 93 86
173 93 86
176 93 87
172 92 85
173 93 86
175 92 86
176 91 86
171 91 82
170 90 81
168 91 81
169 89 80
168 90 80
168 88 79
167 89 79
169 89 80
169 89 80
170 90 81
170 90 81
171 93 83
173 93 84
171 91 82
170 90 81
170 90 81
169 91 81
170 90 81
173 90 82
173 90 82
172 89 81
172 89 81
172 89 81
171 97 88
172 99 90
172 98 89
172 98 89
171 98 89
170 97 88
170 100 90
174 101 92
174 100 91
171 97 88
175 98 90
175 96 89
170 93 83
170 93 83
170 93 83
169 92 82
169 92 82
168 91 83
167 90 82
166 89 81
167 90 82
165 88 80
166 89 81
164 90 81
163 89 80
162 88 79
162 88 79
162 88 79
164 90 81
162 88 77
163 89 78
165 91 80
166 92 81
166 92 81
166 92 81
165 91 80
166 92 81
166 92 81
166 92 81
165 91 80
164 90 79
166 92 81
168 94 85
165 91 80
165 91 80
166 94 82
170 92 80
172 92 81
171 93 81
173 93 82
174 94 83
173 95 83
170 94 81
172 96 83
174 98 85
174 98 85
175 99 86
176 100 87
175 103 89
174 102 88
173 101 87
174 102 88
174 102 88
174 102 88
173 101 87
173 101 87
175 103 89
174 102 88
174 102 88
170 101 86
169 100 85
170 101 86
171 102 87
171 102 87
171 102 87
171 102 87
171 102 87
171 102 87
171 102 87
173 101 87
173 101 87
172 102 90
173 101 89
173 101 89
173 99 88
175 98 88
176 98 88
175 101 88
176 100 87
172 100 86
173 99 86
172 98 85
174 100 87
175 101 88
173 99 86
176 102 89
176 102 89
175 101 88
173 99 86
174 100 87
173 101 87
171 97 84
173 99 86
175 101 88
173 97 84
173 97 84
173 97 84
174 98 85
175 99 86
175 99 86
174 98 85
177 101 88
178 102 89
176 100 87
179 103 90
177 103 90
174 102 88
173 101 87
172 100 86
172 100 86
171 99 85
171 97 84
171 97 84
170 96 83
170 96 83
171 97 84
171 97 84
172 98 85
174 100 87
173 99 86
172 98 85
170 96 83
170 94 81
171 93 81
170 94 81
172 94 82
173 97 84
176 98 86
173 97 84
168 96 82
173 101 87
175 103 89
174 102 88
173 101 87
173 104 89
174 105 90
173 104 89
173 104 89
173 104 89
173 104 89
175 108 92
175 108 92
174 107 91
174 107 91
176 107 92
175 108 92
173 106 90
173 106 90
173 106 90
173 106 90
173 104 89
174 107 91
175 109 93
174 108 92
174 108 92
175 109 93
173 107 91
173 106 90
176 109 93
177 110 94
178 111 95
176 110 94
176 109 93
176 104 92
175 101 90
173 99 88
172 100 88
173 101 89
174 102 90
172 102 90
170 102 89
172 100 88
171 97 86
172 95 85
172 95 85
170 93 83
171 94 84
172 95 85
174 97 87
174 97 87
176 99 89
176 99 89
173 96 86
173 96 86
174 97 87
176 99 91
175 98 88
175 97 87
173 95 85
173 95 85
171 94 84
171 93 83
170 90 83
170 90 83
169 89 82
169 89 82
170 90 83
172 92 85
173 93 84
172 92 83
172 92 83
173 93 84
172 94 84
175 95 86
177 94 88
173 90 84
171 88 82
172 89 83
173 90 84
171 91 84
171 91 82
172 92 85
172 92 85
171 91 84
170 90 83
172 89 81
174 91 83
175 92 86
177 94 88
177 94 86
177 94 86
175 92 86
174 91 85
174 91 85
175 92 86
176 93 87
180 97 91
177 98 91
176 96 89
175 95 88
176 96 89
176 96 89
175 95 86
175 95 86
175 98 88
177 99 89
177 100 90
176 102 91
178 93 86
178 93 86
177 92 85
177 92 85
177 92 85
177 92 85
176 96 87
175 95 86
173 93 84
174 94 85
175 97 87
176 96 87
175 95 86
176 96 87
177 97 88
177 99 89
179 99 90
179 101 91
177 100 90
175 98 88
177 100 90
180 103 93
179 102 92
178 101 91
178 101 91
177 100 90
177 100 90
176 99 89
176 99 89
177 97 88
176 96 87
176 96 87
177 97 88
177 97 88
174 94 87
171 91 84
169 90 83
173 93 86
171 91 84
172 92 85
174 95 88
174 97 87
177 99 89
176 99 89
174 97 87
172 95 85
167 88 81
171 92 85
170 91 84
169 90 83
173 94 87
167 88 81
156 86 74
164 92 80
168 94 83
165 91 80
169 92 82
170 93 83
169 92 82
171 94 84
173 96 86
173 96 86
172 94 84
171 94 84
169 95 84
169 95 84
170 96 85
170 96 85
170 96 85
171 97 88
171 97 88
171 97 88
173 96 88
171 97 88
171 97 88
173 93 86
172 93 86
173 94 87
173 94 87
174 95 88
175 96 89
176 99 91
176 97 90
173 94 87
173 93 86
172 92 85
172 92 85
173 94 87
176 96 89
176 96 89
175 96 91
177 97 90
175 96 89
175 96 89
174 95 88
174 95 88
173 94 87
173 94 87
173 90 82
172 89 81
172 89 81
172 89 81
171 88 80
169 89 80
167 90 80
165 91 80
168 91 81
168 91 81
169 92 82
170 92 82
173 90 82
171 88 80
172 89 81
172 89 81
173 90 82
172 92 83
171 93 83
171 93 83
172 94 84
172 94 84
171 94 84
171 97 88
172 98 89
174 100 91
173 99 90
170 97 88
170 96 87
172 99 90
171 98 89
171 97 88
173 96 88
174 95 88
173 94 87
170 93 83
171 93 83
170 92 82
170 92 82
169 91 81
170 91 84
169 90 83
167 88 81
167 88 81
168 89 82
170 91 84
165 91 82
164 90 81
163 89 80
163 89 80
164 90 81
165 91 82
164 90 77
165 92 77
168 94 81
168 94 81
169 95 82
168 94 81
165 91 80
166 92 81
167 93 82
166 92 81
165 91 80
164 90 79
167 93 82
168 94 83
166 92 81
165 91 80
168 96 84
170 94 81
171 95 82
173 95 83
173 97 84
174 98 85
175 99 85
173 95 83
172 96 83
173 97 84
176 98 86
178 100 88
176 102 89
174 102 88
174 100 87
171 99 85
173 99 86
174 100 87
174 102 88
175 101 88
175 101 88
175 103 89
176 104 90
177 105 91
171 102 87
169 100 85
171 102 87
170 103 87
172 103 88
172 103 88
174 102 88
175 101 88
173 99 86
172 100 86
171 99 85
171 99 85
169 99 87
171 99 87
171 97 86
174 96 86
173 95 85
174 97 87
174 100 87
174 100 87
173 101 87
174 100 87
176 100 87
177 103 90
175 101 88
174 100 87
176 102 89
177 103 90
175 101 88
173 99 86
174 102 88
176 100 87
172 98 85
173 99 86
176 102 89
177 99 87
174 96 84
174 98 85
175 97 85
178 100 88
177 101 88
172 103 88
174 105 90
173 104 89
171 102 87
174 105 90
178 106 92
177 103 90
175 103 89
174 102 88
173 101 87
172 100 86
176 102 89
177 103 90
175 101 88
173 99 86
171 97 84
173 99 86
170 96 83
172 98 85
175 101 88
174 100 87
173 99 86
171 97 84
171 97 84
170 98 84
170 96 83
171 97 84
175 101 88
174 100 87
171 99 85
173 101 87
175 103 89
176 104 90
178 106 92
173 104 89
174 105 90
175 106 91
175 106 90
175 106 90
174 105 89
175 110 92
174 108 92
173 106 90
173 106 90
175 108 92
175 109 93
174 107 91
174 107 91
173 107 91
174 108 92
173 108 90
174 107 91
176 107 92
175 108 92
175 108 92
175 108 92
175 108 92
176 109 93
176 111 93
177 110 94
176 109 92
175 108 92
174 107 91
174 104 92
175 103 91
172 100 88
172 100 88
172 100 88
172 102 90
171 103 90
171 101 89
170 100 88
171 97 86
169 95 84
172 95 85
174 97 87
173 96 86
173 96 86
172 95 85
172 95 85
174 96 86
175 98 88
174 97 87
174 96 86
176 96 87
175 99 86
175 97 87
175 97 87
173 95 85
173 95 85
171 93 83
171 93 83
172 92 85
171 91 84
171 91 84
172 92 85
173 93 86
174 94 87
175 95 86
175 95 86
174 94 85
174 94 87
176 96 87
175 95 86
175 92 86
174 91 85
173 90 84
174 91 85
173 93 86
174 94 87
176 96 89
175 95 88
175 95 88
173 93 86
172 92 85
174 91 83
175 92 84
177 92 85
178 93 86
178 93 86
176 93 85
175 92 86
174 91 85
174 91 85
173 93 86
176 93 87
179 96 90
176 98 88
176 96 87
174 96 86
175 95 86
176 96 87
177 94 86
176 93 85
176 96 87
177 99 89
178 100 90
179 102 92
177 97 88
179 96 88
177 97 88
176 96 87
176 96 87
175 95 86
177 94 86
176 93 85
174 91 83
176 93 85
177 94 86
177 94 86
178 95 87
179 96 88
179 96 88
181 98 90
182 99 91
180 102 92
176 102 91
176 99 89
178 101 91
180 103 93
178 101 91
180 103 93
180 102 92
179 102 92
178 101 91
179 102 92
178 101 91
178 98 89
174 94 85
174 94 85
177 97 88
175 95 86
173 93 86
173 90 84
172 89 83
175 94 90
174 91 85
173 93 86
175 95 88
173 96 86
175 97 87
175 98 88
174 96 86
171 94 84
173 93 86
173 90 84
171 91 84
173 90 84
169 89 82
169 90 83
162 92 80
166 96 84
169 97 85
166 94 82
169 95 84
170 96 85
164 92 80
167 95 83
169 95 84
171 97 86
170 96 85
169 97 85
169 99 87
169 99 87
170 98 86
170 98 86
170 97 88
173 96 88
174 95 88
173 96 88
173 96 88
174 95 88
174 97 89
173 94 87
174 95 88
174 95 88
174 95 88
175 96 89
173 96 88
170 100 90
172 98 89
174 97 89
174 95 88
173 94 87
174 94 87
175 96 89
176 97 90
177 98 91
177 98 91
177 98 91
177 98 91
175 98 90
174 97 89
175 96 89
174 95 88
171 97 88
172 92 83
173 90 82
172 89 81
171 88 80
170 87 79
171 88 80
164 92 80
165 91 80
165 91 80
166 92 81
167 93 84
166 92 81
171 86 79
171 88 80
170 87 79
171 88 80
173 90 82
171 91 82
168 90 80
168 91 81
171 91 82
170 92 82
171 93 83
174 97 89
178 99 92
176 99 91
173 99 90
172 98 89
170 96 87
170 97 88
170 96 87
173 99 90
178 101 93
177 97 90
172 93 86
171 93 83
171 93 83
170 91 84
170 92 82
169 91 81
169 90 83
169 90 83
167 88 81
168 89 82
169 90 83
170 91 84
169 92 84
168 91 83
166 92 83
166 92 83
166 92 83
166 92 83
167 93 80
168 95 80
170 96 83
170 96 83
171 97 84
169 95 84
166 92 81
166 92 81
167 93 82
166 92 81
166 92 81
166 92 81
167 93 82
167 93 82
166 92 81
165 91 80
168 94 83
169 95 84
169 95 82
172 96 83
171 97 84
172 98 85
173 99 86
174 98 85
175 97 85
176 98 86
178 100 88
179 101 88
180 104 90
174 107 91
177 105 91
176 104 90
177 105 91
178 106 92
177 105 91
176 104 90
174 105 89
177 105 90
175 106 91
178 106 92
178 106 92
175 106 91
176 107 92
176 109 93
177 108 93
178 109 94
179 105 92
178 104 91
178 104 91
177 103 90
176 104 90
176 102 89
174 102 90
175 101 90
174 100 89
175 98 88
173 99 88
174 97 87
175 99 86
177 101 88
176 100 87
177 101 88
175 101 88
175 101 88
175 101 88
174 100 87
175 101 88
176 102 89
175 101 88
174 100 87
177 101 88
177 101 88
176 98 86
175 99 86
178 102 89
180 100 89
178 100 88
177 99 87
178 100 88
180 102 90
179 103 90
173 106 90
174 107 91
173 106 90
171 105 89
173 106 90
176 107 92
178 104 91
177 105 91
176 104 90
174 102 88
173 101 87
180 106 93
181 107 94
178 104 91
175 101 88
174 100 87
174 100 87
169 95 82
171 97 84
174 100 87
175 101 88
173 99 86
174 100 87
174 105 90
172 103 88
173 101 87
170 101 86
173 101 87
172 103 88
174 102 88
171 99 85
173 101 87
176 104 90
180 108 94
175 106 91
172 105 89
174 107 91
176 107 92
177 108 93
178 109 94
176 109 93
174 107 91
172 105 89
172 105 89
174 107 90
176 109 93
173 106 90
174 107 91
174 107 91
173 106 90
174 107 91
175 108 92
175 106 91
177 108 93
177 108 93
177 110 94
179 110 95
178 111 95
178 112 98
179 113 97
176 110 96
173 107 91
171 104 88
177 107 95
177 105 93
174 104 92
174 102 90
174 104 92
176 106 94
174 106 93
174 104 92
173 103 91
174 102 90
172 100 88
172 100 88
175 98 88
174 97 87
173 95 83
172 96 83
173 95 85
174 96 86
175 97 87
175 97 87
175 97 87
175 97 87
175 97 87
175 97 87
176 96 87
174 94 85
174 94 85
173 93 84
172 92 83
173 93 86
174 94 87
173 93 86
174 94 87
175 95 88
175 95 88
174 94 85
174 94 85
173 95 85
175 97 87
176 98 88
175 95 86
175 92 86
176 93 87
175 92 86
175 92 86
176 93 87
176 96 89
176 97 90
176 97 90
176 96 89
174 95 88
172 93 86
176 93 85
177 94 86
179 94 87
178 95 87
176 93 85
175 92 84
175 92 86
173 93 86
173 93 86
173 93 86
176 93 87
176 96 87
177 97 88
176 96 87
175 95 86
175 95 86
175 95 86
176 94 83
177 92 85
178 95 87
178 98 89
177 100 90
179 101 91
178 100 90
177 99 89
178 100 90
176 98 88
175 97 87
175 97 87
176 93 85
175 92 84
174 91 83
174 91 83
175 92 84
177 92 85
179 94 87
179 94 87
180 97 89
181 98 90
182 99 91
180 100 91
176 100 87
175 98 88
177 100 90
179 102 92
178 101 91
177 103 92
179 102 92
179 102 92
179 102 92
178 101 91
177 100 90
180 102 92
177 97 88
176 96 87
179 99 90
178 98 87
175 95 86
173 90 82
172 89 83
175 92 84
174 91 83
174 91 85
174 94 85
173 95 85
174 96 86
174 96 86
172 95 85
170 92 82
172 93 86
168 89 82
168 88 81
167 88 81
165 86 79
172 92 85
163 91 77
168 96 82
169 97 83
170 98 84
171 99 85
172 100 86
171 99 85
171 99 85
171 99 85
171 99 84
171 99 84
170 101 86
171 103 90
171 101 89
172 100 88
172 98 87
173 97 84
170 96 85
171 97 86
171 97 86
171 97 86
172 98 87
172 98 87
173 99 88
173 99 88
173 99 88
173 99 88
173 99 88
172 100 88
168 100 87
170 100 88
173 99 88
176 98 88
176 96 87
175 97 87
171 99 87
171 99 87
172 100 88
174 100 89
173 101 89
173 99 90
172 98 89
174 100 91
173 99 90
172 98 89
170 96 87
173 96 88
171 94 86
169 90 83
167 88 81
170 87 81
169 89 82
168 91 83
167 90 82
166 89 81
167 88 81
167 90 82
170 91 84
177 94 86
177 92 85
170 90 81
171 88 80
172 92 83
175 92 84
174 89 82
174 89 82
174 89 82
175 92 84
178 91 84
173 99 90
174 101 92
173 100 91
171 101 91
170 102 91
170 102 91
173 100 91
173 99 90
172 98 89
173 99 90
173 100 91
173 99 90
170 93 85
170 93 85
170 93 85
170 93 85
170 93 85
168 89 82
166 89 81
167 90 82
167 90 82
168 91 83
167 90 82
168 91 83
169 92 84
169 92 84
171 92 85
168 91 83
166 89 81
169 92 84
169 92 84
170 93 85
170 93 85
171 94 86
171 94 86
172 93 86
170 93 85
168 91 83
168 91 83
170 91 84
169 90 83
168 91 81
167 90 80
170 92 82
170 93 83
171 94 84
170 93 83
170 93 83
171 93 83
