500 269
178 111 69
180 113 70
182 113 71
175 108 66
181 114 72
173 106 63
176 109 66
177 110 68
175 108 66
175 108 65
175 108 65
178 109 67
179 110 68
180 113 70
179 112 69
174 107 65
177 110 68
179 112 69
178 111 68
179 110 68
179 110 68
178 111 68
178 111 68
179 112 69
181 114 71
182 115 73
180 113 71
180 111 70
178 109 68
177 110 68
174 107 65
178 111 69
180 113 71
176 109 66
177 110 65
180 111 69
179 111 66
178 111 66
181 115 67
180 113 68
177 110 65
174 110 64
176 112 66
179 112 69
181 114 71
180 113 68
173 109 63
174 107 62
174 107 62
173 106 61
175 108 63
180 111 70
178 109 68
174 107 64
176 109 66
175 110 68
168 103 61
174 107 64
179 112 69
176 107 65
180 111 69
178 111 68
180 113 70
180 111 70
178 109 68
177 110 67
178 111 68
179 110 69
178 109 68
181 114 71
184 117 74
185 118 76
182 115 73
181 114 71
183 116 73
183 114 73
180 111 70
180 111 70
178 111 69
176 109 66
177 110 67
175 108 65
172 105 62
174 107 65
176 111 69
179 115 71
177 113 69
177 112 70
178 113 71
177 112 70
178 113 71
178 113 71
178 115 71
175 112 68
175 112 68
178 114 70
180 116 72
175 110 68
175 110 68
173 108 68
174 111 70
175 111 73
173 109 71
174 110 74
173 109 73
172 108 72
179 115 77
176 112 76
172 108 70
173 110 69
176 114 73
175 116 74
169 110 68
173 111 70
177 115 74
173 114 72
169 110 68
179 117 78
180 116 78
175 110 72
173 107 72
179 113 78
181 115 80
178 114 78
181 117 81
179 117 80
175 113 76
175 116 76
179 120 80
175 115 78
168 110 72
169 111 73
170 112 74
168 110 72
168 119 78
168 119 78
175 121 83
176 120 83
179 124 85
183 125 87
180 120 84
180 120 84
180 120 83
179 120 80
179 120 78
180 121 79
177 118 76
174 115 73
175 116 72
179 118 74
182 120 79
182 120 79
183 119 81
187 121 86
183 119 83
181 117 81
182 118 82
178 114 78
177 113 75
175 112 71
177 114 73
183 120 79
183 120 79
179 116 75
178 115 74
177 114 73
177 114 73
178 115 74
178 114 76
177 113 75
173 109 71
173 109 71
177 113 77
177 115 78
171 109 72
167 105 68
171 107 71
171 107 71
172 110 73
172 109 74
167 103 68
172 108 73
171 107 72
171 107 71
172 106 71
173 108 70
177 109 72
179 111 72
179 111 72
175 107 68
176 108 69
175 107 68
175 107 68
176 108 69
176 108 69
176 108 69
177 109 70
177 112 72
173 108 68
171 106 66
174 109 69
176 111 71
179 111 74
174 109 71
174 106 69
171 103 66
173 105 68
173 105 68
172 104 67
172 104 67
172 104 65
176 108 69
176 109 67
175 108 66
175 107 68
172 104 65
174 106 67
176 108 69
170 102 63
172 104 65
174 106 67
175 107 68
171 103 64
171 103 64
173 105 66
172 104 65
169 101 64
169 104 66
170 105 67
168 103 65
168 103 65
170 102 65
168 100 63
167 99 62
167 99 62
168 100 63
170 102 65
174 106 69
173 105 68
170 102 65
169 101 64
167 99 62
168 100 63
169 101 64
168 100 63
170 102 65
173 105 68
173 105 68
174 106 69
174 106 67
173 105 66
172 104 65
171 103 64
171 103 64
173 105 66
173 105 68
174 106 69
174 106 69
174 104 68
175 107 70
175 107 68
169 102 60
165 100 60
171 106 66
170 102 63
170 105 65
172 107 67
173 108 66
175 108 66
177 110 68
175 108 65
175 108 65
182 115 73
176 109 67
178 111 68
180 113 70
179 112 70
178 111 69
176 109 66
176 109 66
177 110 67
174 107 64
174 107 65
176 109 67
177 110 68
176 109 67
176 109 66
178 111 68
174 107 64
174 107 64
174 107 64
174 107 64
176 109 66
177 110 67
177 108 67
172 103 62
176 108 69
180 113 71
180 113 71
180 113 71
176 109 67
173 106 64
179 112 69
184 117 72
182 115 70
182 115 70
180 113 68
178 111 66
177 110 65
180 113 68
178 111 66
180 113 68
182 114 69
180 113 68
180 113 70
173 106 63
174 106 61
177 109 64
178 110 65
178 110 65
177 108 67
175 106 65
177 110 68
174 107 65
176 109 67
175 108 66
177 110 67
176 109 66
174 107 64
176 109 66
176 109 66
179 112 69
179 112 70
179 112 70
176 109 66
178 111 68
182 113 72
178 109 68
178 109 68
182 113 72
183 114 73
188 119 78
186 117 75
182 113 71
181 110 68
178 109 67
177 108 66
176 107 65
177 108 67
182 113 72
181 112 70
181 114 71
182 115 73
176 109 67
178 111 69
182 115 73
178 111 69
181 114 72
180 113 70
180 113 70
180 113 70
177 113 69
177 113 69
179 115 71
178 111 69
177 110 68
178 111 69
176 109 67
177 110 68
174 109 67
176 111 71
176 111 73
177 112 74
175 110 72
171 106 68
174 109 69
173 108 70
176 113 72
176 113 72
172 110 69
170 108 67
168 106 65
172 110 69
173 111 70
169 107 66
171 109 68
178 114 76
176 112 74
174 108 73
176 110 75
179 113 78
182 116 81
177 113 77
176 112 76
179 117 80
178 116 79
178 116 79
170 110 73
171 111 74
169 109 72
173 113 76
169 109 72
164 106 68
170 118 78
170 118 78
171 118 78
175 120 81
179 121 83
184 126 88
180 120 83
181 119 82
181 122 82
179 117 78
179 117 76
179 117 76
180 118 77
180 121 79
181 120 76
181 120 76
184 122 81
181 118 77
183 117 82
186 120 85
184 120 85
185 121 85
187 123 87
184 120 84
181 117 79
179 115 77
181 116 76
180 117 76
178 115 74
177 114 73
174 111 70
180 117 76
181 118 77
178 115 74
176 112 74
179 115 77
177 113 75
173 109 71
175 111 75
170 106 70
172 108 72
172 108 72
175 111 75
173 109 73
170 106 70
170 106 70
171 107 72
173 109 74
172 108 72
174 110 74
175 109 74
173 108 70
176 108 69
176 108 69
174 106 67
173 105 66
173 105 66
174 106 67
174 106 67
173 105 66
175 107 68
178 110 71
177 109 70
175 107 68
177 109 70
176 108 69
175 107 68
176 108 69
177 109 72
175 107 70
173 105 68
172 104 65
172 104 67
173 105 66
173 105 68
172 104 65
172 104 65
174 106 67
175 108 66
170 103 61
174 106 67
173 105 66
173 105 66
170 102 63
169 101 62
170 102 63
171 103 64
171 103 64
168 100 61
172 104 65
175 107 68
174 106 67
173 105 66
173 105 66
177 109 72
172 104 65
171 103 66
171 103 66
172 104 67
171 103 66
169 101 64
170 102 63
173 105 68
174 106 67
173 105 68
171 103 64
170 102 65
170 102 65
171 103 66
171 103 66
174 106 69
173 105 68
173 105 68
173 105 68
174 106 69
173 105 68
172 104 65
171 103 64
172 104 65
174 106 67
176 108 69
176 108 69
170 102 63
173 105 66
178 108 72
173 104 65
174 107 65
171 104 62
168 103 61
173 108 66
173 105 66
175 108 66
180 113 71
177 112 70
175 108 66
173 106 64
175 108 65
178 111 68
175 108 66
186 119 77
181 114 71
171 104 61
172 105 63
178 111 69
174 107 64
178 111 68
177 110 67
172 105 62
173 106 64
176 109 67
178 111 69
175 108 65
174 107 64
176 109 66
173 106 63
170 103 60
171 104 61
171 104 61
171 104 61
173 106 63
174 105 64
173 104 63
175 107 68
173 106 64
173 106 64
176 109 67
171 104 62
176 109 66
176 109 64
178 111 66
177 110 65
181 114 69
179 112 67
179 112 67
178 111 66
180 113 68
173 106 61
183 115 70
181 113 68
179 111 66
177 108 66
175 106 64
175 107 62
178 110 65
182 114 69
182 114 69
177 108 66
176 107 66
179 112 70
175 108 66
175 108 66
169 102 60
174 107 64
177 110 67
175 108 65
176 109 66
175 108 65
177 110 68
181 114 72
183 116 74
178 111 69
178 111 69
183 114 73
179 110 69
179 107 67
182 110 70
180 108 68
182 110 70
179 108 66
178 107 65
181 110 68
182 111 69
183 112 70
183 114 72
183 114 73
184 115 74
181 112 70
182 113 71
173 104 63
177 110 68
177 110 68
183 116 74
180 113 71
184 117 75
183 114 72
181 112 70
180 111 69
179 112 67
182 115 72
177 110 67
177 110 68
180 113 71
181 112 71
177 108 67
176 109 67
177 110 68
179 111 72
181 113 74
180 112 73
181 113 74
178 110 71
167 102 62
172 107 67
179 114 74
179 114 74
174 111 70
170 107 66
175 113 72
176 113 72
170 107 66
171 108 67
174 111 70
173 109 71
171 107 69
177 111 76
180 114 80
179 113 78
179 113 78
173 109 73
176 112 76
180 116 80
179 117 80
181 117 81
175 113 76
176 114 77
166 104 67
172 110 73
170 108 71
169 109 72
174 121 79
175 122 80
180 127 85
181 128 86
182 127 86
181 123 83
178 119 79
170 111 71
175 113 74
178 116 75
182 119 78
180 117 76
182 120 79
186 124 83
184 121 80
185 122 81
184 121 80
185 122 81
188 122 87
185 119 84
182 116 81
182 116 81
183 117 82
185 120 82
181 116 78
180 115 77
183 115 76
178 113 73
177 112 72
177 112 72
178 113 73
178 113 73
177 112 72
180 115 75
180 115 77
180 115 77
178 114 78
177 113 77
176 110 75
176 110 75
176 110 75
172 106 71
175 109 74
176 110 75
173 108 70
174 109 71
180 114 79
175 109 74
175 110 72
176 111 73
178 110 73
176 108 71
178 109 70
178 109 70
177 109 70
177 109 70
179 111 72
180 112 73
180 111 72
177 108 69
175 106 67
175 106 67
175 106 67
176 107 68
177 108 69
177 108 69
177 108 69
176 107 68
175 106 67
174 105 66
174 105 66
176 107 66
176 107 68
175 106 65
175 106 67
175 106 65
173 106 64
174 107 65
174 106 67
172 104 65
173 105 66
172 104 65
173 105 66
171 103 64
173 104 63
173 104 63
171 103 64
171 103 64
169 101 62
171 103 64
171 103 64
170 102 63
171 102 63
168 99 58
168 99 60
168 99 58
171 102 63
171 102 63
174 105 66
173 104 65
172 103 64
171 102 61
171 102 63
172 103 62
173 105 66
172 105 63
170 102 63
171 102 63
173 104 65
174 105 66
172 103 64
173 104 65
172 103 64
173 104 65
172 103 64
176 107 68
177 108 69
175 106 67
171 102 61
172 103 62
175 108 66
177 110 68
175 106 65
174 105 64
174 106 67
175 108 66
175 108 66
173 106 64
172 105 62
174 107 64
176 107 66
177 110 68
178 111 69
175 108 65
180 111 70
173 104 63
175 108 65
178 111 68
177 110 67
177 110 67
174 107 64
176 109 66
175 106 64
177 108 66
172 105 62
174 107 64
174 107 65
174 107 65
174 107 64
174 107 64
175 108 65
173 106 63
172 105 62
172 105 62
170 105 63
168 103 61
168 103 61
170 105 63
173 106 63
173 106 63
174 107 64
175 108 65
176 109 67
178 111 69
177 108 67
175 106 64
171 104 61
173 106 63
183 116 71
184 117 72
182 115 70
181 114 69
181 114 69
175 108 63
177 110 65
178 111 66
180 112 67
182 114 69
182 111 67
179 108 64
176 105 61
180 109 65
176 105 61
178 107 63
182 111 67
181 110 66
175 106 64
177 108 66
176 109 66
177 110 67
177 110 67
174 107 64
176 109 67
180 113 71
180 111 70
179 110 69
176 109 67
176 109 67
177 110 68
182 115 73
176 111 69
178 111 69
184 112 72
180 109 67
181 108 67
185 112 71
183 110 69
183 110 69
181 107 68
180 106 67
184 110 71
183 111 71
185 114 72
189 118 76
189 117 77
187 115 75
185 113 73
186 114 74
181 109 69
178 109 68
180 111 69
187 118 76
186 117 76
181 112 71
185 113 73
179 110 68
180 111 69
182 113 71
175 106 64
179 110 68
179 110 69
179 110 69
179 110 69
176 107 66
176 107 66
177 108 67
177 108 67
182 113 72
178 109 68
183 114 73
179 110 69
176 109 67
179 112 70
180 115 73
178 113 73
176 113 72
177 114 73
178 115 74
182 117 79
174 109 71
175 110 70
176 111 71
172 107 69
175 110 72
179 113 78
179 113 78
181 115 80
175 109 74
175 109 74
173 107 72
180 114 79
174 110 74
171 105 70
174 110 74
172 108 72
172 108 72
175 111 75
173 109 73
172 110 73
178 125 83
178 125 83
183 130 88
183 130 88
180 125 84
176 121 80
175 117 77
173 114 74
175 116 74
181 119 78
176 113 72
185 120 80
183 120 79
187 125 84
186 123 82
186 123 82
183 120 79
182 119 78
180 115 77
181 115 80
185 119 84
183 117 82
181 116 78
185 120 82
183 115 78
183 115 78
184 116 77
181 113 74
178 113 73
176 111 71
178 113 73
178 113 73
177 112 72
177 112 72
177 112 74
179 114 76
177 111 76
177 111 76
180 112 77
180 112 77
180 112 77
179 111 76
177 109 74
176 108 71
177 112 74
181 116 78
183 118 80
174 109 71
174 109 71
175 110 72
178 110 73
176 108 71
178 109 70
178 109 70
177 109 70
176 108 69
177 109 70
179 111 72
179 110 71
178 106 68
175 106 67
174 105 66
175 106 67
176 107 68
173 104 65
174 105 66
177 108 69
177 108 69
175 106 67
173 104 63
176 107 66
177 108 67
176 107 66
175 106 65
175 106 65
173 104 63
173 106 64
173 106 64
173 105 66
175 107 68
175 107 68
174 106 67
175 107 68
173 105 66
175 106 65
176 107 66
171 103 64
170 102 63
170 102 63
172 104 65
170 102 63
167 99 60
168 99 58
167 98 57
169 100 59
170 101 60
171 102 61
168 99 58
172 103 62
173 104 63
174 105 64
172 103 62
174 102 62
174 102 62
172 105 63
171 104 62
171 102 61
172 103 62
172 103 64
173 104 65
173 101 63
174 102 64
179 107 69
173 104 65
174 105 66
175 106 67
175 106 67
175 106 67
176 107 66
175 106 65
176 109 67
178 111 69
181 112 71
183 114 73
177 110 68
174 107 65
176 109 67
176 109 66
174 107 62
176 108 63
176 107 65
179 110 68
183 114 72
181 112 70
178 109 67
180 111 70
180 113 70
176 109 66
173 106 63
174 107 64
178 111 68
176 109 66
176 107 65
174 105 63
173 106 63
172 105 62
173 106 64
173 106 64
172 105 62
173 106 63
173 106 63
173 106 63
172 105 62
171 104 61
170 105 63
170 105 63
169 104 62
171 104 62
171 104 61
170 103 60
174 107 64
175 108 65
175 108 66
175 108 66
177 108 66
173 104 62
169 102 59
177 110 67
178 111 66
178 111 66
179 112 67
177 110 65
174 107 62
176 109 64
176 109 64
178 111 66
179 111 66
180 109 65
180 107 64
170 97 54
173 100 57
179 106 63
173 100 57
175 102 59
175 104 60
172 101 57
171 102 60
178 109 67
178 111 68
176 109 66
176 109 66
177 110 67
174 107 65
176 109 67
181 112 71
181 112 71
178 111 69
178 111 69
181 114 71
186 119 77
185 118 76
182 115 73
187 115 75
182 109 68
180 107 66
180 107 64
180 107 66
181 108 67
183 109 70
182 108 69
184 110 71
185 111 72
186 115 73
189 118 76
188 114 75
181 107 68
180 108 68
183 111 71
184 112 72
185 113 73
185 114 72
186 117 75
182 113 72
179 110 69
185 113 73
183 111 71
179 108 66
176 107 65
177 108 66
176 107 65
178 109 67
177 108 67
172 103 62
175 106 65
182 113 72
183 114 73
179 110 69
181 112 71
181 109 69
184 112 72
181 112 71
176 107 66
181 112 71
182 115 73
180 112 73
178 113 73
177 112 72
182 117 77
180 112 73
175 107 68
182 114 75
176 108 69
174 106 69
176 111 73
177 111 76
178 112 77
181 115 80
175 109 74
172 106 71
174 108 73
177 111 76
176 110 75
175 109 74
173 107 72
171 107 71
167 103 67
171 107 71
173 109 73
174 110 74
176 125 82
178 127 84
186 133 89
182 129 85
177 124 80
172 119 75
169 115 71
171 117 73
175 118 75
178 119 77
179 116 73
186 121 79
183 120 77
186 123 80
185 122 81
184 121 80
182 117 75
181 116 76
179 114 76
181 115 80
185 120 82
182 117 79
181 117 79
183 118 80
183 115 78
181 113 76
182 113 74
181 113 74
179 114 74
179 114 74
183 115 76
182 114 75
180 112 73
178 110 71
178 110 73
181 113 78
181 113 78
180 112 77
183 115 78
181 113 76
178 110 73
176 108 71
176 108 71
176 108 71
179 111 74
182 114 75
182 114 75
178 110 71
177 109 70
176 108 69
177 108 69
180 111 72
178 110 71
177 109 70
176 108 69
177 109 70
177 109 70
179 111 72
178 109 70
176 107 68
177 105 67
177 105 67
176 104 66
176 104 66
177 105 67
178 106 68
176 104 64
179 107 67
179 107 67
175 103 63
176 104 64
178 106 66
178 106 66
178 106 66
177 106 64
173 104 63
172 105 63
174 106 67
173 105 68
174 106 69
173 108 68
175 107 68
174 106 67
174 105 66
171 104 62
170 103 61
171 103 64
170 102 63
171 104 62
171 104 62
170 102 63
169 101 62
170 101 60
169 100 59
171 100 58
171 100 58
174 103 61
172 101 59
175 104 62
176 105 63
175 104 62
173 102 60
177 104 63
175 104 62
174 103 61
172 103 61
175 104 62
174 103 61
172 100 60
175 103 63
176 102 65
176 104 66
178 106 68
175 103 65
178 106 68
177 105 67
177 105 67
178 106 68
176 107 66
177 108 67
175 108 65
174 107 64
180 111 69
180 111 69
178 109 67
178 109 67
176 107 65
175 107 62
176 108 63
179 108 64
179 108 64
180 109 65
183 112 68
181 113 68
176 107 65
183 114 72
177 110 67
176 109 66
176 112 68
173 109 65
176 109 66
177 110 67
175 106 64
174 105 63
173 106 64
172 105 63
173 106 64
174 107 65
172 105 63
171 104 62
173 106 64
173 106 64
173 106 64
173 106 64
173 106 64
173 106 64
172 105 63
171 104 62
171 104 62
171 104 62
172 105 62
174 107 64
175 108 65
175 108 65
177 108 67
174 105 64
172 105 62
175 108 65
176 109 66
176 109 64
176 109 64
175 109 61
175 108 63
173 106 61
175 108 63
175 108 63
173 105 60
172 101 57
178 104 59
173 99 54
168 93 51
171 96 54
173 98 56
170 97 54
166 95 51
166 95 51
170 101 59
176 107 65
177 108 67
176 107 66
179 110 68
177 108 66
174 107 65
176 109 67
177 108 66
178 109 67
179 112 70
178 111 69
178 109 68
180 113 71
180 113 71
179 110 69
183 111 71
181 108 67
179 104 64
181 106 66
182 109 68
182 109 68
182 109 68
182 109 68
183 110 69
186 113 72
184 111 70
183 110 69
186 112 73
183 109 70
182 108 69
182 108 69
186 112 73
184 112 72
184 112 72
182 110 70
183 111 71
181 109 69
182 111 69
183 112 70
180 109 67
178 107 65
180 109 67
180 109 67
176 107 65
175 106 64
179 107 67
176 104 64
181 109 69
184 112 72
183 111 71
183 111 71
182 113 72
179 110 69
184 113 71
180 109 67
184 112 72
184 115 74
179 111 72
181 113 74
180 112 73
183 115 76
181 112 71
175 106 65
180 111 72
177 109 70
174 106 69
175 107 70
176 110 75
178 112 77
179 115 77
175 111 73
173 107 72
177 111 76
178 112 77
173 107 72
173 107 72
173 107 72
172 108 70
171 107 69
174 108 73
175 109 74
174 110 74
174 125 82
177 126 83
182 129 85
180 127 83
175 122 78
177 123 79
173 119 75
178 124 80
179 122 79
181 119 78
183 120 77
182 117 75
184 121 78
183 120 77
181 118 77
181 118 75
177 112 70
176 111 69
181 116 78
181 116 78
181 116 78
185 120 80
187 122 82
181 116 76
184 116 77
184 116 77
184 115 76
184 115 74
182 114 75
179 114 74
183 115 76
181 113 74
177 109 70
176 108 69
180 110 74
180 110 76
181 113 78
181 113 78
179 111 74
177 109 72
179 109 73
180 110 74
177 109 72
179 111 74
181 113 74
179 111 72
179 110 71
178 109 70
178 110 71
176 108 69
177 108 69
178 109 70
178 109 70
177 109 70
175 107 68
176 108 69
176 108 69
177 109 70
176 107 68
173 104 65
177 105 67
176 104 66
177 105 67
177 105 67
173 101 63
174 102 64
174 102 62
177 105 65
178 106 66
175 104 62
177 106 64
179 107 67
180 108 68
179 107 67
176 105 63
172 103 62
172 103 64
172 104 65
173 105 68
171 103 66
170 105 65
173 105 66
171 103 64
170 101 62
168 101 59
169 102 60
171 103 64
174 106 67
174 107 65
170 103 61
172 104 65
176 108 69
177 108 67
177 108 67
172 103 61
172 103 61
175 104 62
173 102 60
175 104 62
175 104 62
171 102 60
171 102 60
176 105 63
174 103 61
173 102 60
174 103 61
176 105 63
175 104 62
173 101 61
173 101 61
179 105 68
177 103 66
175 103 65
177 105 67
179 105 68
177 103 66
176 104 66
179 107 67
178 106 66
174 105 63
174 105 63
176 107 65
173 104 62
173 104 62
176 107 65
182 113 71
174 106 61
174 106 61
179 108 64
177 106 62
177 104 61
179 108 64
176 105 59
177 109 62
175 107 62
178 109 67
178 111 68
177 110 67
177 113 69
177 113 69
175 108 65
176 109 66
175 106 64
176 107 65
174 107 65
175 108 66
175 108 66
175 108 66
175 108 66
175 108 66
174 107 65
174 107 65
174 107 65
174 107 65
173 106 64
176 107 66
178 109 68
176 107 66
174 107 65
173 106 64
171 104 61
170 103 60
172 105 62
175 106 64
174 105 64
176 107 66
177 108 66
175 108 65
178 111 68
173 106 63
169 102 57
168 101 56
176 109 64
168 101 56
170 103 58
167 99 54
166 95 51
173 100 57
173 98 56
171 96 54
166 91 49
169 94 52
173 98 56
169 94 52
166 93 50
167 96 52
173 102 60
176 107 65
178 109 67
174 105 63
176 107 65
179 110 68
174 105 64
173 104 63
177 106 64
177 106 64
176 107 66
175 106 65
171 102 61
173 104 63
176 107 66
174 105 64
175 101 62
178 104 65
178 103 63
179 104 64
176 103 62
176 103 62
178 105 64
178 105 64
178 105 64
183 110 69
180 107 66
178 105 64
183 109 70
183 109 70
185 111 72
183 109 70
186 112 73
181 107 68
180 106 67
179 107 67
179 107 67
183 111 71
179 106 65
182 109 68
179 106 65
178 105 64
178 105 64
177 106 64
177 106 64
177 106 64
176 105 63
177 105 65
175 103 63
178 106 66
178 106 66
180 108 68
179 110 69
177 108 67
183 112 70
180 109 67
188 116 76
186 114 74
175 106 67
179 110 71
180 111 72
181 112 73
184 115 74
177 108 67
176 107 68
179 110 71
175 105 69
176 108 71
178 110 73
176 111 73
178 113 75
172 107 69
172 107 69
176 110 75
176 110 75
175 109 74
173 107 72
170 106 70
169 105 69
172 108 72
173 109 73
173 109 73
170 106 70
178 127 82
176 125 80
171 118 74
173 119 75
178 124 80
180 123 80
183 124 82
179 120 78
177 116 72
184 121 78
182 117 75
185 120 78
184 119 77
180 115 73
185 120 78
181 116 74
178 115 72
183 118 76
181 116 74
184 117 75
187 120 78
191 124 82
189 122 80
182 115 73
185 118 76
188 121 79
185 116 75
185 116 74
186 119 77
185 118 76
184 115 74
181 112 71
178 111 69
181 114 72
180 112 73
181 113 76
183 115 78
181 113 76
183 115 78
180 112 75
179 111 72
179 111 72
180 112 73
180 112 73
184 116 77
183 115 76
182 113 72
173 104 63
177 110 68
181 114 72
173 104 65
180 111 72
178 108 72
177 107 71
177 108 69
175 106 67
180 111 70
177 108 67
173 101 63
172 100 62
177 104 69
178 106 68
176 107 68
173 104 63
174 102 64
175 103 65
170 101 62
174 105 64
177 105 65
175 104 62
177 106 64
180 109 67
177 108 67
174 105 64
175 106 65
171 102 61
170 101 62
173 103 67
170 102 63
171 103 64
174 106 67
172 104 65
170 102 63
170 102 63
174 105 64
178 109 68
173 106 64
175 108 66
175 108 66
176 109 67
175 108 66
174 107 65
173 106 64
178 111 69
171 104 61
177 110 67
177 108 67
173 104 63
173 104 62
173 104 62
173 106 64
174 107 65
173 104 63
173 104 63
176 107 66
175 106 65
171 102 60
173 104 62
173 104 62
175 106 64
177 105 65
179 107 67
181 109 69
180 108 68
177 105 65
175 103 63
178 106 66
179 108 66
177 106 64
178 107 63
180 109 65
182 111 67
179 108 64
179 108 64
179 108 66
175 104 62
175 104 60
177 106 62
180 109 65
179 108 64
178 107 63
181 110 66
176 108 61
173 107 59
178 111 66
174 107 62
177 110 67
182 115 72
173 106 64
175 108 66
179 112 70
178 111 69
178 111 68
175 108 65
175 108 66
173 106 64
180 111 70
173 104 63
174 107 64
173 106 63
174 105 64
171 102 61
174 105 63
173 104 63
173 104 63
174 105 64
172 103 62
173 104 62
173 104 62
168 99 57
171 102 61
169 100 59
167 98 56
174 105 63
173 104 62
173 104 62
175 106 64
176 107 65
179 110 68
174 105 63
167 98 56
168 99 57
170 103 60
163 96 53
166 97 55
168 97 55
175 104 62
171 98 57
178 103 63
172 97 57
