414 500
70 72 22
78 80 30
82 84 35
82 84 37
112 115 70
80 82 35
70 68 17
99 98 44
133 132 76
106 107 50
58 59 2
80 83 26
76 79 22
126 129 72
100 104 45
80 84 23
106 112 48
108 114 50
92 96 37
131 131 77
80 79 33
80 77 34
101 94 52
89 80 37
109 100 57
127 116 70
115 105 54
125 115 62
118 111 59
103 95 48
67 58 15
66 57 14
68 60 11
84 77 25
79 71 22
72 64 17
75 66 25
64 56 17
59 54 16
60 55 15
71 66 24
66 63 18
77 74 29
79 78 34
72 70 29
79 77 39
42 42 8
32 33 1
41 45 10
50 54 21
40 36 9
62 54 31
38 25 6
60 45 26
44 31 12
42 31 11
22 18 0
48 48 20
69 75 39
86 88 48
90 87 42
110 104 56
84 77 25
67 66 10
80 94 32
55 78 8
96 122 49
98 122 46
81 97 22
103 117 40
101 120 39
89 111 29
92 110 34
100 116 43
79 91 19
101 106 39
132 127 63
132 121 59
133 113 54
116 95 42
132 115 71
105 91 54
71 55 29
77 62 39
97 82 59
89 77 51
142 131 103
143 134 105
120 113 85
68 62 38
67 65 42
46 48 24
17 22 0
67 73 37
102 103 59
82 82 30
95 94 38
111 106 48
105 99 41
88 79 22
109 100 45
119 110 55
111 101 48
110 100 47
99 94 38
95 93 36
110 111 54
129 137 78
87 103 41
66 88 24
69 95 32
76 108 43
61 100 33
71 112 42
81 121 51
78 115 46
84 116 49
81 105 43
130 144 91
154 160 114
141 139 100
157 152 120
160 159 131
157 157 133
152 155 128
165 168 139
141 144 113
92 96 63
71 75 40
61 65 30
61 65 32
63 67 34
68 74 40
47 54 13
58 65 14
115 121 59
118 125 48
125 128 47
130 133 52
97 100 21
120 122 49
98 101 30
85 88 19
131 134 63
129 131 56
119 119 45
136 133 64
125 122 55
127 123 59
145 144 79
171 170 105
147 150 81
116 123 53
110 122 48
101 113 39
114 126 52
127 137 64
118 126 53
120 126 54
142 145 76
132 133 67
116 112 49
154 147 92
161 151 102
93 86 40
121 116 74
83 79 34
82 80 31
131 130 74
165 165 103
129 129 65
158 159 93
175 176 110
121 121 57
134 134 74
141 139 80
133 128 70
126 121 65
112 107 52
110 107 54
167 164 113
124 122 71
132 130 79
119 118 64
120 119 63
103 102 48
124 121 78
107 105 67
89 85 50
90 87 54
95 92 61
90 87 56
110 105 75
115 110 78
88 84 49
89 85 48
126 127 87
147 148 104
167 165 116
178 175 120
168 164 101
155 150 84
146 141 73
125 120 54
128 124 63
160 157 104
140 138 90
154 153 107
147 150 103
111 119 70
109 123 70
116 135 79
88 112 52
100 126 65
102 125 69
91 112 56
103 119 70
99 115 66
100 117 65
128 145 91
104 115 59
123 131 74
137 141 82
141 141 81
142 137 79
129 124 66
141 139 82
152 149 94
147 144 89
163 160 107
170 167 114
169 166 113
141 140 86
133 132 76
109 108 51
109 111 48
141 144 77
145 151 79
125 132 54
135 144 61
118 128 39
120 133 43
125 137 51
120 129 50
117 123 51
157 159 96
102 96 44
79 67 25
103 87 51
96 80 46
98 80 44
107 89 53
101 85 51
148 138 103
150 147 116
56 59 32
46 51 28
174 178 153
165 162 131
145 141 104
140 138 100
140 138 99
117 115 76
110 111 69
81 82 40
83 84 40
137 135 94
102 101 57
63 61 20
99 97 56
137 135 94
141 139 100
153 151 113
142 142 104
155 155 119
146 148 111
138 139 105
150 154 117
171 176 135
130 136 90
134 142 91
143 153 93
120 130 61
121 132 56
119 126 48
114 122 39
121 129 44
114 122 36
116 126 37
118 131 41
113 130 38
108 127 37
102 117 32
126 141 56
126 138 54
131 139 56
150 155 73
138 142 58
133 135 52
138 142 57
129 135 47
124 133 52
106 115 48
74 82 31
63 67 32
14 17 0
102 102 66
156 154 113
130 130 80
137 137 87
160 162 115
170 172 132
136 140 107
160 163 132
168 171 142
136 140 115
141 149 128
127 138 121
173 184 170
159 170 154
150 158 137
168 172 147
117 116 85
96 94 56
151 149 111
165 161 123
137 130 88
148 141 97
124 117 73
106 101 59
108 104 67
132 131 100
158 162 137
164 169 149
167 171 156
158 162 147
99 81 31
98 82 31
177 165 115
133 125 76
124 116 69
110 104 56
120 112 65
131 118 73
101 83 35
110 92 44
109 97 47
98 91 39
105 99 47
107 104 49
105 104 48
117 117 63
148 153 99
85 93 42
73 85 39
74 87 44
72 84 44
90 98 57
79 77 36
60 53 11
71 59 17
80 67 23
61 46 3
67 52 9
53 41 0
54 47 5
60 55 15
61 57 19
46 42 5
50 48 10
60 60 22
53 58 18
36 47 4
39 55 10
45 61 14
37 55 7
68 84 37
63 76 32
25 32 0
43 48 8
56 58 18
55 57 17
58 60 20
55 60 19
69 74 33
60 67 25
52 59 17
60 69 24
56 68 20
60 74 23
56 73 21
63 80 25
60 75 18
64 79 20
76 89 33
72 85 29
64 75 19
56 66 13
54 64 14
51 60 15
47 58 18
46 57 17
71 80 37
77 86 39
73 83 33
93 103 51
109 119 66
116 126 73
123 133 80
133 143 91
139 151 105
108 121 77
76 85 42
37 44 2
126 128 89
128 128 90
74 74 38
90 90 56
57 56 26
110 108 83
120 115 93
77 72 52
118 113 94
121 116 97
147 145 124
166 165 144
114 116 95
131 134 113
85 89 72
139 146 130
189 195 181
185 191 177
163 170 152
134 138 121
97 101 87
69 72 61
29 32 21
82 85 74
188 192 178
122 126 111
134 138 121
139 144 124
207 211 188
128 132 105
154 159 127
180 186 152
105 109 72
120 125 85
112 117 77
148 153 113
165 167 128
137 137 99
125 127 87
125 128 85
166 169 126
129 131 91
130 130 94
77 76 46
90 90 64
31 33 11
84 87 68
74 79 59
114 119 97
87 93 67
62 67 37
46 51 21
38 42 17
26 30 7
23 26 5
30 33 12
24 27 8
28 31 12
41 44 25
29 32 13
52 51 31
67 66 45
59 59 35
53 53 27
60 61 30
65 66 34
73 74 40
56 57 23
30 31 0
26 27 0
36 36 2
36 36 2
28 27 0
45 44 14
47 46 16
63 63 29
73 74 34
74 75 31
83 85 36
89 91 42
82 81 33
81 80 32
94 93 45
86 85 37
83 83 31
85 85 31
73 76 23
86 89 36
71 75 24
78 82 32
65 68 21
89 91 42
82 82 28
107 108 51
151 151 97
87 87 33
88 88 36
70 72 22
65 67 17
71 75 24
78 82 31
73 78 24
77 85 26
111 119 60
66 71 15
110 113 60
102 101 53
59 57 9
82 80 32
71 67 19
104 98 46
86 81 26
100 95 37
122 120 63
132 132 78
89 91 41
65 64 18
51 50 2
80 80 28
85 85 33
72 72 22
57 56 8
48 45 4
48 44 6
42 36 0
67 62 24
68 65 22
64 61 16
60 57 12
76 75 29
62 61 17
61 62 20
78 78 40
47 49 12
39 43 6
51 55 18
44 43 12
45 41 12
31 24 0
36 29 1
57 52 23
63 62 31
29 35 0
44 55 15
90 106 59
83 97 46
106 113 59
113 116 61
94 95 38
104 112 52
97 120 50
73 105 30
83 115 39
85 114 34
106 125 46
109 120 41
112 117 35
114 117 36
114 118 41
121 125 49
112 113 43
107 104 37
116 107 42
146 132 71
92 72 13
106 85 32
143 126 82
70 56 21
67 51 26
86 71 50
89 74 53
83 71 47
143 132 102
126 117 86
118 111 82
112 107 77
94 94 60
47 51 14
79 86 44
96 102 56
105 109 59
100 100 46
100 99 42
100 96 35
118 113 49
125 120 52
112 108 37
122 118 45
115 111 37
121 119 45
125 125 53
120 121 53
115 120 56
112 122 61
124 139 84
120 140 87
88 112 64
103 129 81
86 114 63
78 107 53
74 103 49
65 92 37
74 97 43
141 159 109
174 183 140
155 157 120
153 148 116
149 144 115
155 153 130
148 150 128
156 160 133
152 157 125
90 96 60
72 79 37
87 95 48
99 107 58
87 95 44
76 85 32
87 95 44
83 92 37
101 109 49
116 123 55
127 131 55
122 125 46
113 116 39
128 130 55
141 142 72
106 109 38
108 112 38
103 105 32
108 105 36
129 124 58
121 113 50
132 124 62
116 107 48
103 97 37
153 147 85
148 147 82
98 101 32
102 108 38
109 116 46
116 123 53
127 134 64
134 140 70
111 116 49
108 110 45
107 107 45
126 124 67
125 119 69
113 107 59
145 138 94
137 133 88
131 127 80
114 111 60
120 119 62
141 141 79
172 171 107
167 166 101
148 148 84
105 105 43
141 139 80
152 147 91
165 160 104
115 110 55
112 106 54
135 132 81
139 136 85
120 118 67
117 115 64
122 121 67
146 147 90
137 135 84
109 106 65
113 109 72
113 107 73
82 77 45
106 101 71
125 120 90
87 84 51
109 106 71
120 118 80
73 74 34
119 120 78
132 134 87
118 117 69
127 126 72
133 131 72
123 122 58
138 137 73
150 148 87
132 131 75
155 155 103
161 163 116
145 148 103
138 144 96
130 140 90
118 132 79
115 134 78
109 133 73
103 127 67
103 124 68
99 116 62
72 86 37
95 109 60
86 100 51
114 128 77
128 141 87
132 141 86
118 121 66
97 96 40
130 129 73
144 141 86
140 139 85
149 147 96
154 152 103
143 139 92
138 134 87
160 156 109
131 129 81
138 136 87
144 144 90
151 152 95
171 173 110
162 167 100
103 109 35
127 136 55
115 129 41
110 124 36
116 130 45
124 135 56
110 120 47
112 117 53
160 157 106
90 83 39
90 77 42
100 85 52
81 65 31
96 80 46
130 114 80
177 164 130
170 165 135
102 102 74
29 33 8
125 128 99
164 160 125
84 76 39
88 83 45
95 91 53
89 85 47
104 102 63
79 77 38
76 74 33
140 136 98
158 155 114
108 106 67
113 111 72
148 146 107
134 132 93
124 124 86
150 152 113
126 128 89
124 126 87
148 150 110
159 162 117
159 163 113
130 135 81
124 129 71
115 121 57
120 128 55
122 129 52
102 109 31
119 124 42
115 120 36
113 121 36
118 128 41
121 133 47
113 127 42
120 133 51
134 146 64
141 150 69
157 164 84
145 150 68
128 131 50
122 126 42
118 122 38
125 130 46
121 129 43
106 115 34
104 115 47
91 102 46
88 95 54
60 66 32
38 41 10
114 115 81
162 163 123
146 147 105
148 150 110
177 179 140
155 159 124
173 177 144
191 191 163
169 171 147
196 201 181
127 136 119
160 171 155
167 178 161
185 195 171
122 128 100
104 110 74
167 172 131
158 164 118
154 157 110
155 154 106
105 103 55
121 119 71
160 157 114
102 99 64
99 100 69
168 172 149
156 161 141
161 165 148
179 183 166
103 85 37
152 135 89
124 111 66
72 61 15
90 83 37
123 116 72
135 128 82
136 128 81
100 90 41
115 108 56
110 107 56
98 96 45
109 109 57
151 154 101
114 119 65
68 77 24
148 161 108
82 98 49
73 92 46
64 85 42
73 91 49
57 72 31
76 81 40
70 67 26
66 59 15
83 72 27
64 51 7
64 51 7
53 44 1
59 52 10
54 49 7
58 55 14
63 59 21
47 45 7
45 45 7
41 46 6
47 58 15
44 57 11
40 56 9
47 65 17
50 66 19
48 61 15
36 47 5
53 61 20
58 65 23
64 71 29
61 68 26
74 81 39
55 62 20
41 48 6
66 73 31
62 69 27
66 75 30
61 73 25
50 64 13
40 57 3
56 71 16
60 75 18
73 86 32
68 81 27
67 80 26
64 74 21
63 73 23
55 67 19
58 71 25
68 81 35
82 94 46
66 78 28
61 71 21
91 104 51
75 85 33
55 68 15
61 71 21
76 88 42
100 111 71
56 66 31
44 51 17
43 48 16
35 38 7
65 65 37
63 63 35
109 107 82
111 109 88
149 146 127
179 178 160
131 129 114
167 168 152
183 184 168
175 178 159
150 153 132
116 119 98
125 130 110
101 108 90
105 112 94
168 174 160
188 192 177
152 157 137
125 130 110
74 78 63
134 138 124
56 60 46
59 62 51
169 175 161
191 197 183
93 100 84
73 82 61
163 171 148
146 155 128
159 168 139
127 134 101
81 88 55
54 60 26
52 58 24
43 49 15
36 40 7
64 68 33
94 98 61
76 81 41
116 123 82
63 69 31
84 88 55
58 61 32
105 109 84
68 71 50
138 143 121
167 175 152
103 111 87
57 66 39
49 58 29
30 36 8
33 38 15
35 38 17
27 30 11
34 37 20
27 30 13
25 28 11
35 36 20
39 40 24
26 24 9
14 12 0
25 26 8
11 13 0
26 28 6
33 35 11
26 26 0
34 35 4
54 55 24
75 76 44
73 72 41
77 76 45
51 50 20
25 24 0
16 17 0
25 26 0
30 30 0
70 71 27
74 76 29
78 80 33
107 106 60
98 97 49
74 73 25
73 73 23
95 95 41
94 97 42
79 82 25
80 83 28
73 78 24
64 68 17
86 90 39
63 67 16
81 84 29
69 69 15
105 105 51
101 104 51
76 78 29
71 74 27
76 79 32
56 62 16
64 67 22
72 78 32
87 96 43
79 88 33
53 60 6
95 99 48
95 97 47
102 104 54
77 77 25
71 70 14
131 129 70
142 140 79
124 124 60
106 108 45
51 56 0
78 85 33
86 90 40
53 57 7
83 88 34
83 88 34
65 69 19
56 57 13
40 41 1
42 40 2
48 44 7
70 65 25
70 67 24
59 56 11
50 49 3
62 61 15
63 65 18
45 46 2
50 51 9
67 70 27
72 78 34
75 80 39
72 74 35
39 41 2
44 44 8
57 59 22
66 71 31
40 49 6
75 88 42
86 106 55
88 113 56
85 109 49
80 96 34
83 95 33
113 123 62
100 116 51
61 91 17
75 114 35
82 121 40
69 102 21
108 130 48
120 127 47
115 110 28
133 125 44
115 109 33
112 108 35
126 121 55
113 108 44
119 109 48
139 124 65
112 95 39
107 89 39
105 92 48
60 47 13
53 39 13
63 51 29
89 77 55
83 71 47
106 97 66
104 96 60
104 98 62
106 102 64
112 113 69
103 107 57
113 120 66
81 89 32
77 82 26
77 78 21
109 109 49
120 119 54
130 127 56
135 133 56
135 132 51
136 135 52
125 124 41
117 119 36
107 110 31
127 131 57
121 126 60
108 118 58
154 168 119
140 157 115
134 151 115
130 150 113
143 161 119
106 124 76
85 101 54
89 105 58
134 148 99
151 163 117
164 169 128
168 168 132
169 165 130
170 165 136
165 164 143
155 158 139
156 159 138
159 165 137
136 141 109
123 129 91
117 124 82
107 115 68
113 121 72
121 129 78
109 118 63
122 132 72
125 134 67
128 136 61
128 135 57
110 114 37
112 116 42
157 160 89
136 139 70
119 122 51
117 121 45
121 123 50
133 129 65
107 101 39
122 113 56
142 133 76
135 126 69
97 88 31
114 108 48
144 140 77
120 119 54
111 112 44
98 101 34
137 142 75
152 154 89
143 145 80
120 122 59
114 115 55
124 123 66
115 114 60
96 92 44
95 91 44
108 104 57
121 117 69
107 104 53
138 135 80
116 114 55
136 135 71
167 166 101
139 138 73
121 120 56
135 133 72
137 132 74
146 141 85
167 162 107
127 121 69
115 109 59
142 139 88
114 110 62
111 109 58
165 163 112
171 170 116
112 113 56
132 130 79
105 100 58
108 102 66
119 113 79
89 83 51
99 94 64
114 109 77
114 111 76
122 122 84
106 107 65
120 122 75
130 133 88
155 158 111
141 140 92
138 138 86
156 157 100
142 143 83
133 134 74
145 146 89
140 143 90
121 123 74
132 135 90
127 133 89
113 121 74
131 143 93
140 154 101
115 134 78
110 131 74
111 132 73
108 125 71
100 114 61
95 107 57
103 115 67
85 97 49
89 101 53
99 111 61
113 121 70
124 128 77
121 121 69
139 139 87
156 154 103
162 160 111
160 158 110
152 149 104
148 145 100
158 153 111
186 181 139
172 169 126
160 159 111
175 175 125
175 178 123
139 143 82
154 161 93
125 133 58
114 126 44
121 135 47
119 135 46
107 123 35
122 135 55
119 131 57
107 114 47
142 142 88
142 138 93
106 98 61
84 74 39
93 80 46
97 83 48
120 106 71
178 165 131
133 126 97
151 147 118
60 60 32
67 66 36
116 108 72
122 113 74
98 90 53
90 85 47
88 82 46
119 113 77
93 87 51
112 108 71
141 137 99
145 141 103
145 141 103
133 131 90
119 117 76
137 138 96
138 140 100
143 145 105
137 139 99
143 144 102
127 129 82
144 144 92
146 147 90
115 117 54
122 125 58
140 143 72
121 128 51
129 136 58
116 121 41
102 107 25
113 118 36
112 120 37
121 130 47
123 132 51
124 135 56
131 142 64
149 156 79
173 177 100
149 153 76
103 106 27
110 113 34
113 116 35
100 105 23
106 111 29
116 125 42
107 118 39
99 110 41
91 102 42
82 91 46
76 84 47
21 26 0
43 46 19
131 135 102
154 156 119
154 156 117
160 162 123
127 129 92
133 135 98
157 156 125
160 159 131
170 174 151
124 132 111
171 180 161
156 165 146
160 170 146
170 181 151
148 155 122
137 145 106
114 123 80
80 87 43
103 109 63
104 107 62
97 100 55
111 112 72
134 135 101
144 147 118
158 162 139
154 159 139
157 162 142
159 164 144
92 75 32
114 97 54
114 99 58
94 82 40
78 71 29
125 120 78
116 113 68
114 112 64
119 117 68
125 125 73
90 95 39
85 93 36
84 93 36
126 137 81
103 116 62
101 115 64
100 118 68
45 67 18
69 95 47
37 65 17
30 56 9
61 80 35
97 105 64
83 85 45
67 64 21
76 69 25
60 49 4
67 56 11
51 42 0
62 55 13
55 50 8
63 58 16
63 59 21
56 54 15
48 50 11
34 41 0
54 63 20
54 67 21
45 61 14
58 74 25
47 63 14
52 68 19
58 71 25
62 75 31
60 73 29
62 73 30
54 65 22
86 95 52
65 74 31
53 60 18
51 58 17
68 75 33
60 69 24
49 61 13
47 61 12
54 68 17
53 67 14
74 88 35
76 89 36
53 66 13
66 79 26
64 77 24
62 74 24
64 76 26
67 81 30
51 65 12
67 81 30
55 69 18
54 66 16
64 78 27
55 67 19
45 58 12
43 54 11
55 66 24
49 59 24
43 52 21
56 62 34
36 42 14
35 39 14
89 91 69
123 125 103
168 167 147
184 181 164
181 179 164
151 153 139
156 160 146
126 132 118
93 100 84
101 108 90
54 62 41
50 58 37
58 66 45
57 64 46
35 42 24
64 68 54
124 128 113
174 177 158
50 53 32
41 44 27
142 146 131
80 84 70
93 99 85
203 211 196
162 173 157
36 47 30
47 59 39
101 110 89
114 123 102
79 89 65
60 68 44
54 62 38
42 47 24
68 72 47
42 46 21
43 47 20
38 43 13
60 66 32
63 69 31
34 42 3
69 77 40
91 98 65
97 103 75
140 145 122
167 175 152
190 198 175
90 100 76
24 34 9
53 63 38
38 48 21
21 29 5
22 30 9
33 37 20
32 34 20
26 28 15
22 22 10
35 36 22
29 27 12
29 27 12
31 29 17
27 25 13
20 20 8
22 24 10
9 11 0
7 10 0
49 51 29
81 84 57
89 92 61
92 96 63
85 86 54
70 71 37
84 83 52
80 80 46
48 50 13
56 58 19
66 67 27
71 72 30
67 70 25
74 77 32
80 81 37
67 69 22
77 77 27
69 69 17
81 84 29
93 96 39
82 86 27
75 81 21
92 97 41
84 89 35
78 85 31
74 79 25
81 84 31
78 81 28
79 82 29
71 75 25
86 89 44
72 75 32
61 66 25
56 63 22
82 86 49
62 69 28
75 83 36
59 67 16
66 74 23
75 82 30
83 90 38
110 115 61
109 112 55
75 79 18
114 116 51
108 111 42
103 106 39
113 118 52
94 99 41
62 66 15
44 51 0
53 60 9
83 87 36
87 92 38
68 70 21
56 57 13
50 50 12
50 47 12
64 60 22
63 60 17
68 65 20
61 58 13
67 66 18
52 51 3
62 64 14
66 68 18
47 51 1
48 52 2
60 67 16
72 79 28
65 73 24
54 62 15
63 71 24
70 82 34
63 80 28
89 110 54
79 103 45
88 116 55
72 104 37
86 117 49
69 94 28
53 74 7
91 111 42
98 124 51
60 99 20
72 120 36
68 116 30
73 113 27
89 113 29
126 134 51
133 124 45
128 112 35
117 104 34
126 117 52
133 124 65
116 109 54
117 110 56
111 101 48
112 100 48
104 94 45
125 116 75
87 76 44
58 46 22
67 54 35
86 74 52
93 81 55
97 88 55
96 88 49
134 126 87
111 107 60
89 92 35
121 127 63
97 106 41
63 72 7
72 78 18
97 101 42
118 120 57
116 117 49
140 141 65
127 129 45
131 131 43
128 131 42
129 131 47
140 143 62
136 139 62
133 136 65
124 128 67
114 121 69
137 148 106
144 158 125
155 169 144
121 134 106
108 116 75
80 88 39
123 129 81
161 168 117
168 172 122
147 151 101
143 145 98
174 173 129
161 158 115
163 161 123
161 160 139
159 161 147
173 175 162
177 181 166
163 168 148
157 162 139
136 142 116
127 133 105
132 138 110
147 154 120
131 138 96
95 104 49
105 115 44
108 119 40
85 94 15
92 100 23
115 121 51
123 128 61
110 116 46
102 106 32
106 110 33
111 113 38
110 109 45
68 66 7
99 94 39
123 118 63
104 97 43
76 71 15
119 117 58
120 118 57
117 118 52
144 145 79
122 122 58
118 120 55
116 116 54
129 129 69
135 134 77
138 137 81
150 148 97
132 130 81
115 113 65
112 108 61
87 83 35
97 94 43
85 80 24
120 115 57
